Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/04/2026 01:00:00,01/04/2026 07:00:00,CSWS,,492.013,378.951
01/04/2026 01:00:00,01/04/2026 07:00:00,EDE,,146.218,269.377
01/04/2026 01:00:00,01/04/2026 07:00:00,GRDA,,81.671,56.925
01/04/2026 01:00:00,01/04/2026 07:00:00,INDN,,6.700,15.331
01/04/2026 01:00:00,01/04/2026 07:00:00,KACY,,77.400,6.100
01/04/2026 01:00:00,01/04/2026 07:00:00,KCPL,,108.620,317.326
01/04/2026 01:00:00,01/04/2026 07:00:00,LES,,62.038,79.680
01/04/2026 01:00:00,01/04/2026 07:00:00,MPS,,47.382,535.959
01/04/2026 01:00:00,01/04/2026 07:00:00,NPPD,,394.645,460.112
01/04/2026 01:00:00,01/04/2026 07:00:00,OKGE,,422.523,1332.347
01/04/2026 01:00:00,01/04/2026 07:00:00,OPPD,,705.076,75.279
01/04/2026 01:00:00,01/04/2026 07:00:00,SECI,,26.302,930.363
01/04/2026 01:00:00,01/04/2026 07:00:00,SPRM,,313.426,0.000
01/04/2026 01:00:00,01/04/2026 07:00:00,SPS,,110.222,667.303
01/04/2026 01:00:00,01/04/2026 07:00:00,WAUE,,590.509,662.724
01/04/2026 01:00:00,01/04/2026 07:00:00,WFEC,,129.116,348.641
01/04/2026 01:00:00,01/04/2026 07:00:00,WR,,370.584,1767.818
01/04/2026 02:00:00,01/04/2026 08:00:00,CSWS,,436.173,340.821
01/04/2026 02:00:00,01/04/2026 08:00:00,EDE,,152.788,305.943
01/04/2026 02:00:00,01/04/2026 08:00:00,GRDA,,34.799,59.618
01/04/2026 02:00:00,01/04/2026 08:00:00,INDN,,20.600,12.531
01/04/2026 02:00:00,01/04/2026 08:00:00,KACY,,59.500,6.700
01/04/2026 02:00:00,01/04/2026 08:00:00,KCPL,,122.398,327.515
01/04/2026 02:00:00,01/04/2026 08:00:00,LES,,54.525,93.133
01/04/2026 02:00:00,01/04/2026 08:00:00,MPS,,31.701,523.140
01/04/2026 02:00:00,01/04/2026 08:00:00,NPPD,,352.445,535.542
01/04/2026 02:00:00,01/04/2026 08:00:00,OKGE,,468.545,1338.419
01/04/2026 02:00:00,01/04/2026 08:00:00,OPPD,,687.154,78.979
01/04/2026 02:00:00,01/04/2026 08:00:00,SECI,,24.777,978.960
01/04/2026 02:00:00,01/04/2026 08:00:00,SPRM,,300.100,0.500
01/04/2026 02:00:00,01/04/2026 08:00:00,SPS,,111.337,499.932
01/04/2026 02:00:00,01/04/2026 08:00:00,WAUE,,514.392,521.235
01/04/2026 02:00:00,01/04/2026 08:00:00,WFEC,,133.520,356.702
01/04/2026 02:00:00,01/04/2026 08:00:00,WR,,401.878,1804.157
01/04/2026 03:00:00,01/04/2026 09:00:00,CSWS,,463.564,304.158
01/04/2026 03:00:00,01/04/2026 09:00:00,EDE,,141.820,371.724
01/04/2026 03:00:00,01/04/2026 09:00:00,GRDA,,47.842,67.581
01/04/2026 03:00:00,01/04/2026 09:00:00,INDN,,29.200,12.931
01/04/2026 03:00:00,01/04/2026 09:00:00,KACY,,75.600,8.047
01/04/2026 03:00:00,01/04/2026 09:00:00,KCPL,,109.146,391.985
01/04/2026 03:00:00,01/04/2026 09:00:00,LES,,55.124,106.951
01/04/2026 03:00:00,01/04/2026 09:00:00,MPS,,10.615,410.276
01/04/2026 03:00:00,01/04/2026 09:00:00,NPPD,,322.881,738.777
01/04/2026 03:00:00,01/04/2026 09:00:00,OKGE,,443.738,1492.926
01/04/2026 03:00:00,01/04/2026 09:00:00,OPPD,,680.521,133.987
01/04/2026 03:00:00,01/04/2026 09:00:00,SECI,,14.462,1033.180
01/04/2026 03:00:00,01/04/2026 09:00:00,SPRM,,310.700,0.000
01/04/2026 03:00:00,01/04/2026 09:00:00,SPS,,34.618,502.298
01/04/2026 03:00:00,01/04/2026 09:00:00,WAUE,,464.472,550.471
01/04/2026 03:00:00,01/04/2026 09:00:00,WFEC,,143.215,329.371
01/04/2026 03:00:00,01/04/2026 09:00:00,WR,,370.319,1788.017
01/04/2026 04:00:00,01/04/2026 10:00:00,CSWS,,605.133,355.510
01/04/2026 04:00:00,01/04/2026 10:00:00,EDE,,209.220,464.473
01/04/2026 04:00:00,01/04/2026 10:00:00,GRDA,,56.236,82.475
01/04/2026 04:00:00,01/04/2026 10:00:00,INDN,,3.100,12.531
01/04/2026 04:00:00,01/04/2026 10:00:00,KACY,,62.600,10.143
01/04/2026 04:00:00,01/04/2026 10:00:00,KCPL,,109.679,646.207
01/04/2026 04:00:00,01/04/2026 10:00:00,LES,,28.272,102.993
01/04/2026 04:00:00,01/04/2026 10:00:00,MPS,,21.272,254.485
01/04/2026 04:00:00,01/04/2026 10:00:00,NPPD,,210.646,826.473
01/04/2026 04:00:00,01/04/2026 10:00:00,OKGE,,583.223,1724.447
01/04/2026 04:00:00,01/04/2026 10:00:00,OPPD,,472.040,155.563
01/04/2026 04:00:00,01/04/2026 10:00:00,SECI,,12.289,1099.057
01/04/2026 04:00:00,01/04/2026 10:00:00,SPRM,,338.000,0.000
01/04/2026 04:00:00,01/04/2026 10:00:00,SPS,,86.125,503.341
01/04/2026 04:00:00,01/04/2026 10:00:00,WAUE,,495.422,1253.065
01/04/2026 04:00:00,01/04/2026 10:00:00,WFEC,,128.682,316.700
01/04/2026 04:00:00,01/04/2026 10:00:00,WR,,410.213,1773.838
01/04/2026 05:00:00,01/04/2026 11:00:00,CSWS,,609.082,529.444
01/04/2026 05:00:00,01/04/2026 11:00:00,EDE,,396.357,528.051
01/04/2026 05:00:00,01/04/2026 11:00:00,GRDA,,120.489,108.882
01/04/2026 05:00:00,01/04/2026 11:00:00,INDN,,3.500,12.331
01/04/2026 05:00:00,01/04/2026 11:00:00,KACY,,55.200,10.400
01/04/2026 05:00:00,01/04/2026 11:00:00,KCPL,,149.736,885.143
01/04/2026 05:00:00,01/04/2026 11:00:00,LES,,31.527,103.903
01/04/2026 05:00:00,01/04/2026 11:00:00,MPS,,122.514,403.796
01/04/2026 05:00:00,01/04/2026 11:00:00,NPPD,,235.958,872.712
01/04/2026 05:00:00,01/04/2026 11:00:00,OKGE,,659.734,2197.282
01/04/2026 05:00:00,01/04/2026 11:00:00,OPPD,,227.967,135.461
01/04/2026 05:00:00,01/04/2026 11:00:00,SECI,,14.300,1059.968
01/04/2026 05:00:00,01/04/2026 11:00:00,SPRM,,373.800,0.300
01/04/2026 05:00:00,01/04/2026 11:00:00,SPS,,39.414,434.236
01/04/2026 05:00:00,01/04/2026 11:00:00,WAUE,,685.945,1432.323
01/04/2026 05:00:00,01/04/2026 11:00:00,WFEC,,135.932,356.238
01/04/2026 05:00:00,01/04/2026 11:00:00,WR,,534.096,1699.853
01/04/2026 06:00:00,01/04/2026 12:00:00,CSWS,,646.156,577.666
01/04/2026 06:00:00,01/04/2026 12:00:00,EDE,,408.946,505.539
01/04/2026 06:00:00,01/04/2026 12:00:00,GRDA,,143.979,94.230
01/04/2026 06:00:00,01/04/2026 12:00:00,INDN,,24.700,12.831
01/04/2026 06:00:00,01/04/2026 12:00:00,KACY,,191.657,46.200
01/04/2026 06:00:00,01/04/2026 12:00:00,KCPL,,154.334,712.649
01/04/2026 06:00:00,01/04/2026 12:00:00,LES,,31.686,41.130
01/04/2026 06:00:00,01/04/2026 12:00:00,MPS,,226.165,519.680
01/04/2026 06:00:00,01/04/2026 12:00:00,NPPD,,201.261,964.557
01/04/2026 06:00:00,01/04/2026 12:00:00,OKGE,,812.546,2323.057
01/04/2026 06:00:00,01/04/2026 12:00:00,OPPD,,217.609,119.952
01/04/2026 06:00:00,01/04/2026 12:00:00,SECI,,46.725,1115.096
01/04/2026 06:00:00,01/04/2026 12:00:00,SPRM,,343.800,0.000
01/04/2026 06:00:00,01/04/2026 12:00:00,SPS,,45.606,408.966
01/04/2026 06:00:00,01/04/2026 12:00:00,WAUE,,708.623,1651.571
01/04/2026 06:00:00,01/04/2026 12:00:00,WFEC,,127.787,410.079
01/04/2026 06:00:00,01/04/2026 12:00:00,WR,,565.819,1643.204
01/04/2026 07:00:00,01/04/2026 13:00:00,CSWS,,656.213,549.353
01/04/2026 07:00:00,01/04/2026 13:00:00,EDE,,366.267,529.435
01/04/2026 07:00:00,01/04/2026 13:00:00,GRDA,,127.817,64.396
01/04/2026 07:00:00,01/04/2026 13:00:00,INDN,,5.700,54.431
01/04/2026 07:00:00,01/04/2026 13:00:00,KACY,,191.700,6.700
01/04/2026 07:00:00,01/04/2026 13:00:00,KCPL,,166.229,779.693
01/04/2026 07:00:00,01/04/2026 13:00:00,LES,,20.515,46.197
01/04/2026 07:00:00,01/04/2026 13:00:00,MPS,,226.629,522.293
01/04/2026 07:00:00,01/04/2026 13:00:00,NPPD,,183.317,1014.000
01/04/2026 07:00:00,01/04/2026 13:00:00,OKGE,,812.140,2178.096
01/04/2026 07:00:00,01/04/2026 13:00:00,OPPD,,283.550,148.578
01/04/2026 07:00:00,01/04/2026 13:00:00,SECI,,57.243,1164.512
01/04/2026 07:00:00,01/04/2026 13:00:00,SPRM,,337.372,0.000
01/04/2026 07:00:00,01/04/2026 13:00:00,SPS,,78.588,353.588
01/04/2026 07:00:00,01/04/2026 13:00:00,WAUE,,714.770,1618.525
01/04/2026 07:00:00,01/04/2026 13:00:00,WFEC,,128.727,412.285
01/04/2026 07:00:00,01/04/2026 13:00:00,WR,,563.906,1735.550
01/04/2026 08:00:00,01/04/2026 14:00:00,CSWS,,656.075,580.419
01/04/2026 08:00:00,01/04/2026 14:00:00,EDE,,324.986,483.695
01/04/2026 08:00:00,01/04/2026 14:00:00,GRDA,,121.025,71.822
01/04/2026 08:00:00,01/04/2026 14:00:00,INDN,,8.500,51.931
01/04/2026 08:00:00,01/04/2026 14:00:00,KACY,,228.400,33.600
01/04/2026 08:00:00,01/04/2026 14:00:00,KCPL,,165.544,855.725
01/04/2026 08:00:00,01/04/2026 14:00:00,LES,,22.993,19.441
01/04/2026 08:00:00,01/04/2026 14:00:00,MPS,,399.604,665.798
01/04/2026 08:00:00,01/04/2026 14:00:00,NPPD,,188.324,946.947
01/04/2026 08:00:00,01/04/2026 14:00:00,OKGE,,685.153,2110.883
01/04/2026 08:00:00,01/04/2026 14:00:00,OPPD,,244.800,130.115
01/04/2026 08:00:00,01/04/2026 14:00:00,SECI,,64.872,1203.430
01/04/2026 08:00:00,01/04/2026 14:00:00,SPRM,,556.489,1.113
01/04/2026 08:00:00,01/04/2026 14:00:00,SPS,,128.309,371.786
01/04/2026 08:00:00,01/04/2026 14:00:00,WAUE,,827.677,2052.374
01/04/2026 08:00:00,01/04/2026 14:00:00,WFEC,,174.864,428.116
01/04/2026 08:00:00,01/04/2026 14:00:00,WR,,563.847,1744.596
01/04/2026 09:00:00,01/04/2026 15:00:00,CSWS,,543.624,562.881
01/04/2026 09:00:00,01/04/2026 15:00:00,EDE,,187.800,417.540
01/04/2026 09:00:00,01/04/2026 15:00:00,GRDA,,117.494,63.957
01/04/2026 09:00:00,01/04/2026 15:00:00,INDN,,1.000,30.731
01/04/2026 09:00:00,01/04/2026 15:00:00,KACY,,259.258,27.800
01/04/2026 09:00:00,01/04/2026 15:00:00,KCPL,,153.897,797.183
01/04/2026 09:00:00,01/04/2026 15:00:00,LES,,17.660,14.893
01/04/2026 09:00:00,01/04/2026 15:00:00,MPS,,403.458,662.063
01/04/2026 09:00:00,01/04/2026 15:00:00,NPPD,,192.926,910.586
01/04/2026 09:00:00,01/04/2026 15:00:00,OKGE,,641.795,1942.773
01/04/2026 09:00:00,01/04/2026 15:00:00,OPPD,,192.880,113.524
01/04/2026 09:00:00,01/04/2026 15:00:00,SECI,,63.095,1050.543
01/04/2026 09:00:00,01/04/2026 15:00:00,SPRM,,576.963,2.858
01/04/2026 09:00:00,01/04/2026 15:00:00,SPS,,72.956,577.764
01/04/2026 09:00:00,01/04/2026 15:00:00,WAUE,,820.762,2081.515
01/04/2026 09:00:00,01/04/2026 15:00:00,WFEC,,161.722,379.002
01/04/2026 09:00:00,01/04/2026 15:00:00,WR,,629.281,1689.137
01/04/2026 10:00:00,01/04/2026 16:00:00,CSWS,,593.233,422.799
01/04/2026 10:00:00,01/04/2026 16:00:00,EDE,,205.176,415.142
01/04/2026 10:00:00,01/04/2026 16:00:00,GRDA,,125.947,57.549
01/04/2026 10:00:00,01/04/2026 16:00:00,INDN,,8.100,36.911
01/04/2026 10:00:00,01/04/2026 16:00:00,KACY,,366.224,8.600
01/04/2026 10:00:00,01/04/2026 16:00:00,KCPL,,175.651,432.075
01/04/2026 10:00:00,01/04/2026 16:00:00,LES,,20.902,33.676
01/04/2026 10:00:00,01/04/2026 16:00:00,MPS,,432.141,569.379
01/04/2026 10:00:00,01/04/2026 16:00:00,NPPD,,172.900,873.043
01/04/2026 10:00:00,01/04/2026 16:00:00,OKGE,,662.230,1740.565
01/04/2026 10:00:00,01/04/2026 16:00:00,OPPD,,191.293,226.408
01/04/2026 10:00:00,01/04/2026 16:00:00,SECI,,44.983,784.681
01/04/2026 10:00:00,01/04/2026 16:00:00,SPRM,,616.418,0.000
01/04/2026 10:00:00,01/04/2026 16:00:00,SPS,,125.614,245.653
01/04/2026 10:00:00,01/04/2026 16:00:00,WAUE,,704.042,2016.588
01/04/2026 10:00:00,01/04/2026 16:00:00,WFEC,,189.850,310.320
01/04/2026 10:00:00,01/04/2026 16:00:00,WR,,684.724,1463.460
01/04/2026 11:00:00,01/04/2026 17:00:00,CSWS,,583.837,452.136
01/04/2026 11:00:00,01/04/2026 17:00:00,EDE,,196.520,471.264
01/04/2026 11:00:00,01/04/2026 17:00:00,GRDA,,119.400,52.811
01/04/2026 11:00:00,01/04/2026 17:00:00,INDN,,10.800,41.531
01/04/2026 11:00:00,01/04/2026 17:00:00,KACY,,337.828,14.100
01/04/2026 11:00:00,01/04/2026 17:00:00,KCPL,,175.496,667.623
01/04/2026 11:00:00,01/04/2026 17:00:00,LES,,13.212,39.927
01/04/2026 11:00:00,01/04/2026 17:00:00,MPS,,403.611,569.293
01/04/2026 11:00:00,01/04/2026 17:00:00,NPPD,,190.460,758.882
01/04/2026 11:00:00,01/04/2026 17:00:00,OKGE,,714.758,1754.098
01/04/2026 11:00:00,01/04/2026 17:00:00,OPPD,,118.480,338.463
01/04/2026 11:00:00,01/04/2026 17:00:00,SECI,,33.149,881.954
01/04/2026 11:00:00,01/04/2026 17:00:00,SPRM,,609.722,0.000
01/04/2026 11:00:00,01/04/2026 17:00:00,SPS,,163.419,197.206
01/04/2026 11:00:00,01/04/2026 17:00:00,WAUE,,534.429,1762.172
01/04/2026 11:00:00,01/04/2026 17:00:00,WFEC,,164.986,455.163
01/04/2026 11:00:00,01/04/2026 17:00:00,WR,,729.899,1620.541
01/04/2026 12:00:00,01/04/2026 18:00:00,CSWS,,536.344,401.218
01/04/2026 12:00:00,01/04/2026 18:00:00,EDE,,147.832,430.263
01/04/2026 12:00:00,01/04/2026 18:00:00,GRDA,,141.536,68.520
01/04/2026 12:00:00,01/04/2026 18:00:00,INDN,,0.700,72.531
01/04/2026 12:00:00,01/04/2026 18:00:00,KACY,,320.742,71.300
01/04/2026 12:00:00,01/04/2026 18:00:00,KCPL,,169.624,706.514
01/04/2026 12:00:00,01/04/2026 18:00:00,LES,,10.862,62.282
01/04/2026 12:00:00,01/04/2026 18:00:00,MPS,,395.071,626.382
01/04/2026 12:00:00,01/04/2026 18:00:00,NPPD,,190.525,757.854
01/04/2026 12:00:00,01/04/2026 18:00:00,OKGE,,610.753,1866.492
01/04/2026 12:00:00,01/04/2026 18:00:00,OPPD,,96.112,307.944
01/04/2026 12:00:00,01/04/2026 18:00:00,SECI,,12.749,892.696
01/04/2026 12:00:00,01/04/2026 18:00:00,SPRM,,624.139,26.300
01/04/2026 12:00:00,01/04/2026 18:00:00,SPS,,144.412,275.585
