Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/22/2026 01:00:00,01/22/2026 07:00:00,CSWS,,320.399,252.092
01/22/2026 01:00:00,01/22/2026 07:00:00,EDE,,189.745,111.343
01/22/2026 01:00:00,01/22/2026 07:00:00,GRDA,,7.126,25.137
01/22/2026 01:00:00,01/22/2026 07:00:00,INDN,,7.200,118.600
01/22/2026 01:00:00,01/22/2026 07:00:00,KACY,,144.993,10.900
01/22/2026 01:00:00,01/22/2026 07:00:00,KCPL,,226.204,247.308
01/22/2026 01:00:00,01/22/2026 07:00:00,LES,,41.791,40.190
01/22/2026 01:00:00,01/22/2026 07:00:00,MPS,,118.192,169.822
01/22/2026 01:00:00,01/22/2026 07:00:00,NPPD,,227.534,276.216
01/22/2026 01:00:00,01/22/2026 07:00:00,OKGE,,225.403,477.994
01/22/2026 01:00:00,01/22/2026 07:00:00,OPPD,,148.880,99.007
01/22/2026 01:00:00,01/22/2026 07:00:00,SECI,,7.265,274.172
01/22/2026 01:00:00,01/22/2026 07:00:00,SPRM,,192.769,14.600
01/22/2026 01:00:00,01/22/2026 07:00:00,SPS,,103.095,563.563
01/22/2026 01:00:00,01/22/2026 07:00:00,WAUE,,367.032,1184.874
01/22/2026 01:00:00,01/22/2026 07:00:00,WFEC,,90.177,95.839
01/22/2026 01:00:00,01/22/2026 07:00:00,WR,,290.866,348.016
01/22/2026 02:00:00,01/22/2026 08:00:00,CSWS,,315.891,234.627
01/22/2026 02:00:00,01/22/2026 08:00:00,EDE,,143.467,150.134
01/22/2026 02:00:00,01/22/2026 08:00:00,GRDA,,5.256,24.745
01/22/2026 02:00:00,01/22/2026 08:00:00,INDN,,22.000,24.300
01/22/2026 02:00:00,01/22/2026 08:00:00,KACY,,136.515,12.642
01/22/2026 02:00:00,01/22/2026 08:00:00,KCPL,,289.217,282.962
01/22/2026 02:00:00,01/22/2026 08:00:00,LES,,36.357,9.494
01/22/2026 02:00:00,01/22/2026 08:00:00,MPS,,127.461,120.902
01/22/2026 02:00:00,01/22/2026 08:00:00,NPPD,,226.126,284.416
01/22/2026 02:00:00,01/22/2026 08:00:00,OKGE,,178.567,530.513
01/22/2026 02:00:00,01/22/2026 08:00:00,OPPD,,158.492,87.468
01/22/2026 02:00:00,01/22/2026 08:00:00,SECI,,7.510,329.821
01/22/2026 02:00:00,01/22/2026 08:00:00,SPRM,,189.832,14.900
01/22/2026 02:00:00,01/22/2026 08:00:00,SPS,,104.604,440.215
01/22/2026 02:00:00,01/22/2026 08:00:00,WAUE,,418.043,1289.890
01/22/2026 02:00:00,01/22/2026 08:00:00,WFEC,,78.406,98.741
01/22/2026 02:00:00,01/22/2026 08:00:00,WR,,278.133,393.789
01/22/2026 03:00:00,01/22/2026 09:00:00,CSWS,,320.558,240.860
01/22/2026 03:00:00,01/22/2026 09:00:00,EDE,,207.844,116.874
01/22/2026 03:00:00,01/22/2026 09:00:00,GRDA,,10.307,27.078
01/22/2026 03:00:00,01/22/2026 09:00:00,INDN,,13.648,24.300
