Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/09/2026 01:00:00,01/09/2026 07:00:00,CSWS,,414.660,379.154
01/09/2026 01:00:00,01/09/2026 07:00:00,EDE,,127.419,340.678
01/09/2026 01:00:00,01/09/2026 07:00:00,GRDA,,44.179,97.668
01/09/2026 01:00:00,01/09/2026 07:00:00,INDN,,10.200,10.000
01/09/2026 01:00:00,01/09/2026 07:00:00,KACY,,114.460,11.990
01/09/2026 01:00:00,01/09/2026 07:00:00,KCPL,,73.844,603.487
01/09/2026 01:00:00,01/09/2026 07:00:00,LES,,19.223,62.714
01/09/2026 01:00:00,01/09/2026 07:00:00,MPS,,79.801,554.016
01/09/2026 01:00:00,01/09/2026 07:00:00,NPPD,,214.186,1123.206
01/09/2026 01:00:00,01/09/2026 07:00:00,OKGE,,674.518,1339.290
01/09/2026 01:00:00,01/09/2026 07:00:00,OPPD,,167.002,321.110
01/09/2026 01:00:00,01/09/2026 07:00:00,SECI,,63.871,418.238
01/09/2026 01:00:00,01/09/2026 07:00:00,SPRM,,202.100,36.800
01/09/2026 01:00:00,01/09/2026 07:00:00,SPS,,651.820,97.819
01/09/2026 01:00:00,01/09/2026 07:00:00,WAUE,,849.775,2154.075
01/09/2026 01:00:00,01/09/2026 07:00:00,WFEC,,140.217,274.860
01/09/2026 01:00:00,01/09/2026 07:00:00,WR,,479.152,1353.758
01/09/2026 02:00:00,01/09/2026 08:00:00,CSWS,,397.821,416.346
01/09/2026 02:00:00,01/09/2026 08:00:00,EDE,,126.064,324.500
01/09/2026 02:00:00,01/09/2026 08:00:00,GRDA,,25.910,61.377
01/09/2026 02:00:00,01/09/2026 08:00:00,INDN,,13.600,7.200
01/09/2026 02:00:00,01/09/2026 08:00:00,KACY,,111.831,0.000
01/09/2026 02:00:00,01/09/2026 08:00:00,KCPL,,78.067,469.053
01/09/2026 02:00:00,01/09/2026 08:00:00,LES,,19.411,41.441
01/09/2026 02:00:00,01/09/2026 08:00:00,MPS,,52.109,483.508
01/09/2026 02:00:00,01/09/2026 08:00:00,NPPD,,186.017,741.827
01/09/2026 02:00:00,01/09/2026 08:00:00,OKGE,,593.283,860.320
01/09/2026 02:00:00,01/09/2026 08:00:00,OPPD,,159.708,327.865
01/09/2026 02:00:00,01/09/2026 08:00:00,SECI,,51.637,321.778
01/09/2026 02:00:00,01/09/2026 08:00:00,SPRM,,231.100,62.100
01/09/2026 02:00:00,01/09/2026 08:00:00,SPS,,528.290,72.452
01/09/2026 02:00:00,01/09/2026 08:00:00,WAUE,,629.701,2089.853
01/09/2026 02:00:00,01/09/2026 08:00:00,WFEC,,130.055,198.696
01/09/2026 02:00:00,01/09/2026 08:00:00,WR,,463.620,1250.205
01/09/2026 03:00:00,01/09/2026 09:00:00,CSWS,,472.105,375.396
01/09/2026 03:00:00,01/09/2026 09:00:00,EDE,,133.402,269.257
01/09/2026 03:00:00,01/09/2026 09:00:00,GRDA,,40.985,39.064
01/09/2026 03:00:00,01/09/2026 09:00:00,INDN,,10.500,12.900
01/09/2026 03:00:00,01/09/2026 09:00:00,KACY,,110.767,1.000
01/09/2026 03:00:00,01/09/2026 09:00:00,KCPL,,109.685,379.378
01/09/2026 03:00:00,01/09/2026 09:00:00,LES,,31.069,44.668
