Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/10/2026 01:00:00,01/10/2026 07:00:00,CSWS,,760.937,1256.256
01/10/2026 01:00:00,01/10/2026 07:00:00,EDE,,436.419,661.694
01/10/2026 01:00:00,01/10/2026 07:00:00,GRDA,,219.331,278.895
01/10/2026 01:00:00,01/10/2026 07:00:00,INDN,,10.000,46.212
01/10/2026 01:00:00,01/10/2026 07:00:00,KACY,,48.700,90.300
01/10/2026 01:00:00,01/10/2026 07:00:00,KCPL,,121.820,888.749
01/10/2026 01:00:00,01/10/2026 07:00:00,LES,,37.460,13.575
01/10/2026 01:00:00,01/10/2026 07:00:00,MPS,,62.525,806.333
01/10/2026 01:00:00,01/10/2026 07:00:00,NPPD,,280.476,459.843
01/10/2026 01:00:00,01/10/2026 07:00:00,OKGE,,1022.272,3049.182
01/10/2026 01:00:00,01/10/2026 07:00:00,OPPD,,164.270,62.713
01/10/2026 01:00:00,01/10/2026 07:00:00,SECI,,39.062,922.755
01/10/2026 01:00:00,01/10/2026 07:00:00,SPRM,,200.300,52.677
01/10/2026 01:00:00,01/10/2026 07:00:00,SPS,,155.802,388.503
01/10/2026 01:00:00,01/10/2026 07:00:00,WAUE,,651.045,1044.267
01/10/2026 01:00:00,01/10/2026 07:00:00,WFEC,,178.010,508.587
01/10/2026 01:00:00,01/10/2026 07:00:00,WR,,323.174,1650.645
01/10/2026 02:00:00,01/10/2026 08:00:00,CSWS,,781.252,1224.874
01/10/2026 02:00:00,01/10/2026 08:00:00,EDE,,456.667,559.276
01/10/2026 02:00:00,01/10/2026 08:00:00,GRDA,,76.844,273.831
01/10/2026 02:00:00,01/10/2026 08:00:00,INDN,,11.000,55.372
01/10/2026 02:00:00,01/10/2026 08:00:00,KACY,,44.397,52.800
01/10/2026 02:00:00,01/10/2026 08:00:00,KCPL,,114.104,827.960
01/10/2026 02:00:00,01/10/2026 08:00:00,LES,,36.130,14.916
01/10/2026 02:00:00,01/10/2026 08:00:00,MPS,,38.386,803.222
01/10/2026 02:00:00,01/10/2026 08:00:00,NPPD,,293.354,491.444
01/10/2026 02:00:00,01/10/2026 08:00:00,OKGE,,1229.550,3011.883
01/10/2026 02:00:00,01/10/2026 08:00:00,OPPD,,188.002,71.026
01/10/2026 02:00:00,01/10/2026 08:00:00,SECI,,43.602,978.340
01/10/2026 02:00:00,01/10/2026 08:00:00,SPRM,,223.720,27.183
01/10/2026 02:00:00,01/10/2026 08:00:00,SPS,,159.991,395.721
