Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/20/2026 01:00:00,01/20/2026 07:00:00,CSWS,,334.516,327.830
01/20/2026 01:00:00,01/20/2026 07:00:00,EDE,,435.980,247.798
01/20/2026 01:00:00,01/20/2026 07:00:00,GRDA,,21.435,37.769
01/20/2026 01:00:00,01/20/2026 07:00:00,INDN,,1.000,50.242
01/20/2026 01:00:00,01/20/2026 07:00:00,KACY,,259.112,10.700
01/20/2026 01:00:00,01/20/2026 07:00:00,KCPL,,232.850,745.276
01/20/2026 01:00:00,01/20/2026 07:00:00,LES,,69.788,86.641
01/20/2026 01:00:00,01/20/2026 07:00:00,MPS,,354.459,832.474
01/20/2026 01:00:00,01/20/2026 07:00:00,NPPD,,223.807,406.818
01/20/2026 01:00:00,01/20/2026 07:00:00,OKGE,,308.446,1343.748
01/20/2026 01:00:00,01/20/2026 07:00:00,OPPD,,168.268,491.551
01/20/2026 01:00:00,01/20/2026 07:00:00,SECI,,17.292,574.971
01/20/2026 01:00:00,01/20/2026 07:00:00,SPRM,,589.769,13.900
01/20/2026 01:00:00,01/20/2026 07:00:00,SPS,,338.939,149.704
01/20/2026 01:00:00,01/20/2026 07:00:00,WAUE,,730.518,483.196
01/20/2026 01:00:00,01/20/2026 07:00:00,WFEC,,137.239,292.646
01/20/2026 01:00:00,01/20/2026 07:00:00,WR,,499.746,1735.688
01/20/2026 02:00:00,01/20/2026 08:00:00,CSWS,,364.249,327.526
01/20/2026 02:00:00,01/20/2026 08:00:00,EDE,,395.199,253.925
01/20/2026 02:00:00,01/20/2026 08:00:00,GRDA,,20.758,35.933
01/20/2026 02:00:00,01/20/2026 08:00:00,INDN,,5.000,50.494
01/20/2026 02:00:00,01/20/2026 08:00:00,KACY,,252.550,21.800
01/20/2026 02:00:00,01/20/2026 08:00:00,KCPL,,238.811,706.138
01/20/2026 02:00:00,01/20/2026 08:00:00,LES,,89.000,69.247
01/20/2026 02:00:00,01/20/2026 08:00:00,MPS,,320.585,852.111
01/20/2026 02:00:00,01/20/2026 08:00:00,NPPD,,225.794,447.848
01/20/2026 02:00:00,01/20/2026 08:00:00,OKGE,,389.649,1389.180
01/20/2026 02:00:00,01/20/2026 08:00:00,OPPD,,272.729,624.524
01/20/2026 02:00:00,01/20/2026 08:00:00,SECI,,26.153,547.626
01/20/2026 02:00:00,01/20/2026 08:00:00,SPRM,,668.174,13.400
01/20/2026 02:00:00,01/20/2026 08:00:00,SPS,,351.096,123.910
01/20/2026 02:00:00,01/20/2026 08:00:00,WAUE,,808.807,467.773
01/20/2026 02:00:00,01/20/2026 08:00:00,WFEC,,153.480,285.006
01/20/2026 02:00:00,01/20/2026 08:00:00,WR,,392.087,1574.936
01/20/2026 03:00:00,01/20/2026 09:00:00,CSWS,,361.093,362.678
01/20/2026 03:00:00,01/20/2026 09:00:00,EDE,,350.885,266.931
01/20/2026 03:00:00,01/20/2026 09:00:00,GRDA,,20.383,100.845
01/20/2026 03:00:00,01/20/2026 09:00:00,INDN,,7.689,56.100
01/20/2026 03:00:00,01/20/2026 09:00:00,KACY,,206.011,19.200
01/20/2026 03:00:00,01/20/2026 09:00:00,KCPL,,226.739,651.507
01/20/2026 03:00:00,01/20/2026 09:00:00,LES,,65.999,39.097
01/20/2026 03:00:00,01/20/2026 09:00:00,MPS,,328.504,894.995
01/20/2026 03:00:00,01/20/2026 09:00:00,NPPD,,295.290,476.910
01/20/2026 03:00:00,01/20/2026 09:00:00,OKGE,,364.147,1417.957
01/20/2026 03:00:00,01/20/2026 09:00:00,OPPD,,301.415,533.917
01/20/2026 03:00:00,01/20/2026 09:00:00,SECI,,39.600,485.509
01/20/2026 03:00:00,01/20/2026 09:00:00,SPRM,,748.026,17.900
01/20/2026 03:00:00,01/20/2026 09:00:00,SPS,,358.198,135.780
01/20/2026 03:00:00,01/20/2026 09:00:00,WAUE,,773.255,345.412
01/20/2026 03:00:00,01/20/2026 09:00:00,WFEC,,150.375,268.970
01/20/2026 03:00:00,01/20/2026 09:00:00,WR,,396.558,1443.473
01/20/2026 04:00:00,01/20/2026 10:00:00,CSWS,,380.479,333.215
01/20/2026 04:00:00,01/20/2026 10:00:00,EDE,,351.188,242.685
01/20/2026 04:00:00,01/20/2026 10:00:00,GRDA,,25.684,190.774
01/20/2026 04:00:00,01/20/2026 10:00:00,INDN,,1.300,24.000
01/20/2026 04:00:00,01/20/2026 10:00:00,KACY,,150.411,19.500
01/20/2026 04:00:00,01/20/2026 10:00:00,KCPL,,225.629,694.980
01/20/2026 04:00:00,01/20/2026 10:00:00,LES,,49.238,35.394
01/20/2026 04:00:00,01/20/2026 10:00:00,MPS,,283.661,746.777
01/20/2026 04:00:00,01/20/2026 10:00:00,NPPD,,254.973,435.588
01/20/2026 04:00:00,01/20/2026 10:00:00,OKGE,,375.100,1344.655
01/20/2026 04:00:00,01/20/2026 10:00:00,OPPD,,298.631,593.388
01/20/2026 04:00:00,01/20/2026 10:00:00,SECI,,48.414,475.536
01/20/2026 04:00:00,01/20/2026 10:00:00,SPRM,,839.206,16.300
01/20/2026 04:00:00,01/20/2026 10:00:00,SPS,,321.645,158.323
01/20/2026 04:00:00,01/20/2026 10:00:00,WAUE,,1040.414,505.812
01/20/2026 04:00:00,01/20/2026 10:00:00,WFEC,,141.854,295.296
01/20/2026 04:00:00,01/20/2026 10:00:00,WR,,435.857,1363.760
01/20/2026 05:00:00,01/20/2026 11:00:00,CSWS,,383.033,374.813
01/20/2026 05:00:00,01/20/2026 11:00:00,EDE,,322.388,261.233
01/20/2026 05:00:00,01/20/2026 11:00:00,GRDA,,17.441,42.882
01/20/2026 05:00:00,01/20/2026 11:00:00,INDN,,1.400,17.100
01/20/2026 05:00:00,01/20/2026 11:00:00,KACY,,192.207,19.400
01/20/2026 05:00:00,01/20/2026 11:00:00,KCPL,,415.532,724.524
01/20/2026 05:00:00,01/20/2026 11:00:00,LES,,44.700,60.419
01/20/2026 05:00:00,01/20/2026 11:00:00,MPS,,273.565,777.144
01/20/2026 05:00:00,01/20/2026 11:00:00,NPPD,,249.476,479.273
01/20/2026 05:00:00,01/20/2026 11:00:00,OKGE,,369.851,1366.419
01/20/2026 05:00:00,01/20/2026 11:00:00,OPPD,,396.037,596.235
01/20/2026 05:00:00,01/20/2026 11:00:00,SECI,,51.383,346.272
01/20/2026 05:00:00,01/20/2026 11:00:00,SPRM,,697.340,13.900
01/20/2026 05:00:00,01/20/2026 11:00:00,SPS,,358.922,124.564
01/20/2026 05:00:00,01/20/2026 11:00:00,WAUE,,1034.020,602.313
01/20/2026 05:00:00,01/20/2026 11:00:00,WFEC,,152.368,294.051
01/20/2026 05:00:00,01/20/2026 11:00:00,WR,,407.013,1383.693
01/20/2026 06:00:00,01/20/2026 12:00:00,CSWS,,401.807,330.553
01/20/2026 06:00:00,01/20/2026 12:00:00,EDE,,290.871,303.814
01/20/2026 06:00:00,01/20/2026 12:00:00,GRDA,,28.051,31.793
01/20/2026 06:00:00,01/20/2026 12:00:00,INDN,,5.500,17.500
01/20/2026 06:00:00,01/20/2026 12:00:00,KACY,,228.032,20.100
01/20/2026 06:00:00,01/20/2026 12:00:00,KCPL,,395.755,465.009
01/20/2026 06:00:00,01/20/2026 12:00:00,LES,,90.053,58.110
01/20/2026 06:00:00,01/20/2026 12:00:00,MPS,,250.007,715.545
01/20/2026 06:00:00,01/20/2026 12:00:00,NPPD,,263.515,385.753
01/20/2026 06:00:00,01/20/2026 12:00:00,OKGE,,432.374,1157.596
01/20/2026 06:00:00,01/20/2026 12:00:00,OPPD,,306.243,566.521
01/20/2026 06:00:00,01/20/2026 12:00:00,SECI,,52.369,288.243
01/20/2026 06:00:00,01/20/2026 12:00:00,SPRM,,672.840,13.500
01/20/2026 06:00:00,01/20/2026 12:00:00,SPS,,381.275,124.975
