Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/19/2026 01:00:00,01/19/2026 07:00:00,CSWS,,526.429,413.527
01/19/2026 01:00:00,01/19/2026 07:00:00,EDE,,447.220,205.356
01/19/2026 01:00:00,01/19/2026 07:00:00,GRDA,,25.471,75.449
01/19/2026 01:00:00,01/19/2026 07:00:00,INDN,,0.100,55.500
01/19/2026 01:00:00,01/19/2026 07:00:00,KACY,,76.460,33.544
01/19/2026 01:00:00,01/19/2026 07:00:00,KCPL,,130.705,475.971
01/19/2026 01:00:00,01/19/2026 07:00:00,LES,,30.671,151.550
01/19/2026 01:00:00,01/19/2026 07:00:00,MPS,,109.890,394.146
01/19/2026 01:00:00,01/19/2026 07:00:00,NPPD,,163.645,554.974
01/19/2026 01:00:00,01/19/2026 07:00:00,OKGE,,440.246,1764.407
01/19/2026 01:00:00,01/19/2026 07:00:00,OPPD,,179.857,245.165
01/19/2026 01:00:00,01/19/2026 07:00:00,SECI,,28.481,518.001
01/19/2026 01:00:00,01/19/2026 07:00:00,SPRM,,82.685,14.910
01/19/2026 01:00:00,01/19/2026 07:00:00,SPS,,109.947,229.644
01/19/2026 01:00:00,01/19/2026 07:00:00,WAUE,,421.750,1624.952
01/19/2026 01:00:00,01/19/2026 07:00:00,WFEC,,123.404,440.091
01/19/2026 01:00:00,01/19/2026 07:00:00,WR,,621.907,1133.910
01/19/2026 02:00:00,01/19/2026 08:00:00,CSWS,,541.607,444.203
01/19/2026 02:00:00,01/19/2026 08:00:00,EDE,,458.803,169.761
01/19/2026 02:00:00,01/19/2026 08:00:00,GRDA,,25.491,206.780
01/19/2026 02:00:00,01/19/2026 08:00:00,INDN,,0.550,54.900
01/19/2026 02:00:00,01/19/2026 08:00:00,KACY,,56.048,83.791
01/19/2026 02:00:00,01/19/2026 08:00:00,KCPL,,156.000,411.139
01/19/2026 02:00:00,01/19/2026 08:00:00,LES,,45.366,81.017
01/19/2026 02:00:00,01/19/2026 08:00:00,MPS,,104.226,381.018
01/19/2026 02:00:00,01/19/2026 08:00:00,NPPD,,196.341,549.893
01/19/2026 02:00:00,01/19/2026 08:00:00,OKGE,,501.106,1768.082
01/19/2026 02:00:00,01/19/2026 08:00:00,OPPD,,206.678,197.523
01/19/2026 02:00:00,01/19/2026 08:00:00,SECI,,30.539,484.196
01/19/2026 02:00:00,01/19/2026 08:00:00,SPRM,,103.306,16.432
01/19/2026 02:00:00,01/19/2026 08:00:00,SPS,,128.606,182.591
01/19/2026 02:00:00,01/19/2026 08:00:00,WAUE,,335.869,1761.116
01/19/2026 02:00:00,01/19/2026 08:00:00,WFEC,,152.995,392.011
01/19/2026 02:00:00,01/19/2026 08:00:00,WR,,613.148,1136.436
