Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/02/2026 01:00:00,01/02/2026 07:00:00,CSWS,,105.131,108.906
01/02/2026 01:00:00,01/02/2026 07:00:00,EDE,,28.888,35.246
01/02/2026 01:00:00,01/02/2026 07:00:00,GRDA,,14.026,20.998
01/02/2026 01:00:00,01/02/2026 07:00:00,INDN,,6.300,18.000
01/02/2026 01:00:00,01/02/2026 07:00:00,KACY,,30.700,5.100
01/02/2026 01:00:00,01/02/2026 07:00:00,KCPL,,12.338,92.201
01/02/2026 01:00:00,01/02/2026 07:00:00,LES,,79.518,0.936
01/02/2026 01:00:00,01/02/2026 07:00:00,MPS,,80.551,532.555
01/02/2026 01:00:00,01/02/2026 07:00:00,NPPD,,297.363,142.213
01/02/2026 01:00:00,01/02/2026 07:00:00,OKGE,,147.877,200.945
01/02/2026 01:00:00,01/02/2026 07:00:00,OPPD,,626.196,165.980
01/02/2026 01:00:00,01/02/2026 07:00:00,SECI,,75.466,97.584
01/02/2026 01:00:00,01/02/2026 07:00:00,SPRM,,10.600,45.204
01/02/2026 01:00:00,01/02/2026 07:00:00,SPS,,74.990,168.264
01/02/2026 01:00:00,01/02/2026 07:00:00,WAUE,,1068.895,256.573
01/02/2026 01:00:00,01/02/2026 07:00:00,WFEC,,53.610,74.668
01/02/2026 01:00:00,01/02/2026 07:00:00,WR,,114.001,270.780
01/02/2026 02:00:00,01/02/2026 08:00:00,CSWS,,100.249,120.403
01/02/2026 02:00:00,01/02/2026 08:00:00,EDE,,43.200,14.703
01/02/2026 02:00:00,01/02/2026 08:00:00,GRDA,,14.784,12.998
01/02/2026 02:00:00,01/02/2026 08:00:00,INDN,,8.200,12.500
01/02/2026 02:00:00,01/02/2026 08:00:00,KACY,,29.500,1.000
01/02/2026 02:00:00,01/02/2026 08:00:00,KCPL,,24.050,92.424
01/02/2026 02:00:00,01/02/2026 08:00:00,LES,,77.655,1.209
01/02/2026 02:00:00,01/02/2026 08:00:00,MPS,,79.060,521.196
01/02/2026 02:00:00,01/02/2026 08:00:00,NPPD,,290.578,138.687
01/02/2026 02:00:00,01/02/2026 08:00:00,OKGE,,128.605,220.462
01/02/2026 02:00:00,01/02/2026 08:00:00,OPPD,,554.843,83.434
01/02/2026 02:00:00,01/02/2026 08:00:00,SECI,,67.406,92.240
01/02/2026 02:00:00,01/02/2026 08:00:00,SPRM,,10.600,9.057
01/02/2026 02:00:00,01/02/2026 08:00:00,SPS,,75.679,267.674
01/02/2026 02:00:00,01/02/2026 08:00:00,WAUE,,1074.662,363.899
01/02/2026 02:00:00,01/02/2026 08:00:00,WFEC,,46.552,91.391
01/02/2026 02:00:00,01/02/2026 08:00:00,WR,,124.480,256.123
01/02/2026 03:00:00,01/02/2026 09:00:00,CSWS,,161.024,159.794
01/02/2026 03:00:00,01/02/2026 09:00:00,EDE,,49.488,34.796
01/02/2026 03:00:00,01/02/2026 09:00:00,GRDA,,6.432,12.384
01/02/2026 03:00:00,01/02/2026 09:00:00,INDN,,7.600,5.900
01/02/2026 03:00:00,01/02/2026 09:00:00,KACY,,32.700,1.000
01/02/2026 03:00:00,01/02/2026 09:00:00,KCPL,,82.398,89.417
01/02/2026 03:00:00,01/02/2026 09:00:00,LES,,79.728,5.821
01/02/2026 03:00:00,01/02/2026 09:00:00,MPS,,85.499,612.982
01/02/2026 03:00:00,01/02/2026 09:00:00,NPPD,,313.236,180.779
01/02/2026 03:00:00,01/02/2026 09:00:00,OKGE,,206.794,249.070
01/02/2026 03:00:00,01/02/2026 09:00:00,OPPD,,539.655,125.879
01/02/2026 03:00:00,01/02/2026 09:00:00,SECI,,66.136,92.265
01/02/2026 03:00:00,01/02/2026 09:00:00,SPRM,,9.100,10.832
01/02/2026 03:00:00,01/02/2026 09:00:00,SPS,,88.880,243.169
01/02/2026 03:00:00,01/02/2026 09:00:00,WAUE,,1085.027,337.896
01/02/2026 03:00:00,01/02/2026 09:00:00,WFEC,,89.948,107.973
01/02/2026 03:00:00,01/02/2026 09:00:00,WR,,127.121,271.365
01/02/2026 04:00:00,01/02/2026 10:00:00,CSWS,,121.959,167.247
01/02/2026 04:00:00,01/02/2026 10:00:00,EDE,,49.511,64.943
01/02/2026 04:00:00,01/02/2026 10:00:00,GRDA,,11.156,24.788
01/02/2026 04:00:00,01/02/2026 10:00:00,INDN,,2.700,5.000
01/02/2026 04:00:00,01/02/2026 10:00:00,KACY,,29.700,1.000
01/02/2026 04:00:00,01/02/2026 10:00:00,KCPL,,78.701,134.615
01/02/2026 04:00:00,01/02/2026 10:00:00,LES,,46.768,10.116
01/02/2026 04:00:00,01/02/2026 10:00:00,MPS,,88.205,610.831
01/02/2026 04:00:00,01/02/2026 10:00:00,NPPD,,298.209,175.382
01/02/2026 04:00:00,01/02/2026 10:00:00,OKGE,,161.822,272.087
01/02/2026 04:00:00,01/02/2026 10:00:00,OPPD,,544.232,97.858
