Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/21/2026 01:00:00,01/21/2026 07:00:00,CSWS,,502.048,944.224
01/21/2026 01:00:00,01/21/2026 07:00:00,EDE,,373.537,361.590
01/21/2026 01:00:00,01/21/2026 07:00:00,GRDA,,29.942,154.877
01/21/2026 01:00:00,01/21/2026 07:00:00,INDN,,1.400,66.314
01/21/2026 01:00:00,01/21/2026 07:00:00,KACY,,146.212,95.900
01/21/2026 01:00:00,01/21/2026 07:00:00,KCPL,,204.707,641.096
01/21/2026 01:00:00,01/21/2026 07:00:00,LES,,49.748,49.206
01/21/2026 01:00:00,01/21/2026 07:00:00,MPS,,98.180,408.491
01/21/2026 01:00:00,01/21/2026 07:00:00,NPPD,,171.393,464.413
01/21/2026 01:00:00,01/21/2026 07:00:00,OKGE,,783.560,2095.307
01/21/2026 01:00:00,01/21/2026 07:00:00,OPPD,,95.981,195.082
01/21/2026 01:00:00,01/21/2026 07:00:00,SECI,,19.632,1000.733
01/21/2026 01:00:00,01/21/2026 07:00:00,SPRM,,684.001,48.700
01/21/2026 01:00:00,01/21/2026 07:00:00,SPS,,110.750,587.654
01/21/2026 01:00:00,01/21/2026 07:00:00,WAUE,,300.429,693.906
01/21/2026 01:00:00,01/21/2026 07:00:00,WFEC,,147.755,499.918
01/21/2026 01:00:00,01/21/2026 07:00:00,WR,,576.978,980.000
01/21/2026 02:00:00,01/21/2026 08:00:00,CSWS,,523.398,834.931
01/21/2026 02:00:00,01/21/2026 08:00:00,EDE,,285.438,356.455
01/21/2026 02:00:00,01/21/2026 08:00:00,GRDA,,27.822,149.348
01/21/2026 02:00:00,01/21/2026 08:00:00,INDN,,8.500,46.514
01/21/2026 02:00:00,01/21/2026 08:00:00,KACY,,104.858,77.473
01/21/2026 02:00:00,01/21/2026 08:00:00,KCPL,,210.679,552.405
01/21/2026 02:00:00,01/21/2026 08:00:00,LES,,27.124,35.778
01/21/2026 02:00:00,01/21/2026 08:00:00,MPS,,120.044,403.788
01/21/2026 02:00:00,01/21/2026 08:00:00,NPPD,,161.858,517.975
01/21/2026 02:00:00,01/21/2026 08:00:00,OKGE,,837.881,1939.879
01/21/2026 02:00:00,01/21/2026 08:00:00,OPPD,,98.351,158.937
01/21/2026 02:00:00,01/21/2026 08:00:00,SECI,,142.891,997.671
01/21/2026 02:00:00,01/21/2026 08:00:00,SPRM,,636.282,32.037
01/21/2026 02:00:00,01/21/2026 08:00:00,SPS,,141.775,446.763
01/21/2026 02:00:00,01/21/2026 08:00:00,WAUE,,284.109,693.582
01/21/2026 02:00:00,01/21/2026 08:00:00,WFEC,,220.593,446.625
01/21/2026 02:00:00,01/21/2026 08:00:00,WR,,580.142,861.117
01/21/2026 03:00:00,01/21/2026 09:00:00,CSWS,,562.913,790.820
01/21/2026 03:00:00,01/21/2026 09:00:00,EDE,,328.280,428.631
01/21/2026 03:00:00,01/21/2026 09:00:00,GRDA,,25.157,71.471
01/21/2026 03:00:00,01/21/2026 09:00:00,INDN,,14.976,33.000
01/21/2026 03:00:00,01/21/2026 09:00:00,KACY,,71.003,85.179
01/21/2026 03:00:00,01/21/2026 09:00:00,KCPL,,226.778,507.336
01/21/2026 03:00:00,01/21/2026 09:00:00,LES,,14.932,22.871
01/21/2026 03:00:00,01/21/2026 09:00:00,MPS,,108.545,324.666
01/21/2026 03:00:00,01/21/2026 09:00:00,NPPD,,167.628,456.300
01/21/2026 03:00:00,01/21/2026 09:00:00,OKGE,,750.560,1810.536
01/21/2026 03:00:00,01/21/2026 09:00:00,OPPD,,105.680,141.566
01/21/2026 03:00:00,01/21/2026 09:00:00,SECI,,89.728,1019.263
01/21/2026 03:00:00,01/21/2026 09:00:00,SPRM,,643.804,52.200
01/21/2026 03:00:00,01/21/2026 09:00:00,SPS,,142.787,393.414
