Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/01/2026 01:00:00,01/01/2026 07:00:00,CSWS,,308.875,253.114
01/01/2026 01:00:00,01/01/2026 07:00:00,EDE,,51.367,175.426
01/01/2026 01:00:00,01/01/2026 07:00:00,GRDA,,9.628,23.302
01/01/2026 01:00:00,01/01/2026 07:00:00,INDN,,3.700,25.700
01/01/2026 01:00:00,01/01/2026 07:00:00,KACY,,47.185,46.300
01/01/2026 01:00:00,01/01/2026 07:00:00,KCPL,,48.212,376.912
01/01/2026 01:00:00,01/01/2026 07:00:00,LES,,17.981,20.113
01/01/2026 01:00:00,01/01/2026 07:00:00,MPS,,79.000,745.032
01/01/2026 01:00:00,01/01/2026 07:00:00,NPPD,,146.223,261.168
01/01/2026 01:00:00,01/01/2026 07:00:00,OKGE,,311.240,555.469
01/01/2026 01:00:00,01/01/2026 07:00:00,OPPD,,504.208,249.821
01/01/2026 01:00:00,01/01/2026 07:00:00,SECI,,51.575,94.163
01/01/2026 01:00:00,01/01/2026 07:00:00,SPRM,,76.700,1.300
01/01/2026 01:00:00,01/01/2026 07:00:00,SPS,,400.583,437.234
01/01/2026 01:00:00,01/01/2026 07:00:00,WAUE,,593.459,224.073
01/01/2026 01:00:00,01/01/2026 07:00:00,WFEC,,125.198,146.811
01/01/2026 01:00:00,01/01/2026 07:00:00,WR,,291.352,490.127
01/01/2026 02:00:00,01/01/2026 08:00:00,CSWS,,321.501,176.054
01/01/2026 02:00:00,01/01/2026 08:00:00,EDE,,59.226,207.324
01/01/2026 02:00:00,01/01/2026 08:00:00,GRDA,,2.551,24.851
01/01/2026 02:00:00,01/01/2026 08:00:00,INDN,,0.100,13.900
01/01/2026 02:00:00,01/01/2026 08:00:00,KACY,,41.027,30.500
01/01/2026 02:00:00,01/01/2026 08:00:00,KCPL,,69.679,312.268
01/01/2026 02:00:00,01/01/2026 08:00:00,LES,,38.439,16.581
01/01/2026 02:00:00,01/01/2026 08:00:00,MPS,,68.021,780.883
01/01/2026 02:00:00,01/01/2026 08:00:00,NPPD,,104.131,280.530
01/01/2026 02:00:00,01/01/2026 08:00:00,OKGE,,268.315,471.291
01/01/2026 02:00:00,01/01/2026 08:00:00,OPPD,,401.359,158.947
01/01/2026 02:00:00,01/01/2026 08:00:00,SECI,,42.363,43.009
01/01/2026 02:00:00,01/01/2026 08:00:00,SPRM,,77.500,3.300
01/01/2026 02:00:00,01/01/2026 08:00:00,SPS,,366.502,373.601
01/01/2026 02:00:00,01/01/2026 08:00:00,WAUE,,590.699,342.817
01/01/2026 02:00:00,01/01/2026 08:00:00,WFEC,,110.009,93.167
01/01/2026 02:00:00,01/01/2026 08:00:00,WR,,264.816,399.486
01/01/2026 03:00:00,01/01/2026 09:00:00,CSWS,,235.085,121.908
01/01/2026 03:00:00,01/01/2026 09:00:00,EDE,,70.088,149.070
01/01/2026 03:00:00,01/01/2026 09:00:00,GRDA,,2.551,25.124
01/01/2026 03:00:00,01/01/2026 09:00:00,INDN,,0.100,5.200
01/01/2026 03:00:00,01/01/2026 09:00:00,KACY,,27.200,0.600
01/01/2026 03:00:00,01/01/2026 09:00:00,KCPL,,56.853,293.476
01/01/2026 03:00:00,01/01/2026 09:00:00,LES,,41.129,14.859
01/01/2026 03:00:00,01/01/2026 09:00:00,MPS,,95.960,819.462
01/01/2026 03:00:00,01/01/2026 09:00:00,NPPD,,106.528,293.506
01/01/2026 03:00:00,01/01/2026 09:00:00,OKGE,,168.208,397.412
01/01/2026 03:00:00,01/01/2026 09:00:00,OPPD,,460.972,178.094
01/01/2026 03:00:00,01/01/2026 09:00:00,SECI,,33.939,38.637
01/01/2026 03:00:00,01/01/2026 09:00:00,SPRM,,77.500,3.800
01/01/2026 03:00:00,01/01/2026 09:00:00,SPS,,315.689,175.644
01/01/2026 03:00:00,01/01/2026 09:00:00,WAUE,,700.386,331.063
01/01/2026 03:00:00,01/01/2026 09:00:00,WFEC,,98.260,67.182
01/01/2026 03:00:00,01/01/2026 09:00:00,WR,,204.797,473.972
01/01/2026 04:00:00,01/01/2026 10:00:00,CSWS,,270.157,105.149
01/01/2026 04:00:00,01/01/2026 10:00:00,EDE,,67.294,134.408
01/01/2026 04:00:00,01/01/2026 10:00:00,GRDA,,8.835,17.914
01/01/2026 04:00:00,01/01/2026 10:00:00,INDN,,6.800,15.200
01/01/2026 04:00:00,01/01/2026 10:00:00,KACY,,8.900,0.400
01/01/2026 04:00:00,01/01/2026 10:00:00,KCPL,,30.112,262.604
01/01/2026 04:00:00,01/01/2026 10:00:00,LES,,61.649,14.607
01/01/2026 04:00:00,01/01/2026 10:00:00,MPS,,80.739,803.791
01/01/2026 04:00:00,01/01/2026 10:00:00,NPPD,,191.027,284.182
01/01/2026 04:00:00,01/01/2026 10:00:00,OKGE,,168.161,381.915
01/01/2026 04:00:00,01/01/2026 10:00:00,OPPD,,463.470,152.236
01/01/2026 04:00:00,01/01/2026 10:00:00,SECI,,33.814,19.565
01/01/2026 04:00:00,01/01/2026 10:00:00,SPRM,,77.685,4.300
01/01/2026 04:00:00,01/01/2026 10:00:00,SPS,,507.424,83.832
01/01/2026 04:00:00,01/01/2026 10:00:00,WAUE,,448.303,375.629
01/01/2026 04:00:00,01/01/2026 10:00:00,WFEC,,73.758,68.854
01/01/2026 04:00:00,01/01/2026 10:00:00,WR,,187.527,274.702
01/01/2026 05:00:00,01/01/2026 11:00:00,CSWS,,189.448,99.461
01/01/2026 05:00:00,01/01/2026 11:00:00,EDE,,68.688,141.618
01/01/2026 05:00:00,01/01/2026 11:00:00,GRDA,,25.250,23.081
01/01/2026 05:00:00,01/01/2026 11:00:00,INDN,,6.300,5.200
01/01/2026 05:00:00,01/01/2026 11:00:00,KACY,,10.300,0.500
01/01/2026 05:00:00,01/01/2026 11:00:00,KCPL,,32.201,159.515
01/01/2026 05:00:00,01/01/2026 11:00:00,LES,,63.544,8.740
01/01/2026 05:00:00,01/01/2026 11:00:00,MPS,,70.218,749.532
01/01/2026 05:00:00,01/01/2026 11:00:00,NPPD,,195.730,240.338
01/01/2026 05:00:00,01/01/2026 11:00:00,OKGE,,218.158,371.762
01/01/2026 05:00:00,01/01/2026 11:00:00,OPPD,,404.693,160.910
01/01/2026 05:00:00,01/01/2026 11:00:00,SECI,,48.156,15.131
01/01/2026 05:00:00,01/01/2026 11:00:00,SPRM,,70.991,8.356
01/01/2026 05:00:00,01/01/2026 11:00:00,SPS,,454.547,105.526
01/01/2026 05:00:00,01/01/2026 11:00:00,WAUE,,482.554,353.458
01/01/2026 05:00:00,01/01/2026 11:00:00,WFEC,,82.092,61.784
01/01/2026 05:00:00,01/01/2026 11:00:00,WR,,192.743,252.670
01/01/2026 06:00:00,01/01/2026 12:00:00,CSWS,,354.815,82.502
01/01/2026 06:00:00,01/01/2026 12:00:00,EDE,,58.888,91.533
01/01/2026 06:00:00,01/01/2026 12:00:00,GRDA,,11.914,12.812
01/01/2026 06:00:00,01/01/2026 12:00:00,INDN,,4.400,5.200
01/01/2026 06:00:00,01/01/2026 12:00:00,KACY,,18.300,0.500
01/01/2026 06:00:00,01/01/2026 12:00:00,KCPL,,28.939,133.269
01/01/2026 06:00:00,01/01/2026 12:00:00,LES,,64.761,25.651
01/01/2026 06:00:00,01/01/2026 12:00:00,MPS,,53.954,630.660
01/01/2026 06:00:00,01/01/2026 12:00:00,NPPD,,202.389,207.706
01/01/2026 06:00:00,01/01/2026 12:00:00,OKGE,,196.827,376.025
01/01/2026 06:00:00,01/01/2026 12:00:00,OPPD,,416.806,209.441
01/01/2026 06:00:00,01/01/2026 12:00:00,SECI,,49.800,23.773
01/01/2026 06:00:00,01/01/2026 12:00:00,SPRM,,78.799,7.100
01/01/2026 06:00:00,01/01/2026 12:00:00,SPS,,423.501,40.823
01/01/2026 06:00:00,01/01/2026 12:00:00,WAUE,,393.194,204.470
01/01/2026 06:00:00,01/01/2026 12:00:00,WFEC,,65.057,253.641
01/01/2026 06:00:00,01/01/2026 12:00:00,WR,,180.575,245.769
01/01/2026 07:00:00,01/01/2026 13:00:00,CSWS,,273.173,79.179
01/01/2026 07:00:00,01/01/2026 13:00:00,EDE,,65.210,89.601
01/01/2026 07:00:00,01/01/2026 13:00:00,GRDA,,9.073,19.509
01/01/2026 07:00:00,01/01/2026 13:00:00,INDN,,9.137,5.000
01/01/2026 07:00:00,01/01/2026 13:00:00,KACY,,23.300,18.700
01/01/2026 07:00:00,01/01/2026 13:00:00,KCPL,,18.788,175.539
01/01/2026 07:00:00,01/01/2026 13:00:00,LES,,62.984,18.212
01/01/2026 07:00:00,01/01/2026 13:00:00,MPS,,66.058,571.794
01/01/2026 07:00:00,01/01/2026 13:00:00,NPPD,,191.242,325.670
01/01/2026 07:00:00,01/01/2026 13:00:00,OKGE,,197.153,254.573
