Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/14/2026 01:00:00,01/14/2026 07:00:00,CSWS,,686.086,1203.612
01/14/2026 01:00:00,01/14/2026 07:00:00,EDE,,228.770,552.986
01/14/2026 01:00:00,01/14/2026 07:00:00,GRDA,,237.072,211.607
01/14/2026 01:00:00,01/14/2026 07:00:00,INDN,,1.900,60.312
01/14/2026 01:00:00,01/14/2026 07:00:00,KACY,,128.280,136.415
01/14/2026 01:00:00,01/14/2026 07:00:00,KCPL,,289.148,1127.453
01/14/2026 01:00:00,01/14/2026 07:00:00,LES,,13.812,22.545
01/14/2026 01:00:00,01/14/2026 07:00:00,MPS,,207.026,616.083
01/14/2026 01:00:00,01/14/2026 07:00:00,NPPD,,226.651,624.183
01/14/2026 01:00:00,01/14/2026 07:00:00,OKGE,,989.173,1911.787
01/14/2026 01:00:00,01/14/2026 07:00:00,OPPD,,107.225,363.748
01/14/2026 01:00:00,01/14/2026 07:00:00,SECI,,30.903,713.705
01/14/2026 01:00:00,01/14/2026 07:00:00,SPRM,,273.455,46.498
01/14/2026 01:00:00,01/14/2026 07:00:00,SPS,,203.698,403.273
01/14/2026 01:00:00,01/14/2026 07:00:00,WAUE,,873.411,2581.293
01/14/2026 01:00:00,01/14/2026 07:00:00,WFEC,,114.826,573.898
01/14/2026 01:00:00,01/14/2026 07:00:00,WR,,835.912,1274.647
01/14/2026 02:00:00,01/14/2026 08:00:00,CSWS,,751.880,1149.296
01/14/2026 02:00:00,01/14/2026 08:00:00,EDE,,180.058,436.373
01/14/2026 02:00:00,01/14/2026 08:00:00,GRDA,,264.253,167.684
01/14/2026 02:00:00,01/14/2026 08:00:00,INDN,,1.000,59.156
01/14/2026 02:00:00,01/14/2026 08:00:00,KACY,,136.596,143.725
01/14/2026 02:00:00,01/14/2026 08:00:00,KCPL,,309.834,895.552
01/14/2026 02:00:00,01/14/2026 08:00:00,LES,,15.632,34.122
01/14/2026 02:00:00,01/14/2026 08:00:00,MPS,,224.766,508.463
01/14/2026 02:00:00,01/14/2026 08:00:00,NPPD,,258.415,622.829
01/14/2026 02:00:00,01/14/2026 08:00:00,OKGE,,1097.161,2060.362
01/14/2026 02:00:00,01/14/2026 08:00:00,OPPD,,113.940,237.653
01/14/2026 02:00:00,01/14/2026 08:00:00,SECI,,71.180,668.923
01/14/2026 02:00:00,01/14/2026 08:00:00,SPRM,,248.353,36.884
01/14/2026 02:00:00,01/14/2026 08:00:00,SPS,,279.325,840.802
01/14/2026 02:00:00,01/14/2026 08:00:00,WAUE,,728.250,2477.878
01/14/2026 02:00:00,01/14/2026 08:00:00,WFEC,,95.924,700.681
01/14/2026 02:00:00,01/14/2026 08:00:00,WR,,813.634,1228.042
01/14/2026 03:00:00,01/14/2026 09:00:00,CSWS,,781.691,1122.567
01/14/2026 03:00:00,01/14/2026 09:00:00,EDE,,252.031,457.612
01/14/2026 03:00:00,01/14/2026 09:00:00,GRDA,,250.367,144.675
01/14/2026 03:00:00,01/14/2026 09:00:00,INDN,,4.500,48.139
01/14/2026 03:00:00,01/14/2026 09:00:00,KACY,,136.696,65.810
01/14/2026 03:00:00,01/14/2026 09:00:00,KCPL,,345.720,803.881
01/14/2026 03:00:00,01/14/2026 09:00:00,LES,,19.995,29.581
01/14/2026 03:00:00,01/14/2026 09:00:00,MPS,,199.246,386.860
01/14/2026 03:00:00,01/14/2026 09:00:00,NPPD,,299.122,551.819
01/14/2026 03:00:00,01/14/2026 09:00:00,OKGE,,1135.766,2183.891
01/14/2026 03:00:00,01/14/2026 09:00:00,OPPD,,188.013,129.294
01/14/2026 03:00:00,01/14/2026 09:00:00,SECI,,68.686,652.469
01/14/2026 03:00:00,01/14/2026 09:00:00,SPRM,,189.118,50.900
01/14/2026 03:00:00,01/14/2026 09:00:00,SPS,,293.567,893.139
01/14/2026 03:00:00,01/14/2026 09:00:00,WAUE,,762.217,2458.945
01/14/2026 03:00:00,01/14/2026 09:00:00,WFEC,,93.982,850.999
01/14/2026 03:00:00,01/14/2026 09:00:00,WR,,786.652,1058.506
01/14/2026 04:00:00,01/14/2026 10:00:00,CSWS,,780.267,1108.426
01/14/2026 04:00:00,01/14/2026 10:00:00,EDE,,291.025,470.815
01/14/2026 04:00:00,01/14/2026 10:00:00,GRDA,,238.573,124.788
01/14/2026 04:00:00,01/14/2026 10:00:00,INDN,,3.100,41.273
01/14/2026 04:00:00,01/14/2026 10:00:00,KACY,,120.796,63.710
01/14/2026 04:00:00,01/14/2026 10:00:00,KCPL,,312.046,736.931
01/14/2026 04:00:00,01/14/2026 10:00:00,LES,,12.645,17.332
01/14/2026 04:00:00,01/14/2026 10:00:00,MPS,,199.535,519.939
01/14/2026 04:00:00,01/14/2026 10:00:00,NPPD,,298.123,631.322
01/14/2026 04:00:00,01/14/2026 10:00:00,OKGE,,1147.454,2291.043
01/14/2026 04:00:00,01/14/2026 10:00:00,OPPD,,178.447,261.485
01/14/2026 04:00:00,01/14/2026 10:00:00,SECI,,70.301,714.043
01/14/2026 04:00:00,01/14/2026 10:00:00,SPRM,,177.219,75.193
01/14/2026 04:00:00,01/14/2026 10:00:00,SPS,,253.819,777.186
01/14/2026 04:00:00,01/14/2026 10:00:00,WAUE,,831.443,2038.156
01/14/2026 04:00:00,01/14/2026 10:00:00,WFEC,,112.347,567.293
01/14/2026 04:00:00,01/14/2026 10:00:00,WR,,771.930,1121.569
01/14/2026 05:00:00,01/14/2026 11:00:00,CSWS,,866.848,1200.543
01/14/2026 05:00:00,01/14/2026 11:00:00,EDE,,322.965,469.573
01/14/2026 05:00:00,01/14/2026 11:00:00,GRDA,,272.704,147.695
01/14/2026 05:00:00,01/14/2026 11:00:00,INDN,,2.200,45.176
01/14/2026 05:00:00,01/14/2026 11:00:00,KACY,,137.396,88.510
01/14/2026 05:00:00,01/14/2026 11:00:00,KCPL,,301.897,845.045
01/14/2026 05:00:00,01/14/2026 11:00:00,LES,,15.097,15.955
01/14/2026 05:00:00,01/14/2026 11:00:00,MPS,,189.506,464.126
01/14/2026 05:00:00,01/14/2026 11:00:00,NPPD,,324.518,658.439
01/14/2026 05:00:00,01/14/2026 11:00:00,OKGE,,1195.213,2128.079
01/14/2026 05:00:00,01/14/2026 11:00:00,OPPD,,189.070,284.169
01/14/2026 05:00:00,01/14/2026 11:00:00,SECI,,72.801,678.127
01/14/2026 05:00:00,01/14/2026 11:00:00,SPRM,,181.400,36.918
01/14/2026 05:00:00,01/14/2026 11:00:00,SPS,,244.691,701.049
01/14/2026 05:00:00,01/14/2026 11:00:00,WAUE,,916.889,2282.251
01/14/2026 05:00:00,01/14/2026 11:00:00,WFEC,,106.407,615.366
01/14/2026 05:00:00,01/14/2026 11:00:00,WR,,780.970,1102.357
01/14/2026 06:00:00,01/14/2026 12:00:00,CSWS,,1016.707,1071.910
01/14/2026 06:00:00,01/14/2026 12:00:00,EDE,,370.329,495.358
01/14/2026 06:00:00,01/14/2026 12:00:00,GRDA,,279.853,102.804
01/14/2026 06:00:00,01/14/2026 12:00:00,INDN,,1.800,80.218
01/14/2026 06:00:00,01/14/2026 12:00:00,KACY,,112.796,14.825
01/14/2026 06:00:00,01/14/2026 12:00:00,KCPL,,311.336,782.446
01/14/2026 06:00:00,01/14/2026 12:00:00,LES,,26.804,18.770
01/14/2026 06:00:00,01/14/2026 12:00:00,MPS,,214.118,464.673
01/14/2026 06:00:00,01/14/2026 12:00:00,NPPD,,348.093,695.783
01/14/2026 06:00:00,01/14/2026 12:00:00,OKGE,,1181.978,2317.427
01/14/2026 06:00:00,01/14/2026 12:00:00,OPPD,,178.590,262.361
01/14/2026 06:00:00,01/14/2026 12:00:00,SECI,,75.900,763.358
01/14/2026 06:00:00,01/14/2026 12:00:00,SPRM,,177.700,34.554
01/14/2026 06:00:00,01/14/2026 12:00:00,SPS,,285.196,528.907
01/14/2026 06:00:00,01/14/2026 12:00:00,WAUE,,1132.684,2504.617
01/14/2026 06:00:00,01/14/2026 12:00:00,WFEC,,150.283,599.183
01/14/2026 06:00:00,01/14/2026 12:00:00,WR,,834.069,1115.164
01/14/2026 07:00:00,01/14/2026 13:00:00,CSWS,,938.776,937.607
01/14/2026 07:00:00,01/14/2026 13:00:00,EDE,,305.838,532.238
01/14/2026 07:00:00,01/14/2026 13:00:00,GRDA,,224.729,70.755
01/14/2026 07:00:00,01/14/2026 13:00:00,INDN,,5.500,53.515
01/14/2026 07:00:00,01/14/2026 13:00:00,KACY,,140.152,97.398
01/14/2026 07:00:00,01/14/2026 13:00:00,KCPL,,424.752,756.000
01/14/2026 07:00:00,01/14/2026 13:00:00,LES,,40.290,15.395
01/14/2026 07:00:00,01/14/2026 13:00:00,MPS,,130.325,419.324
01/14/2026 07:00:00,01/14/2026 13:00:00,NPPD,,409.641,596.834
01/14/2026 07:00:00,01/14/2026 13:00:00,OKGE,,961.580,2131.544
01/14/2026 07:00:00,01/14/2026 13:00:00,OPPD,,167.812,336.162
01/14/2026 07:00:00,01/14/2026 13:00:00,SECI,,90.394,846.711
01/14/2026 07:00:00,01/14/2026 13:00:00,SPRM,,126.134,11.008
01/14/2026 07:00:00,01/14/2026 13:00:00,SPS,,479.798,260.548
01/14/2026 07:00:00,01/14/2026 13:00:00,WAUE,,1107.450,2271.047
01/14/2026 07:00:00,01/14/2026 13:00:00,WFEC,,153.851,635.187
01/14/2026 07:00:00,01/14/2026 13:00:00,WR,,929.557,1238.515
01/14/2026 08:00:00,01/14/2026 14:00:00,CSWS,,698.446,890.631
01/14/2026 08:00:00,01/14/2026 14:00:00,EDE,,230.070,381.973
01/14/2026 08:00:00,01/14/2026 14:00:00,GRDA,,202.215,71.514
01/14/2026 08:00:00,01/14/2026 14:00:00,INDN,,5.400,40.612
01/14/2026 08:00:00,01/14/2026 14:00:00,KACY,,127.300,21.600
01/14/2026 08:00:00,01/14/2026 14:00:00,KCPL,,380.013,749.617
01/14/2026 08:00:00,01/14/2026 14:00:00,LES,,31.311,16.299
01/14/2026 08:00:00,01/14/2026 14:00:00,MPS,,172.477,481.257
01/14/2026 08:00:00,01/14/2026 14:00:00,NPPD,,403.458,624.426
01/14/2026 08:00:00,01/14/2026 14:00:00,OKGE,,963.538,1992.110
01/14/2026 08:00:00,01/14/2026 14:00:00,OPPD,,261.622,350.660
01/14/2026 08:00:00,01/14/2026 14:00:00,SECI,,96.080,819.133
01/14/2026 08:00:00,01/14/2026 14:00:00,SPRM,,170.214,25.879
01/14/2026 08:00:00,01/14/2026 14:00:00,SPS,,714.421,290.448
01/14/2026 08:00:00,01/14/2026 14:00:00,WAUE,,1149.420,2107.230
01/14/2026 08:00:00,01/14/2026 14:00:00,WFEC,,109.427,569.301
01/14/2026 08:00:00,01/14/2026 14:00:00,WR,,806.863,1147.266
01/14/2026 09:00:00,01/14/2026 15:00:00,CSWS,,467.542,652.509
01/14/2026 09:00:00,01/14/2026 15:00:00,EDE,,211.756,289.077
01/14/2026 09:00:00,01/14/2026 15:00:00,GRDA,,251.904,72.571
01/14/2026 09:00:00,01/14/2026 15:00:00,INDN,,1.200,36.545
01/14/2026 09:00:00,01/14/2026 15:00:00,KACY,,162.480,1.200
01/14/2026 09:00:00,01/14/2026 15:00:00,KCPL,,306.572,655.248
01/14/2026 09:00:00,01/14/2026 15:00:00,LES,,28.319,98.588
01/14/2026 09:00:00,01/14/2026 15:00:00,MPS,,121.416,521.697
01/14/2026 09:00:00,01/14/2026 15:00:00,NPPD,,538.564,796.600
01/14/2026 09:00:00,01/14/2026 15:00:00,OKGE,,942.178,2155.909
01/14/2026 09:00:00,01/14/2026 15:00:00,OPPD,,318.743,342.666
01/14/2026 09:00:00,01/14/2026 15:00:00,SECI,,75.839,776.385
01/14/2026 09:00:00,01/14/2026 15:00:00,SPRM,,93.900,9.121
01/14/2026 09:00:00,01/14/2026 15:00:00,SPS,,661.073,287.549
01/14/2026 09:00:00,01/14/2026 15:00:00,WAUE,,900.824,1244.287
01/14/2026 09:00:00,01/14/2026 15:00:00,WFEC,,142.929,652.002
01/14/2026 09:00:00,01/14/2026 15:00:00,WR,,578.873,1178.473
01/14/2026 10:00:00,01/14/2026 16:00:00,CSWS,,425.065,832.722
01/14/2026 10:00:00,01/14/2026 16:00:00,EDE,,268.956,328.013
01/14/2026 10:00:00,01/14/2026 16:00:00,GRDA,,259.591,85.685
01/14/2026 10:00:00,01/14/2026 16:00:00,INDN,,2.500,30.700
01/14/2026 10:00:00,01/14/2026 16:00:00,KACY,,192.851,14.500
01/14/2026 10:00:00,01/14/2026 16:00:00,KCPL,,324.928,660.938
01/14/2026 10:00:00,01/14/2026 16:00:00,LES,,32.361,101.195
01/14/2026 10:00:00,01/14/2026 16:00:00,MPS,,92.133,551.108
01/14/2026 10:00:00,01/14/2026 16:00:00,NPPD,,498.825,652.461
01/14/2026 10:00:00,01/14/2026 16:00:00,OKGE,,780.673,2206.724
01/14/2026 10:00:00,01/14/2026 16:00:00,OPPD,,342.826,140.007
01/14/2026 10:00:00,01/14/2026 16:00:00,SECI,,61.471,704.620
01/14/2026 10:00:00,01/14/2026 16:00:00,SPRM,,73.600,27.704
01/14/2026 10:00:00,01/14/2026 16:00:00,SPS,,430.282,350.759
01/14/2026 10:00:00,01/14/2026 16:00:00,WAUE,,861.346,746.706
01/14/2026 10:00:00,01/14/2026 16:00:00,WFEC,,114.421,621.381
01/14/2026 10:00:00,01/14/2026 16:00:00,WR,,513.155,1169.982
01/14/2026 11:00:00,01/14/2026 17:00:00,CSWS,,421.362,837.436
