Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/18/2026 01:00:00,01/18/2026 07:00:00,CSWS,,572.303,219.479
01/18/2026 01:00:00,01/18/2026 07:00:00,EDE,,395.302,78.208
01/18/2026 01:00:00,01/18/2026 07:00:00,GRDA,,23.061,22.815
01/18/2026 01:00:00,01/18/2026 07:00:00,INDN,,22.413,28.490
01/18/2026 01:00:00,01/18/2026 07:00:00,KACY,,229.400,8.900
01/18/2026 01:00:00,01/18/2026 07:00:00,KCPL,,310.363,230.825
01/18/2026 01:00:00,01/18/2026 07:00:00,LES,,64.413,59.327
01/18/2026 01:00:00,01/18/2026 07:00:00,MPS,,280.211,190.182
01/18/2026 01:00:00,01/18/2026 07:00:00,NPPD,,120.067,643.018
01/18/2026 01:00:00,01/18/2026 07:00:00,OKGE,,431.484,517.730
01/18/2026 01:00:00,01/18/2026 07:00:00,OPPD,,129.971,232.406
01/18/2026 01:00:00,01/18/2026 07:00:00,SECI,,22.258,422.408
01/18/2026 01:00:00,01/18/2026 07:00:00,SPRM,,560.595,3.649
01/18/2026 01:00:00,01/18/2026 07:00:00,SPS,,140.211,489.930
01/18/2026 01:00:00,01/18/2026 07:00:00,WAUE,,780.079,730.535
01/18/2026 01:00:00,01/18/2026 07:00:00,WFEC,,223.003,200.977
01/18/2026 01:00:00,01/18/2026 07:00:00,WR,,511.650,681.615
01/18/2026 02:00:00,01/18/2026 08:00:00,CSWS,,667.106,243.163
01/18/2026 02:00:00,01/18/2026 08:00:00,EDE,,548.266,111.819
01/18/2026 02:00:00,01/18/2026 08:00:00,GRDA,,30.088,28.011
01/18/2026 02:00:00,01/18/2026 08:00:00,INDN,,20.100,31.355
01/18/2026 02:00:00,01/18/2026 08:00:00,KACY,,87.962,42.000
01/18/2026 02:00:00,01/18/2026 08:00:00,KCPL,,356.833,279.305
01/18/2026 02:00:00,01/18/2026 08:00:00,LES,,58.706,59.218
01/18/2026 02:00:00,01/18/2026 08:00:00,MPS,,352.294,208.013
01/18/2026 02:00:00,01/18/2026 08:00:00,NPPD,,123.345,746.832
01/18/2026 02:00:00,01/18/2026 08:00:00,OKGE,,517.798,796.494
01/18/2026 02:00:00,01/18/2026 08:00:00,OPPD,,139.296,312.517
01/18/2026 02:00:00,01/18/2026 08:00:00,SECI,,25.162,685.923
01/18/2026 02:00:00,01/18/2026 08:00:00,SPRM,,952.471,2.435
01/18/2026 02:00:00,01/18/2026 08:00:00,SPS,,197.174,667.391
01/18/2026 02:00:00,01/18/2026 08:00:00,WAUE,,880.188,798.284
01/18/2026 02:00:00,01/18/2026 08:00:00,WFEC,,213.171,247.743
01/18/2026 02:00:00,01/18/2026 08:00:00,WR,,789.398,832.485
01/18/2026 03:00:00,01/18/2026 09:00:00,CSWS,,693.815,286.750
01/18/2026 03:00:00,01/18/2026 09:00:00,EDE,,577.058,148.350
01/18/2026 03:00:00,01/18/2026 09:00:00,GRDA,,14.059,32.212
01/18/2026 03:00:00,01/18/2026 09:00:00,INDN,,16.200,41.855
01/18/2026 03:00:00,01/18/2026 09:00:00,KACY,,168.513,69.675
01/18/2026 03:00:00,01/18/2026 09:00:00,KCPL,,422.055,471.595
01/18/2026 03:00:00,01/18/2026 09:00:00,LES,,71.085,79.785
01/18/2026 03:00:00,01/18/2026 09:00:00,MPS,,223.620,262.762
01/18/2026 03:00:00,01/18/2026 09:00:00,NPPD,,133.013,790.533
01/18/2026 03:00:00,01/18/2026 09:00:00,OKGE,,539.585,1151.531
01/18/2026 03:00:00,01/18/2026 09:00:00,OPPD,,195.206,377.201
01/18/2026 03:00:00,01/18/2026 09:00:00,SECI,,17.198,847.428
01/18/2026 03:00:00,01/18/2026 09:00:00,SPRM,,934.801,1.400
01/18/2026 03:00:00,01/18/2026 09:00:00,SPS,,192.529,493.783
01/18/2026 03:00:00,01/18/2026 09:00:00,WAUE,,834.274,826.457
01/18/2026 03:00:00,01/18/2026 09:00:00,WFEC,,217.052,322.217
01/18/2026 03:00:00,01/18/2026 09:00:00,WR,,959.252,1135.829
01/18/2026 04:00:00,01/18/2026 10:00:00,CSWS,,796.212,457.783
01/18/2026 04:00:00,01/18/2026 10:00:00,EDE,,540.529,255.289
01/18/2026 04:00:00,01/18/2026 10:00:00,GRDA,,23.117,43.427
01/18/2026 04:00:00,01/18/2026 10:00:00,INDN,,17.600,38.487
01/18/2026 04:00:00,01/18/2026 10:00:00,KACY,,131.031,24.133
01/18/2026 04:00:00,01/18/2026 10:00:00,KCPL,,374.142,719.002
