Interval,GMTIntervalEnd,MOA,Cleared Demand Bid,Cleared Virtual Bid,Cleared Virtual Offer
01/03/2026 01:00:00,01/03/2026 07:00:00,CSWS,,79.131,199.342
01/03/2026 01:00:00,01/03/2026 07:00:00,EDE,,61.697,72.478
01/03/2026 01:00:00,01/03/2026 07:00:00,GRDA,,18.700,37.716
01/03/2026 01:00:00,01/03/2026 07:00:00,INDN,,11.050,6.700
01/03/2026 01:00:00,01/03/2026 07:00:00,KACY,,29.600,1.000
01/03/2026 01:00:00,01/03/2026 07:00:00,KCPL,,61.160,227.067
01/03/2026 01:00:00,01/03/2026 07:00:00,LES,,69.396,36.502
01/03/2026 01:00:00,01/03/2026 07:00:00,MPS,,93.606,294.757
01/03/2026 01:00:00,01/03/2026 07:00:00,NPPD,,496.953,157.304
01/03/2026 01:00:00,01/03/2026 07:00:00,OKGE,,128.255,397.144
01/03/2026 01:00:00,01/03/2026 07:00:00,OPPD,,489.303,136.221
01/03/2026 01:00:00,01/03/2026 07:00:00,SECI,,50.725,153.051
01/03/2026 01:00:00,01/03/2026 07:00:00,SPRM,,21.700,5.500
01/03/2026 01:00:00,01/03/2026 07:00:00,SPS,,215.127,30.928
01/03/2026 01:00:00,01/03/2026 07:00:00,WAUE,,1151.074,213.466
01/03/2026 01:00:00,01/03/2026 07:00:00,WFEC,,60.059,128.508
01/03/2026 01:00:00,01/03/2026 07:00:00,WR,,139.240,495.575
01/03/2026 02:00:00,01/03/2026 08:00:00,CSWS,,81.714,237.116
01/03/2026 02:00:00,01/03/2026 08:00:00,EDE,,75.076,106.794
01/03/2026 02:00:00,01/03/2026 08:00:00,GRDA,,10.047,39.342
01/03/2026 02:00:00,01/03/2026 08:00:00,INDN,,8.050,6.800
01/03/2026 02:00:00,01/03/2026 08:00:00,KACY,,26.600,1.000
01/03/2026 02:00:00,01/03/2026 08:00:00,KCPL,,51.590,213.013
01/03/2026 02:00:00,01/03/2026 08:00:00,LES,,71.510,10.466
01/03/2026 02:00:00,01/03/2026 08:00:00,MPS,,97.259,298.395
01/03/2026 02:00:00,01/03/2026 08:00:00,NPPD,,494.309,155.491
01/03/2026 02:00:00,01/03/2026 08:00:00,OKGE,,98.195,527.455
01/03/2026 02:00:00,01/03/2026 08:00:00,OPPD,,495.170,171.701
01/03/2026 02:00:00,01/03/2026 08:00:00,SECI,,26.823,173.183
01/03/2026 02:00:00,01/03/2026 08:00:00,SPRM,,16.000,0.200
01/03/2026 02:00:00,01/03/2026 08:00:00,SPS,,217.612,89.706
01/03/2026 02:00:00,01/03/2026 08:00:00,WAUE,,1129.847,191.989
01/03/2026 02:00:00,01/03/2026 08:00:00,WFEC,,39.389,133.207
01/03/2026 02:00:00,01/03/2026 08:00:00,WR,,116.269,493.184
01/03/2026 03:00:00,01/03/2026 09:00:00,CSWS,,98.825,276.805
01/03/2026 03:00:00,01/03/2026 09:00:00,EDE,,59.620,66.028
01/03/2026 03:00:00,01/03/2026 09:00:00,GRDA,,10.216,41.338
01/03/2026 03:00:00,01/03/2026 09:00:00,INDN,,14.900,6.600
01/03/2026 03:00:00,01/03/2026 09:00:00,KACY,,23.600,1.000
01/03/2026 03:00:00,01/03/2026 09:00:00,KCPL,,83.746,212.795
01/03/2026 03:00:00,01/03/2026 09:00:00,LES,,74.361,10.449
01/03/2026 03:00:00,01/03/2026 09:00:00,MPS,,84.459,298.468
01/03/2026 03:00:00,01/03/2026 09:00:00,NPPD,,529.216,154.403
01/03/2026 03:00:00,01/03/2026 09:00:00,OKGE,,115.632,547.624
01/03/2026 03:00:00,01/03/2026 09:00:00,OPPD,,504.605,187.817
01/03/2026 03:00:00,01/03/2026 09:00:00,SECI,,91.235,200.468
01/03/2026 03:00:00,01/03/2026 09:00:00,SPRM,,23.400,6.700
01/03/2026 03:00:00,01/03/2026 09:00:00,SPS,,228.962,43.537
01/03/2026 03:00:00,01/03/2026 09:00:00,WAUE,,1033.363,178.212
01/03/2026 03:00:00,01/03/2026 09:00:00,WFEC,,54.502,114.775
01/03/2026 03:00:00,01/03/2026 09:00:00,WR,,131.939,526.462
