Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/25/2026 01:00:00,01/25/2026 07:00:00,40465.154,357.500,63.786,40594.544,1023.855,2345.622,41682.2,189.220,277.074,246.649,323.491,391,461,236,600,647,703,703,52026,41049,10977,0
01/25/2026 02:00:00,01/25/2026 08:00:00,40702.053,345.500,68.776,40357.045,1130.085,2268.561,41555.9,269.132,267.025,218.433,365.995,398,448,337,412,400,700,703,52402,41052,11350,0
01/25/2026 03:00:00,01/25/2026 09:00:00,40689.876,345.500,72.170,40078.632,1196.717,2047.889,41347.5,265.032,260.846,154.443,503.921,414,434,608,492,939,688,703,52630,40849,11781,0
01/25/2026 04:00:00,01/25/2026 10:00:00,40850.201,221.500,69.624,40296.259,1187.049,2090.414,41552.9,203.168,268.046,111.674,632.697,408,406,523,330,733,697,703,52776,41072,11704,0
01/25/2026 05:00:00,01/25/2026 11:00:00,40643.599,221.500,73.700,40398.058,1028.510,1934.992,41500.3,9.210,256.549,228.845,294.079,416,400,552,304,1401,703,703,52824,40897,11927,0
01/25/2026 06:00:00,01/25/2026 12:00:00,41012.727,357.500,74.244,40523.052,1241.294,1844.509,41838.6,317.831,258.619,228.651,298.317,421,429,699,200,1040,703,703,52985,40973,12012,0
01/25/2026 07:00:00,01/25/2026 13:00:00,41890.066,357.500,72.437,41067.970,1590.443,1929.647,42730.8,410.183,267.652,228.685,348.036,447,460,814,264,1543,699,703,53488,41580,11908,0
01/25/2026 08:00:00,01/25/2026 14:00:00,42561.689,357.500,65.900,41704.457,1350.632,1545.936,43121.0,157.368,286.536,105.799,512.826,476,443,653,264,1309,686,703,53787,42267,11520,0
01/25/2026 09:00:00,01/25/2026 15:00:00,42703.001,357.500,47.273,42112.585,1263.580,1709.281,43423.4,92.766,289.070,90.484,710.921,458,429,536,504,980,686,703,53898,42621,11277,0
01/25/2026 10:00:00,01/25/2026 16:00:00,42102.621,357.500,38.106,41976.978,1202.065,2042.916,43217.1,-159.273,310.428,-9.306,513.467,453,438,538,382,666,686,703,53903,42456,11447,0
01/25/2026 11:00:00,01/25/2026 17:00:00,41504.396,357.500,73.579,41678.432,1237.422,1982.267,42989.4,-354.775,289.724,258.853,347.031,444,441,476,614,628,703,703,53655,41734,11921,0
01/25/2026 12:00:00,01/25/2026 18:00:00,41197.771,357.500,46.042,41543.899,987.795,2115.290,42577.7,-197.397,301.976,270.503,357.519,420,433,345,743,575,703,703,53237,41856,11381,0
01/25/2026 13:00:00,01/25/2026 19:00:00,40518.673,357.500,151.067,41020.466,1033.898,2421.021,42205.4,-179.353,263.124,233.589,313.120,461,438,233,611,768,647,703,52992,41321,11670,0
01/25/2026 14:00:00,01/25/2026 20:00:00,39998.247,357.500,153.467,40448.223,1027.648,2356.666,41629.3,-328.270,255.803,225.841,305.600,417,426,309,537,884,686,703,52680,40736,11944,0
01/25/2026 15:00:00,01/25/2026 21:00:00,39826.522,357.500,152.600,39883.930,1108.481,2127.653,41145.0,-246.179,246.940,216.444,326.340,438,412,443,482,1372,683,703,52574,40238,12336,0
01/25/2026 16:00:00,01/25/2026 22:00:00,39747.345,357.500,142.589,40075.335,1302.291,2533.354,41520.2,-304.590,278.711,217.507,403.519,435,397,505,235,620,703,703,52154,40359,11795,0
01/25/2026 17:00:00,01/25/2026 23:00:00,40782.778,357.400,99.650,40579.571,1150.628,1784.132,41829.8,-348.431,317.231,256.132,434.759,466,401,748,200,943,686,703,51922,40817,11105,0
01/25/2026 18:00:00,01/26/2026 00:00:00,42727.539,357.400,89.700,41771.568,1371.377,1530.169,43232.6,0.444,367.540,299.677,472.442,498,413,780,326,914,686,703,51976,42270,9706,0
01/25/2026 19:00:00,01/26/2026 01:00:00,43051.433,357.500,88.095,42539.575,1316.656,2061.007,43944.3,20.443,350.733,248.036,800.556,507,472,543,531,424,669,703,52454,42987,9468,0
01/25/2026 20:00:00,01/26/2026 02:00:00,43065.826,357.500,93.700,42844.299,1176.312,2223.266,44114.3,-1.872,343.486,244.506,975.702,471,476,314,443,588,677,703,52691,43261,9430,0
01/25/2026 21:00:00,01/26/2026 03:00:00,42903.769,357.400,32.300,42661.566,1226.623,2148.997,43920.5,-37.346,323.411,235.311,791.118,452,456,280,578,0,686,703,53099,43029,10070,0
01/25/2026 22:00:00,01/26/2026 04:00:00,42490.684,357.500,89.394,42335.852,1139.820,2258.254,43565.1,-9.576,292.368,202.015,772.663,432,484,200,600,0,703,703,53386,42753,10633,0
01/25/2026 23:00:00,01/26/2026 05:00:00,41799.726,357.500,84.064,41506.135,1146.187,2211.300,42736.4,115.783,272.798,213.597,560.276,428,498,240,695,93,703,703,53416,42038,11378,0
01/26/2026 00:00:00,01/26/2026 06:00:00,41038.131,357.500,85.000,41474.015,1175.788,2731.061,42734.8,-98.304,258.744,221.136,449.683,450,451,414,450,0,697,703,53374,41866,11508,0
