Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/12/2026 01:00:00,01/12/2026 07:00:00,25303.281,0.000,104.700,30687.787,4710.223,11851.864,35502.7,843.443,5.618,-154.640,360.217,475,490,363,572,822,703,668,67366,31619,35748,0
01/12/2026 02:00:00,01/12/2026 08:00:00,25485.546,0.000,103.700,30496.082,4560.535,11313.329,35160.3,836.574,6.144,-130.531,342.846,496,442,464,284,915,746,614,67135,31432,35703,0
01/12/2026 03:00:00,01/12/2026 09:00:00,26530.480,0.000,30.700,30591.597,4606.598,10385.379,35228.9,978.018,7.807,-125.030,338.709,546,437,730,366,1447,623,703,66857,31530,35327,0
01/12/2026 04:00:00,01/12/2026 10:00:00,27860.563,0.000,30.200,30887.388,4554.651,9377.314,35472.2,1060.397,11.601,-127.097,340.325,494,430,695,208,1717,760,634,66524,31819,34704,0
01/12/2026 05:00:00,01/12/2026 11:00:00,30159.478,0.000,30.200,31673.362,5430.611,8806.328,37134.2,1615.799,16.210,-116.274,370.140,539,428,893,200,2618,684,695,66092,32593,33498,0
01/12/2026 06:00:00,01/12/2026 12:00:00,32705.457,0.000,40.400,32936.184,5935.528,7583.496,38912.1,1299.124,24.889,-102.007,413.028,592,430,1217,200,2055,676,703,65541,33722,31819,0
01/12/2026 07:00:00,01/12/2026 13:00:00,37516.482,0.000,113.000,35096.349,6310.319,5570.359,41519.7,1206.328,34.634,-118.200,440.867,641,436,1246,200,2666,676,703,65419,35898,29520,0
01/12/2026 08:00:00,01/12/2026 14:00:00,37656.086,0.000,116.000,36486.583,5334.240,5405.712,41936.8,428.856,35.836,-67.739,381.358,596,437,996,200,1623,703,703,63935,36916,27019,0
01/12/2026 09:00:00,01/12/2026 15:00:00,36747.804,0.000,158.100,35903.349,4634.854,5073.935,40696.3,542.205,34.773,-27.773,333.114,514,437,621,363,569,703,703,62468,36209,26258,0
01/12/2026 10:00:00,01/12/2026 16:00:00,37641.558,0.000,221.900,34792.576,5487.767,3402.486,40502.2,-44.082,43.463,5.771,234.055,541,448,862,229,2670,703,703,61252,34859,26393,0
01/12/2026 11:00:00,01/12/2026 17:00:00,36322.284,0.000,144.800,33862.047,4288.696,2522.654,38295.5,-237.264,44.988,24.584,96.895,623,413,785,288,2065,703,703,59099,33852,25247,0
01/12/2026 12:00:00,01/12/2026 18:00:00,33733.707,0.000,208.600,32956.797,3681.899,3632.184,36847.3,-510.611,35.439,16.189,53.180,537,381,672,644,1027,703,703,57225,32940,24286,0
01/12/2026 13:00:00,01/12/2026 19:00:00,31519.190,0.000,136.200,32146.646,3027.975,4633.023,35310.8,-607.661,31.130,9.851,45.340,395,365,329,576,837,703,703,56137,32452,23686,0
01/12/2026 14:00:00,01/12/2026 20:00:00,30713.928,0.000,140.860,31572.928,2633.431,4602.309,34347.2,-400.495,30.370,5.549,41.040,346,348,257,592,37,693,703,55840,31942,23898,0
01/12/2026 15:00:00,01/12/2026 21:00:00,30373.095,0.000,140.720,31111.135,2601.416,4449.895,33853.3,-305.848,27.260,2.482,36.680,338,378,200,620,123,687,703,56014,31477,24537,0
01/12/2026 16:00:00,01/12/2026 22:00:00,30372.140,0.000,139.400,30812.520,2437.687,4053.891,33389.6,109.912,27.021,-1.397,34.040,325,378,333,486,45,703,703,56336,31183,25153,0
01/12/2026 17:00:00,01/12/2026 23:00:00,31848.077,0.000,121.700,30926.403,3588.807,3496.919,34636.9,-213.965,38.719,9.827,51.504,339,353,467,360,410,703,703,56656,31069,25587,0
01/12/2026 18:00:00,01/13/2026 00:00:00,33778.147,33.149,161.068,31925.376,5227.306,4681.449,37313.8,749.903,48.681,6.010,161.112,391,440,748,730,0,703,703,57626,32520,25105,0
01/12/2026 19:00:00,01/13/2026 01:00:00,33443.542,8.391,123.673,32817.871,4440.021,5725.336,37381.6,957.393,32.708,-17.314,150.018,434,583,200,905,0,675,703,59866,33778,26088,0
01/12/2026 20:00:00,01/13/2026 02:00:00,31942.588,0.000,116.100,32785.010,4542.738,7544.963,37443.8,1139.252,23.177,-36.376,168.123,415,598,200,810,0,685,703,62081,33985,28096,0
01/12/2026 21:00:00,01/13/2026 03:00:00,30954.837,0.000,104.900,32544.877,5052.067,8784.122,37701.8,1209.965,19.905,-41.153,183.128,437,577,200,774,0,676,703,63874,33713,30161,0
01/12/2026 22:00:00,01/13/2026 04:00:00,29216.830,0.000,102.800,31845.208,5601.109,10288.623,37549.1,1295.897,14.599,-44.279,193.397,507,555,200,702,0,614,703,65197,32910,32287,0
01/12/2026 23:00:00,01/13/2026 05:00:00,27541.069,0.000,30.700,30917.602,5621.286,10961.337,36569.6,1472.139,10.847,-39.415,199.714,464,522,200,772,0,656,703,65238,31974,33264,0
01/13/2026 00:00:00,01/13/2026 06:00:00,26049.480,0.000,31.700,30004.921,5304.143,11245.848,35340.8,1387.761,7.039,-55.976,188.728,415,504,200,672,0,703,703,65934,31054,34880,0
