Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/01/2026 01:00:00,01/01/2026 07:00:00,31510.168,0.000,27.700,30113.190,3776.984,4251.318,33917.9,1499.242,28.182,-26.135,170.295,476,374,598,251,1739,693,703,60401,31098,29303,0
01/01/2026 02:00:00,01/01/2026 08:00:00,31526.191,0.000,27.700,29957.296,3544.953,3885.289,33529.9,1562.935,30.555,-37.797,212.048,485,349,654,200,1865,693,703,59361,31081,28280,0
01/01/2026 03:00:00,01/01/2026 09:00:00,31241.550,0.000,27.700,29978.690,3240.702,3548.950,33247.1,1012.515,31.251,-27.518,192.475,489,331,840,215,1433,659,703,58400,30949,27451,0
01/01/2026 04:00:00,01/01/2026 10:00:00,31644.352,24.200,28.800,30122.379,3142.204,3144.990,33293.4,935.847,33.843,-38.555,226.947,425,318,680,200,1127,693,703,57673,31090,26583,0
01/01/2026 05:00:00,01/01/2026 11:00:00,32225.867,38.411,28.800,30500.636,3151.653,3029.800,33681.1,900.822,36.811,-17.768,185.657,429,316,681,200,1534,658,703,57032,31481,25551,0
01/01/2026 06:00:00,01/01/2026 12:00:00,32671.523,55.900,28.400,30909.182,3003.514,2730.462,33941.1,760.008,39.402,-35.597,246.382,380,318,872,200,1714,693,703,56437,31791,24646,0
01/01/2026 07:00:00,01/01/2026 13:00:00,33580.085,55.900,103.500,31711.335,2576.564,2578.746,34391.4,1040.017,39.671,-31.269,232.178,387,326,902,200,1701,693,703,56776,32636,24139,0
01/01/2026 08:00:00,01/01/2026 14:00:00,33821.553,55.900,105.200,32412.468,2280.899,2608.312,34798.6,824.236,41.383,-71.045,335.849,376,332,683,281,1172,693,703,56748,33213,23534,0
01/01/2026 09:00:00,01/01/2026 15:00:00,33938.792,55.900,116.500,32546.159,2352.734,2335.135,35015.4,480.753,37.602,-58.371,287.973,358,342,518,480,1423,693,703,56847,32925,23921,0
01/01/2026 10:00:00,01/01/2026 16:00:00,34137.466,24.200,113.300,32047.294,2319.428,1762.465,34480.0,538.807,38.244,-36.925,199.960,358,343,593,346,1100,693,703,56754,32565,24189,0
01/01/2026 11:00:00,01/01/2026 17:00:00,33368.830,17.700,111.400,31416.142,2498.476,2165.676,34026.0,439.600,35.977,-26.784,178.601,398,349,544,552,751,693,703,55925,32043,23882,0
01/01/2026 12:00:00,01/01/2026 18:00:00,32695.868,17.700,117.400,30738.716,2351.541,1976.225,33207.7,410.706,35.419,-37.626,203.373,364,335,408,730,432,693,703,55296,31360,23937,0
01/01/2026 13:00:00,01/01/2026 19:00:00,31189.220,0.000,114.900,30171.900,1893.971,2539.584,32180.8,436.745,31.059,-33.755,193.692,315,330,243,639,480,693,703,55138,30789,24349,0
01/01/2026 14:00:00,01/01/2026 20:00:00,30485.131,0.000,114.900,29651.140,2115.576,2935.462,31881.6,384.265,28.609,-46.897,205.311,371,348,222,569,383,635,703,55104,30269,24835,0
01/01/2026 15:00:00,01/01/2026 21:00:00,30370.554,0.000,113.900,29112.656,1994.632,2397.571,31221.2,459.394,28.462,-70.538,285.082,311,336,275,568,412,693,703,55202,29728,25474,0
01/01/2026 16:00:00,01/01/2026 22:00:00,30929.644,14.000,113.500,29025.593,2892.846,2561.704,32031.9,481.348,31.192,-41.642,212.455,311,317,394,403,550,693,703,55296,29531,25766,0
01/01/2026 17:00:00,01/01/2026 23:00:00,32349.862,55.900,169.700,29597.156,3250.121,2218.664,33017.0,922.282,38.795,-75.752,336.855,341,329,529,299,595,693,703,55451,30205,25246,0
01/01/2026 18:00:00,01/02/2026 00:00:00,33881.210,180.315,173.000,30822.528,3934.200,3100.827,34929.7,1722.029,50.445,-96.838,401.166,424,405,814,561,0,656,703,56049,31954,24095,0
01/01/2026 19:00:00,01/02/2026 01:00:00,33595.059,59.900,119.800,31502.831,3102.682,3279.435,34725.3,1679.603,39.123,-76.623,314.451,389,454,333,625,262,679,703,56903,32795,24108,0
01/01/2026 20:00:00,01/02/2026 02:00:00,33894.567,55.900,120.100,31421.953,3123.994,2953.457,34666.0,1732.334,36.989,-69.897,290.187,379,399,321,505,664,671,703,57882,32742,25140,0
01/01/2026 21:00:00,01/02/2026 03:00:00,33970.635,98.914,169.900,31284.128,3692.260,3380.137,35146.3,1735.990,39.775,-159.379,479.327,356,357,295,474,438,693,703,58187,32548,25639,0
01/01/2026 22:00:00,01/02/2026 04:00:00,33166.554,55.900,98.800,30794.516,3327.401,2932.579,34220.7,1496.463,34.429,-139.132,498.581,371,364,325,436,400,693,703,57950,31680,26271,0
01/01/2026 23:00:00,01/02/2026 05:00:00,32718.245,55.900,84.700,29984.555,3738.568,2952.510,33807.8,1404.960,37.159,-183.652,602.964,382,359,296,509,518,693,703,57523,30848,26675,0
01/02/2026 00:00:00,01/02/2026 06:00:00,31473.793,24.200,27.300,29431.862,3145.061,2841.008,32604.2,1123.006,32.325,-45.016,215.972,380,347,398,393,712,689,703,57280,30242,27039,0
