Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/08/2026 01:00:00,01/08/2026 07:00:00,23705.398,0.000,78.700,27504.584,5320.761,10391.437,32904.0,939.066,0.702,-71.413,148.754,440,459,313,516,307,769,634,68633,28229,40404,0
01/08/2026 02:00:00,01/08/2026 08:00:00,23606.898,0.000,76.700,27077.131,5133.295,9897.794,32287.1,971.042,-0.287,-67.484,146.517,478,439,398,334,679,659,703,68642,27783,40859,0
01/08/2026 03:00:00,01/08/2026 09:00:00,23376.655,0.000,30.700,26822.274,5116.664,9746.499,31969.6,1111.466,0.035,-55.999,167.956,455,428,680,431,1365,677,703,68421,27502,40919,0
01/08/2026 04:00:00,01/08/2026 10:00:00,23279.763,0.000,75.200,26829.540,5050.249,9925.846,31955.0,1123.517,2.103,-46.406,168.459,476,419,664,258,1591,677,703,68184,27517,40667,0
01/08/2026 05:00:00,01/08/2026 11:00:00,24189.195,0.000,74.200,27188.406,5247.022,9629.520,32509.6,1229.428,7.649,-39.587,170.815,491,416,792,200,2500,768,638,67375,27892,39483,0
01/08/2026 06:00:00,01/08/2026 12:00:00,27631.982,0.000,83.000,28065.353,6605.701,8572.441,34754.1,1160.701,12.490,-38.819,183.882,517,417,1008,200,2704,704,702,66764,28630,38134,0
01/08/2026 07:00:00,01/08/2026 13:00:00,30511.987,0.000,161.100,29888.271,6735.078,8029.676,36784.4,1212.341,17.267,-42.547,219.158,550,427,1037,200,2319,675,703,67034,30581,36453,0
01/08/2026 08:00:00,01/08/2026 14:00:00,31776.427,0.000,109.200,31188.392,6251.405,7636.046,37549.0,939.822,22.542,-38.608,212.010,526,434,777,263,1102,676,703,67052,31959,35093,0
01/08/2026 09:00:00,01/08/2026 15:00:00,31676.340,0.000,147.800,31387.561,5656.051,7276.699,37191.4,898.982,19.352,-43.379,198.035,482,442,537,609,178,674,703,66843,32009,34835,0
01/08/2026 10:00:00,01/08/2026 16:00:00,32208.053,0.000,201.300,31297.986,5897.417,7044.294,37396.7,967.267,19.099,-40.311,198.017,502,503,433,501,45,643,703,66984,32014,34970,0
01/08/2026 11:00:00,01/08/2026 17:00:00,31527.927,0.000,202.300,31360.431,5695.781,7492.050,37258.5,975.565,16.453,-48.536,189.214,506,519,358,714,24,643,703,67151,31991,35160,0
01/08/2026 12:00:00,01/08/2026 18:00:00,30775.723,0.000,202.800,31326.587,6073.208,8592.674,37602.6,971.623,15.068,-100.413,181.922,480,535,246,811,122,676,703,67784,32022,35763,0
01/08/2026 13:00:00,01/08/2026 19:00:00,28474.629,0.000,141.800,31201.040,5801.466,10324.238,37144.3,657.399,12.397,-146.232,198.024,570,535,233,678,740,591,703,68483,31924,36559,0
01/08/2026 14:00:00,01/08/2026 20:00:00,27766.023,0.000,142.300,31021.757,5471.657,10536.123,36635.7,779.301,11.524,-148.908,198.002,544,504,302,537,792,619,703,68847,31791,37056,0
01/08/2026 15:00:00,01/08/2026 21:00:00,27343.612,0.000,193.300,30819.394,5215.257,10509.073,36228.0,609.023,9.808,-151.501,180.482,541,467,367,488,894,766,558,69232,31581,37650,0
01/08/2026 16:00:00,01/08/2026 22:00:00,27164.259,0.000,195.100,30680.678,5286.265,10506.529,36162.0,399.945,9.774,-185.134,176.681,640,460,617,311,1734,693,562,68866,31326,37541,0
01/08/2026 17:00:00,01/08/2026 23:00:00,29990.868,14.000,176.700,30916.887,6226.335,8853.708,37319.9,706.495,15.948,-199.776,173.096,628,443,925,200,2562,644,703,67799,31539,36260,0
01/08/2026 18:00:00,01/09/2026 00:00:00,32837.453,14.000,178.800,31563.122,6785.579,7143.833,38527.5,860.330,27.935,-156.530,183.999,655,434,1213,233,1548,666,703,66658,32137,34521,0
01/08/2026 19:00:00,01/09/2026 01:00:00,32175.928,14.000,182.600,31896.399,6469.333,8082.908,38548.3,759.605,22.295,-196.212,186.640,534,432,636,503,554,676,703,66198,32661,33537,0
01/08/2026 20:00:00,01/09/2026 02:00:00,30792.577,0.000,180.900,31617.540,6299.648,9038.848,38098.1,811.945,19.514,-160.234,175.544,469,438,342,409,807,675,703,66101,32456,33645,0
01/08/2026 21:00:00,01/09/2026 03:00:00,29762.921,0.000,165.900,31204.530,5957.440,9283.454,37327.9,1065.998,17.800,-140.766,174.372,537,439,314,470,395,612,703,66060,32067,33993,0
01/08/2026 22:00:00,01/09/2026 04:00:00,28522.995,0.000,157.800,30566.589,5562.076,9288.303,36286.5,905.491,14.873,-48.841,174.999,481,439,307,502,0,657,703,66059,31318,34741,0
01/08/2026 23:00:00,01/09/2026 05:00:00,28147.171,0.000,78.700,29568.955,5320.227,8300.455,34967.9,1193.900,16.165,-31.632,140.651,448,447,284,598,559,699,685,65578,30296,35282,0
01/09/2026 00:00:00,01/09/2026 06:00:00,27211.990,0.000,27.300,28672.179,4563.751,7530.737,33263.2,1176.938,13.997,-34.643,135.421,479,429,410,406,806,668,703,65470,29349,36121,0
