Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/04/2026 01:00:00,01/04/2026 07:00:00,28312.982,0.000,29.700,29741.671,4970.333,8277.129,34741.7,1241.992,19.173,-35.578,80.652,428,539,200,745,0,682,687,63831,30570,33262,0
01/04/2026 02:00:00,01/04/2026 08:00:00,28062.618,0.000,29.700,29429.860,4806.766,8050.442,34266.3,1390.519,17.213,-77.404,60.949,436,520,200,571,0,666,703,64911,30286,34625,0
01/04/2026 03:00:00,01/04/2026 09:00:00,27242.570,0.000,29.700,29291.837,4564.282,8474.953,33885.8,1389.170,15.681,-132.376,73.361,446,520,413,662,0,666,703,66085,30166,35919,0
01/04/2026 04:00:00,01/04/2026 10:00:00,26539.058,0.000,31.200,29301.059,5148.023,9840.534,34480.3,1858.635,11.705,-147.694,73.851,455,513,350,525,159,666,703,67419,30202,37217,0
01/04/2026 05:00:00,01/04/2026 11:00:00,26227.337,0.000,31.200,29531.537,5785.488,11086.703,35348.2,1901.558,12.514,-224.622,104.231,472,504,428,446,1059,666,703,68150,30459,37692,0
01/04/2026 06:00:00,01/04/2026 12:00:00,26720.632,0.000,99.000,29841.111,6337.946,11528.870,36278.1,1900.084,13.286,-242.329,110.410,492,510,638,272,794,666,703,68946,30782,38164,0
01/04/2026 07:00:00,01/04/2026 13:00:00,27404.829,0.000,173.100,30587.305,6182.086,11571.509,36942.5,1782.527,13.640,-247.992,112.540,512,520,738,326,1451,666,703,69891,31601,38290,0
01/04/2026 08:00:00,01/04/2026 14:00:00,28018.714,0.000,100.400,31391.799,6531.593,12140.801,38023.8,1766.121,13.462,-158.048,156.977,616,514,576,330,1111,582,703,70316,32476,37841,0
01/04/2026 09:00:00,01/04/2026 15:00:00,28210.111,0.000,112.400,31565.487,6112.877,11738.194,37790.8,1673.860,13.443,-134.079,141.484,523,508,520,479,1067,666,703,70895,32727,38168,0
01/04/2026 10:00:00,01/04/2026 16:00:00,29230.441,0.000,186.900,31245.589,6032.652,10045.609,37465.1,987.463,14.579,-156.489,130.418,531,470,654,295,1408,666,703,70360,32080,38281,0
01/04/2026 11:00:00,01/04/2026 17:00:00,27729.319,0.000,180.900,30553.392,5746.383,10442.988,36480.7,929.554,13.063,-151.356,102.950,565,472,605,589,747,666,703,70000,31353,38646,0
01/04/2026 12:00:00,01/04/2026 18:00:00,26906.827,0.000,189.400,30091.479,5654.020,10997.768,35934.9,1291.141,12.845,-290.319,163.018,499,468,371,703,624,666,703,69226,31061,38164,0
01/04/2026 13:00:00,01/04/2026 19:00:00,26214.881,0.000,186.800,29739.883,4943.211,10583.707,34869.9,1169.040,10.066,-405.701,211.046,490,465,311,571,1054,702,667,68978,30718,38260,0
01/04/2026 14:00:00,01/04/2026 20:00:00,25829.869,0.000,124.300,29263.642,4984.464,10415.253,34372.4,1129.809,8.850,-352.811,187.764,502,458,376,460,1147,701,668,68554,30239,38316,0
01/04/2026 15:00:00,01/04/2026 21:00:00,26295.017,0.000,122.300,28982.367,4831.995,9477.572,33936.7,1094.040,9.953,-168.962,109.017,518,444,470,414,1520,733,635,67850,29941,37909,0
01/04/2026 16:00:00,01/04/2026 22:00:00,27131.168,0.000,182.100,28933.256,4691.866,8460.051,33807.2,1292.028,11.536,-217.605,133.384,581,423,579,208,1838,622,703,67173,29876,37297,0
01/04/2026 17:00:00,01/04/2026 23:00:00,31309.136,14.000,172.700,29271.316,6195.255,6291.524,35639.3,1723.460,25.253,-279.083,180.272,547,416,713,200,1339,666,703,66775,30324,36450,0
01/04/2026 18:00:00,01/05/2026 00:00:00,33033.683,14.000,181.800,30462.238,6652.873,6388.111,37296.9,1616.588,32.395,-502.723,300.697,523,439,950,574,0,658,703,66947,31609,35337,0
01/04/2026 19:00:00,01/05/2026 01:00:00,31916.004,0.000,200.200,31184.289,5027.517,6677.149,36412.0,1231.690,18.047,-251.088,159.961,505,550,304,638,75,658,703,67849,32371,35478,0
01/04/2026 20:00:00,01/05/2026 02:00:00,30185.986,0.000,192.143,31140.539,5346.015,8632.274,36678.7,1298.486,14.905,-168.208,120.800,484,511,250,533,309,666,703,68388,32304,36084,0
01/04/2026 21:00:00,01/05/2026 03:00:00,29282.972,0.000,185.900,30826.383,5252.645,9081.585,36264.9,1385.441,13.039,-36.065,125.021,486,489,224,542,113,665,703,68820,31937,36883,0
01/04/2026 22:00:00,01/05/2026 04:00:00,28648.240,0.000,169.800,30366.521,5214.993,9306.682,35751.3,1511.723,11.344,-37.742,125.039,483,484,240,504,73,666,703,69083,31452,37632,0
01/04/2026 23:00:00,01/05/2026 05:00:00,27420.194,0.000,95.700,29487.326,5035.081,9470.158,34618.1,1432.587,11.274,-35.742,125.987,483,471,238,594,22,666,702,68642,30543,38098,0
01/05/2026 00:00:00,01/05/2026 06:00:00,24993.320,0.000,29.700,28681.625,4931.507,10431.876,33642.8,1397.262,9.059,-34.019,103.635,496,463,433,451,449,666,703,68074,29595,38479,0
