Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/13/2026 01:00:00,01/13/2026 07:00:00,25939.907,0.000,52.429,29373.461,6287.126,10618.208,35713.0,402.687,5.865,-69.376,206.044,419,514,231,665,0,703,703,65793,29989,35803,0
01/13/2026 02:00:00,01/13/2026 08:00:00,25624.637,0.000,43.665,29049.898,6047.909,10402.546,35141.5,208.045,4.171,-69.125,205.413,421,471,371,416,541,703,703,65954,29691,36263,0
01/13/2026 03:00:00,01/13/2026 09:00:00,25840.207,0.000,32.700,29030.522,6182.438,10465.683,35245.7,367.568,4.202,-69.947,196.829,422,438,698,459,1392,703,703,65970,29728,36242,0
01/13/2026 04:00:00,01/13/2026 10:00:00,26170.289,0.000,33.200,29158.777,6256.452,10478.057,35448.4,587.121,5.558,-67.900,213.400,582,422,635,239,1579,575,703,65928,29873,36055,0
01/13/2026 05:00:00,01/13/2026 11:00:00,27000.532,0.000,33.200,29758.821,6467.471,10508.627,36259.5,544.806,10.785,-67.573,226.683,505,422,808,200,2535,676,703,65666,30471,35195,0
01/13/2026 06:00:00,01/13/2026 12:00:00,29214.558,0.000,30.400,30902.230,6215.363,9178.503,37148.0,680.753,18.648,-59.980,238.576,547,429,1071,200,1687,676,703,65602,31321,34281,0
01/13/2026 07:00:00,01/13/2026 13:00:00,32905.813,0.000,104.500,33029.477,6582.371,7944.960,39716.3,278.626,28.254,-57.106,262.913,587,441,1100,200,2477,670,703,65482,33266,32215,0
01/13/2026 08:00:00,01/13/2026 14:00:00,32640.404,0.000,119.200,34296.630,5573.067,8525.466,39988.9,267.054,24.228,-60.444,244.301,569,448,821,299,1006,664,703,64392,34533,29860,0
01/13/2026 09:00:00,01/13/2026 15:00:00,31632.814,0.000,156.500,33777.052,4182.014,7691.044,38115.6,104.916,26.203,-127.730,263.081,495,451,549,448,1443,676,703,63945,34131,29814,0
01/13/2026 10:00:00,01/13/2026 16:00:00,33347.555,0.000,217.300,32771.010,4828.291,5530.692,37816.6,363.200,29.780,-6.360,122.969,534,463,979,266,2179,703,703,62968,33170,29798,0
01/13/2026 11:00:00,01/13/2026 17:00:00,33400.701,0.000,147.300,32053.720,5464.392,5057.144,37665.4,201.511,38.448,5.147,98.369,656,427,930,200,2519,703,703,60578,32291,28287,0
01/13/2026 12:00:00,01/13/2026 18:00:00,32151.144,52.719,207.200,31410.064,5191.749,5408.762,36809.0,85.879,33.892,-6.115,107.824,652,392,772,586,939,639,703,58616,31545,27071,0
01/13/2026 13:00:00,01/13/2026 19:00:00,30151.658,0.000,140.900,30837.076,4611.932,6175.219,35589.9,-51.870,29.537,-15.000,90.833,442,379,387,543,995,692,703,57633,30963,26670,0
01/13/2026 14:00:00,01/13/2026 20:00:00,29215.454,0.000,140.730,30475.077,4355.750,6627.900,34971.6,-11.295,27.486,-12.183,69.276,368,361,290,491,617,692,703,57321,30690,26631,0
01/13/2026 15:00:00,01/13/2026 21:00:00,29030.138,0.000,138.860,30212.796,4445.786,6623.878,34797.4,-19.451,26.111,-19.272,93.252,356,361,263,518,370,690,703,57508,30422,27087,0
01/13/2026 16:00:00,01/13/2026 22:00:00,28758.743,0.000,132.500,29844.687,4477.874,6401.912,34455.1,58.339,24.684,-16.209,96.359,354,361,333,415,571,692,703,57516,29952,27565,0
01/13/2026 17:00:00,01/13/2026 23:00:00,29869.582,0.000,174.700,29972.085,4961.919,5965.350,35108.7,-309.559,30.283,-17.031,101.051,380,371,468,362,278,680,703,57639,30081,27558,0
01/13/2026 18:00:00,01/14/2026 00:00:00,31675.081,41.997,181.800,30796.068,6326.675,6509.438,37304.5,256.629,38.484,-15.716,213.218,420,439,752,653,0,680,703,58682,31422,27260,0
01/13/2026 19:00:00,01/14/2026 01:00:00,31789.798,0.000,185.600,31506.981,6125.268,7515.209,37817.8,700.603,28.637,-32.790,94.531,433,546,216,923,0,680,703,60705,32377,28328,0
01/13/2026 20:00:00,01/14/2026 02:00:00,30591.188,0.000,185.900,31401.569,5834.848,8714.336,37422.3,1014.266,20.407,-15.525,123.420,442,608,200,827,0,664,703,62486,32623,29863,0
01/13/2026 21:00:00,01/14/2026 03:00:00,28580.686,0.000,173.900,31063.670,5650.106,10172.394,36887.7,1152.829,15.356,-27.704,143.533,445,595,200,803,0,676,703,63756,32248,31508,0
01/13/2026 22:00:00,01/14/2026 04:00:00,26845.524,0.000,165.800,30393.025,6496.953,11683.797,37055.8,915.322,10.069,-49.692,175.004,450,530,200,680,0,675,703,65000,31427,33573,0
01/13/2026 23:00:00,01/14/2026 05:00:00,25405.578,0.000,88.700,29451.885,6664.867,12247.895,36205.5,1209.249,5.919,-46.074,144.532,421,529,200,785,0,703,703,65404,30455,34949,0
01/14/2026 00:00:00,01/14/2026 06:00:00,23322.934,0.000,85.700,28591.470,6126.135,13130.758,34803.3,1279.700,3.085,-37.614,130.488,422,535,200,683,0,748,658,66389,29592,36796,0
