Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/15/2026 01:00:00,01/15/2026 07:00:00,34497.242,0.000,27.700,32457.163,4594.364,3463.571,37079.2,171.252,39.821,22.931,82.100,315,341,249,573,0,703,703,56421,33021,23400,0
01/15/2026 02:00:00,01/15/2026 08:00:00,33345.529,0.000,27.700,32326.849,4292.598,4250.373,36647.1,126.478,35.865,16.143,78.370,346,397,243,571,0,678,703,57120,32939,24181,0
01/15/2026 03:00:00,01/15/2026 09:00:00,33716.333,0.000,27.700,32353.772,4712.503,4672.383,37094.0,546.843,32.356,6.770,85.800,343,482,331,786,0,703,703,58280,32955,25325,0
01/15/2026 04:00:00,01/15/2026 10:00:00,34115.711,0.000,28.800,32498.011,5572.460,5491.922,38099.3,595.079,26.843,-1.154,50.503,403,547,213,694,0,664,703,59927,33134,26793,0
01/15/2026 05:00:00,01/15/2026 11:00:00,35117.932,0.000,30.200,33157.373,6319.511,6091.574,39507.1,997.447,24.808,-3.326,58.911,456,578,353,584,152,664,703,61608,33857,27751,0
01/15/2026 06:00:00,01/15/2026 12:00:00,37270.021,0.000,138.600,34355.450,8250.017,7011.304,42744.1,1303.055,29.206,-2.212,63.070,504,591,686,347,718,664,703,63126,34836,28290,0
01/15/2026 07:00:00,01/15/2026 13:00:00,39163.555,0.000,212.600,36436.905,8412.575,7115.535,45062.1,610.129,30.680,-5.030,131.152,573,615,715,432,330,662,703,64770,36738,28032,0
01/15/2026 08:00:00,01/15/2026 14:00:00,39276.738,0.000,116.500,37768.844,8538.559,8421.226,46423.9,380.018,27.376,-7.906,171.673,560,640,399,694,0,664,703,66242,38034,28208,0
01/15/2026 09:00:00,01/15/2026 15:00:00,37481.498,0.000,152.600,37183.815,7509.218,8731.338,44845.6,435.731,22.216,-16.061,192.493,560,658,236,843,273,630,703,68278,37279,30999,0
01/15/2026 10:00:00,01/15/2026 16:00:00,37739.631,0.000,236.300,36032.887,6972.097,6905.137,43241.3,428.906,23.012,-8.236,136.148,518,547,604,578,1611,664,703,67734,36201,31533,0
01/15/2026 11:00:00,01/15/2026 17:00:00,36034.032,0.000,229.100,35081.225,5941.877,6864.660,41252.2,544.932,22.759,-11.479,120.982,606,506,555,698,0,664,703,66908,35586,31322,0
01/15/2026 12:00:00,01/15/2026 18:00:00,33335.544,0.000,222.100,33883.780,5412.633,7724.857,39518.5,308.473,17.763,-8.574,98.405,535,494,261,861,0,631,703,66594,34347,32247,0
01/15/2026 13:00:00,01/15/2026 19:00:00,29922.934,0.000,139.800,32986.885,4627.046,9290.695,37753.7,441.421,14.087,-23.089,78.073,523,510,200,729,320,622,703,65171,33440,31731,0
01/15/2026 14:00:00,01/15/2026 20:00:00,28866.772,0.000,148.640,32297.310,4439.259,9497.469,36885.2,367.209,11.114,-33.298,68.523,465,493,200,615,209,675,703,65554,32783,32770,0
01/15/2026 15:00:00,01/15/2026 21:00:00,28746.965,0.000,140.220,31741.783,4690.880,9284.161,36572.9,449.688,11.342,-15.000,70.849,461,476,300,602,398,676,703,65821,32201,33620,0
01/15/2026 16:00:00,01/15/2026 22:00:00,28573.856,0.000,202.930,31536.886,4905.508,9433.176,36645.3,569.029,10.541,-25.000,72.938,481,438,421,378,1003,657,703,65816,31871,33945,0
01/15/2026 17:00:00,01/15/2026 23:00:00,30298.980,0.000,171.900,31892.733,5219.713,8399.390,37284.3,442.424,18.163,-37.522,130.125,487,432,814,270,1747,676,703,65439,32230,33209,0
01/15/2026 18:00:00,01/16/2026 00:00:00,33238.446,0.000,180.300,32814.242,6359.044,7560.993,39353.6,768.926,27.904,-42.079,231.731,591,433,1102,272,1302,664,703,65366,33161,32205,0
01/15/2026 19:00:00,01/16/2026 01:00:00,31775.630,0.000,107.100,33697.891,5512.325,9039.467,39317.3,799.027,23.535,-90.754,319.861,518,440,598,468,658,664,703,65338,34107,31231,0
01/15/2026 20:00:00,01/16/2026 02:00:00,31461.070,0.000,106.300,33676.103,5440.989,9487.155,39223.4,797.309,21.229,-103.011,346.666,497,440,417,372,936,653,703,65246,34317,30928,0
01/15/2026 21:00:00,01/16/2026 03:00:00,31918.808,0.000,112.100,33534.442,6130.856,9595.825,39777.4,595.708,22.500,-103.580,341.954,544,440,391,415,651,634,703,64547,34246,30300,0
01/15/2026 22:00:00,01/16/2026 04:00:00,30441.190,0.000,102.800,32936.825,5989.325,10135.196,39029.0,323.608,20.944,-121.361,380.385,544,450,362,531,0,634,703,64063,33544,30519,0
01/15/2026 23:00:00,01/16/2026 05:00:00,29031.774,0.000,28.700,32028.063,6049.307,10586.501,38106.1,334.439,17.813,-110.191,337.596,455,457,200,671,0,673,703,63599,32555,31044,0
01/16/2026 00:00:00,01/16/2026 06:00:00,27957.552,0.000,32.700,31313.099,5728.040,10561.207,37073.8,531.918,15.028,-116.536,343.535,437,466,200,569,0,676,703,63241,31797,31444,0
