Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/03/2026 01:00:00,01/03/2026 07:00:00,31693.547,55.900,27.700,29730.002,3557.083,3014.133,33314.8,435.433,31.674,-13.417,130.658,334,348,284,550,422,680,703,58070,30206,27864,0
01/03/2026 02:00:00,01/03/2026 08:00:00,31028.054,48.964,27.700,29364.131,3426.759,3192.790,32818.6,555.552,30.210,-8.987,113.813,327,330,339,370,343,685,703,58211,29892,28319,0
01/03/2026 03:00:00,01/03/2026 09:00:00,31113.326,10.200,27.700,29310.573,3469.482,3205.839,32807.8,625.540,29.791,-7.390,101.610,321,344,533,508,496,693,703,58651,29962,28690,0
01/03/2026 04:00:00,01/03/2026 10:00:00,30650.231,10.200,28.800,29295.084,3424.027,3632.445,32747.9,648.271,28.537,-6.000,96.000,324,356,496,416,889,693,703,59131,29955,29176,0
01/03/2026 05:00:00,01/03/2026 11:00:00,30965.644,10.200,28.800,29553.956,3436.750,3608.599,33019.5,679.584,29.459,-6.015,102.629,339,331,618,300,2013,693,703,59333,30227,29106,0
01/03/2026 06:00:00,01/03/2026 12:00:00,31848.238,55.900,76.400,30087.889,3491.704,3431.176,33656.0,1098.581,31.582,-12.352,125.603,374,322,852,200,1872,682,703,59372,30809,28563,0
01/03/2026 07:00:00,01/03/2026 13:00:00,32442.498,55.900,102.500,30979.905,3114.638,3446.569,34197.0,1061.069,32.275,-12.903,129.690,407,326,950,200,2160,674,703,58920,31767,27153,0
01/03/2026 08:00:00,01/03/2026 14:00:00,33500.714,55.900,106.000,32174.375,2734.734,3340.081,35015.1,1262.650,35.437,-21.072,167.355,426,329,788,200,1140,685,703,58519,33085,25433,0
01/03/2026 09:00:00,01/03/2026 15:00:00,34535.225,59.900,118.000,32788.876,2720.223,2601.864,35627.1,803.939,39.232,-8.178,170.607,417,328,711,256,2019,693,703,57966,33374,24593,0
01/03/2026 10:00:00,01/03/2026 16:00:00,35280.149,55.900,118.100,32844.796,3059.959,2100.555,36022.9,397.142,42.482,0.468,170.648,433,320,817,200,2410,693,703,57117,33292,23825,0
01/03/2026 11:00:00,01/03/2026 17:00:00,34472.793,55.900,117.100,32639.667,2621.697,2278.844,35378.5,308.968,43.458,6.034,140.643,448,313,768,415,1345,693,703,56072,33109,22963,0
01/03/2026 12:00:00,01/03/2026 18:00:00,33683.311,55.900,129.000,32314.851,2186.353,2347.591,34630.2,327.746,43.241,15.333,117.081,395,307,545,616,980,687,703,55026,32845,22181,0
01/03/2026 13:00:00,01/03/2026 19:00:00,33177.872,55.900,125.430,31890.731,2337.699,2507.987,34353.9,174.235,40.774,6.180,150.788,340,304,357,498,1210,693,703,54518,32408,22111,0
01/03/2026 14:00:00,01/03/2026 20:00:00,32718.938,14.000,125.390,31262.908,2447.073,2423.047,33835.4,239.789,37.063,3.764,120.680,327,297,335,441,873,693,703,54093,31776,22317,0
01/03/2026 15:00:00,01/03/2026 21:00:00,32529.349,14.000,124.390,30943.873,2629.247,2473.926,33697.5,136.118,36.562,1.815,131.395,306,286,320,468,773,693,703,53814,31455,22359,0
01/03/2026 16:00:00,01/03/2026 22:00:00,32314.131,14.000,124.330,30518.082,2614.324,2253.840,33256.7,157.983,37.020,6.909,103.082,287,273,426,358,879,693,703,53560,31035,22524,0
01/03/2026 17:00:00,01/03/2026 23:00:00,33776.323,65.200,113.700,31041.590,3385.207,1847.486,34540.5,401.270,47.579,24.000,108.995,295,277,561,303,555,703,703,53632,31338,22294,0
01/03/2026 18:00:00,01/04/2026 00:00:00,34492.859,55.900,173.627,32123.360,3353.636,2219.489,35650.6,346.938,63.191,42.873,119.460,347,361,674,708,0,693,703,54229,32833,21396,0
01/03/2026 19:00:00,01/04/2026 01:00:00,35104.562,24.200,125.800,32713.915,3283.335,2629.768,36123.1,541.743,41.637,26.957,94.060,341,487,200,933,0,693,703,55727,33513,22214,0
01/03/2026 20:00:00,01/04/2026 02:00:00,34275.366,0.000,125.900,32427.324,2999.349,3300.599,35552.6,1076.754,32.423,16.775,84.910,346,539,200,837,0,688,703,57522,33581,23940,0
01/03/2026 21:00:00,01/04/2026 03:00:00,33778.744,0.000,178.900,32191.647,3327.527,4036.060,35698.1,1032.041,29.229,6.007,80.660,368,534,200,821,0,683,703,59546,33308,26238,0
01/03/2026 22:00:00,01/04/2026 04:00:00,32473.966,0.000,99.800,31815.151,3615.777,5211.745,35530.7,1107.385,25.979,-10.589,74.431,398,532,200,768,0,666,703,61222,32913,28308,0
01/03/2026 23:00:00,01/04/2026 05:00:00,31667.813,9.300,90.700,31165.611,3963.396,5754.072,35219.7,1320.725,24.619,-22.212,105.611,408,536,200,863,0,666,703,61706,32266,29440,0
01/04/2026 00:00:00,01/04/2026 06:00:00,29698.887,0.000,29.700,30380.763,3653.906,6525.728,34064.4,1234.005,22.018,-27.000,79.179,418,533,200,760,0,662,703,62683,31456,31227,0
