Interval,GMTIntervalEnd,Generation,Cleared DR, Cleared Demand Bid,Cleared Fixed Demand Bid,Cleared Virtual Bid, Cleared Virtual Offer,Total Demand,NSI,SMP,Min LMP,Max LMP,RegUP,RegDN,RampUP,RampDN,UncUP,Spin,Supp,Capacity Available, Fixed Obligation, Net Capacity, Curtailed Fixed Demand Bid
01/20/2026 01:00:00,01/20/2026 07:00:00,34477.434,10.200,30.000,35016.424,5619.958,8252.324,40666.4,1151.422,44.261,-360.737,936.817,451,509,294,678,446,669,703,60766,35692,25073,0
01/20/2026 02:00:00,01/20/2026 08:00:00,34517.376,196.900,29.700,34813.751,5881.474,8145.072,40724.9,1118.657,38.520,-174.650,493.137,444,439,424,353,797,676,703,61095,35379,25717,0
01/20/2026 03:00:00,01/20/2026 09:00:00,34780.714,196.900,29.700,34858.235,5814.128,7860.137,40702.1,1079.005,37.431,-132.141,391.329,457,418,649,406,949,667,703,61298,35460,25838,0
01/20/2026 04:00:00,01/20/2026 10:00:00,35006.472,108.966,30.200,35015.028,6059.122,7841.980,41104.3,867.443,38.546,-87.448,288.696,502,419,575,289,1121,630,703,61386,35413,25973,0
01/20/2026 05:00:00,01/20/2026 11:00:00,36379.638,193.234,30.200,35773.804,6644.237,7695.127,42448.2,1364.669,40.777,-84.749,265.571,525,433,678,222,1519,631,703,61692,36072,25621,0
01/20/2026 06:00:00,01/20/2026 12:00:00,39077.375,208.800,136.400,37011.461,7294.288,6569.274,44442.1,1120.291,44.323,-85.909,260.029,538,471,912,200,1174,661,703,62450,36910,25540,0
01/20/2026 07:00:00,01/20/2026 13:00:00,41608.137,216.000,224.300,38897.300,7730.081,6249.654,46851.7,1548.060,54.832,-43.746,363.338,691,522,942,228,1417,561,703,62837,38601,24236,0
01/20/2026 08:00:00,01/20/2026 14:00:00,41751.656,216.000,120.000,40021.166,7197.391,6668.532,47338.6,1509.399,50.538,-49.311,428.375,623,557,603,579,0,613,703,63559,39746,23813,0
01/20/2026 09:00:00,01/20/2026 15:00:00,39844.117,71.900,144.300,39299.734,5808.342,6541.645,45252.4,1027.881,44.554,-218.870,400.488,514,595,342,728,911,676,703,64331,39074,25257,0
01/20/2026 10:00:00,01/20/2026 16:00:00,40374.892,55.900,239.700,38016.409,5743.500,4907.489,43999.6,1051.271,40.506,-50.662,274.125,535,524,555,473,888,676,703,64193,37974,26218,0
01/20/2026 11:00:00,01/20/2026 17:00:00,38544.573,24.200,233.200,36749.145,5381.629,5031.439,42364.0,986.411,34.641,-30.266,326.766,572,504,506,963,0,676,703,64218,36689,27529,0
01/20/2026 12:00:00,01/20/2026 18:00:00,35474.398,0.000,227.700,35558.008,4412.567,6424.725,40198.3,1368.083,27.552,-31.595,276.184,481,609,200,1153,0,676,703,65496,35984,29512,0
01/20/2026 13:00:00,01/20/2026 19:00:00,32793.900,0.000,214.800,34521.819,4576.847,8454.964,39313.5,1228.675,20.165,-37.332,226.139,496,673,200,1021,0,670,703,66560,35189,31371,0
01/20/2026 14:00:00,01/20/2026 20:00:00,31085.255,0.000,208.000,33755.735,4844.727,9654.317,38808.5,1149.091,16.488,-49.068,216.634,534,646,200,877,0,638,703,67591,34458,33133,0
01/20/2026 15:00:00,01/20/2026 21:00:00,29914.689,0.000,204.800,33087.744,4880.392,10160.675,38172.9,1051.328,15.695,-55.924,187.036,508,577,200,740,0,666,703,68275,33806,34469,0
01/20/2026 16:00:00,01/20/2026 22:00:00,29610.314,0.000,205.200,32647.397,5600.717,10607.418,38453.3,1333.582,13.594,-68.968,163.302,539,527,400,521,890,635,703,68853,33256,35597,0
01/20/2026 17:00:00,01/20/2026 23:00:00,31726.579,0.000,191.100,33090.777,6155.170,9466.099,39437.0,1675.007,17.684,-41.506,161.713,607,471,678,291,1041,586,703,69000,33689,35311,0
01/20/2026 18:00:00,01/21/2026 00:00:00,35615.910,10.200,198.400,34290.699,7040.741,7911.073,41529.8,1816.224,27.338,-43.285,289.002,558,479,966,419,661,676,703,69100,35051,34050,0
01/20/2026 19:00:00,01/21/2026 01:00:00,36189.992,0.000,203.737,35420.567,6570.664,8365.525,42195.0,2033.434,22.644,-37.772,157.793,554,559,450,640,0,676,703,69915,36545,33371,0
01/20/2026 20:00:00,01/21/2026 02:00:00,34513.199,0.000,212.400,35618.172,6189.271,9818.638,42019.8,2017.191,18.727,-37.610,145.611,527,571,218,544,140,676,703,70619,36738,33881,0
01/20/2026 21:00:00,01/21/2026 03:00:00,32897.879,0.000,211.200,35422.897,6103.794,11061.570,41737.9,1709.985,16.514,-37.675,160.457,589,557,200,568,0,616,703,71032,36500,34533,0
01/20/2026 22:00:00,01/21/2026 04:00:00,31559.454,0.000,188.000,34842.755,5757.118,11241.802,40787.9,1550.618,13.209,-38.209,154.761,613,540,252,530,134,587,703,71344,35775,35569,0
01/20/2026 23:00:00,01/21/2026 05:00:00,30127.424,0.000,107.700,33895.947,5493.748,11262.520,39497.4,1548.789,9.042,-48.302,151.000,549,529,312,582,528,676,703,70902,34765,36137,0
01/21/2026 00:00:00,01/21/2026 06:00:00,29089.409,0.000,104.700,32842.490,5231.295,10814.714,38178.5,1431.495,7.830,-48.668,135.431,543,507,435,377,645,701,703,69907,33602,36305,0
