Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/19/2026 01:00:00,01/19/2026 07:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-272.6581,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/19/2026 01:00:00,01/19/2026 07:00:00,BLMFLD_CROFTONA_LN@CROFTON<BASE>,MA,,BINDING,-3.9730,LN CROFTON - BLMFLD,BASE,BASE
01/19/2026 01:00:00,01/19/2026 07:00:00,NASXFRNASHAW,FG,5577,BINDING,-331.4092,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/19/2026 01:00:00,01/19/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/19/2026 01:00:00,01/19/2026 07:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-45.2693,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/19/2026 01:00:00,01/19/2026 07:00:00,TEMP53_32291,FG,32291,BINDING,-126.8181,LN WEMP - VAUG,WR:BUTL OTTERCRK:138:1:7,5782
01/19/2026 01:00:00,01/19/2026 07:00:00,TEMP76_32162,FG,32162,BINDING,-28.3968,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/19/2026 01:00:00,01/19/2026 07:00:00,TEMP89_22229,FG,22229,BINDING,-4.7850,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-43.2989,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP221_28668,FG,28668,BINDING,-3.6680,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP452_32589,FG,32589,BINDING,-33.8014,LN WELSBGCB - MERS,LNFRANKLN-ACKLYACK1161MEC,CON1671
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP529_25564,FG,25564,BINDING,-3.6105,LN PTRBRG_N - PETRSBG,NPPD:HOSKINS ANTELOP3:345:1:21,CON965
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-61.2470,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP677_28355,FG,28355,BINDING,-47.5487,XFMR N345 - N345,WR:N345 NSES:345 161 13.8:4:11,11820
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP758_28735,FG,28735,BINDING,-366.6365,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/19/2026 01:00:00,01/19/2026 07:00:00,TMP815_32602,FG,32602,BINDING,-1469.6803,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/19/2026 02:00:00,01/19/2026 08:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,148.1299,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/19/2026 02:00:00,01/19/2026 08:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-123.7665,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/19/2026 02:00:00,01/19/2026 08:00:00,BLMFLD_CROFTONA_LN@CROFTON<BASE>,MA,,BINDING,-0.8903,LN CROFTON - BLMFLD,BASE,BASE
01/19/2026 02:00:00,01/19/2026 08:00:00,LWCKTYKNTJ11_1A_LN@LEWSCLRK<33653>,MA,,BINDING,-2.5415,LN LEWSCLRK - YKNTJCT,WAUE NPPD:GAVINS HARTNGTN:115:1:4,33653
01/19/2026 02:00:00,01/19/2026 08:00:00,NASXFRNASHAW,FG,5577,BINDING,-262.1115,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/19/2026 02:00:00,01/19/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/19/2026 02:00:00,01/19/2026 08:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-45.5338,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/19/2026 02:00:00,01/19/2026 08:00:00,TEMP76_32162,FG,32162,BINDING,-147.0597,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/19/2026 02:00:00,01/19/2026 08:00:00,TEMP89_22229,FG,22229,BINDING,-26.5070,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP128_29363,FG,29363,BINDING,-57.2566,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP221_28668,FG,28668,BINDING,-9.1334,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP452_32589,FG,32589,BINDING,-33.8989,LN WELSBGCB - MERS,LNFRANKLN-ACKLYACK1161MEC,CON1671
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP529_25564,FG,25564,BINDING,-2.1480,LN PTRBRG_N - PETRSBG,NPPD:HOSKINS ANTELOP3:345:1:21,CON965
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP667_32554,FG,32554,BINDING,-52.1493,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP677_28355,FG,28355,BINDING,-58.2756,XFMR N345 - N345,WR:N345 NSES:345 161 13.8:4:11,11820
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP758_28735,FG,28735,BINDING,-406.4778,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/19/2026 02:00:00,01/19/2026 08:00:00,TMP815_32602,FG,32602,BINDING,-1360.0928,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/19/2026 03:00:00,01/19/2026 09:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,155.3533,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/19/2026 03:00:00,01/19/2026 09:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-118.7339,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/19/2026 03:00:00,01/19/2026 09:00:00,NASXFRNASHAW,FG,5577,BINDING,-246.8797,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/19/2026 03:00:00,01/19/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/19/2026 03:00:00,01/19/2026 09:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-44.6398,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/19/2026 03:00:00,01/19/2026 09:00:00,TEMP89_22229,FG,22229,BINDING,-27.6729,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/19/2026 03:00:00,01/19/2026 09:00:00,TMP128_29363,FG,29363,BINDING,-58.7501,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/19/2026 03:00:00,01/19/2026 09:00:00,TMP200_25341,FG,25341,BINDING,-0.0592,XFMR POTTER_S - POTTER_S,SPS:HITCH MOORE_CO:230:1:10,13134
01/19/2026 03:00:00,01/19/2026 09:00:00,TMP452_32589,FG,32589,BINDING,-31.6574,LN WELSBGCB - MERS,LNFRANKLN-ACKLYACK1161MEC,CON1671
