Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/25/2026 01:00:00,01/25/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 02:00:00,01/25/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 02:00:00,01/25/2026 08:00:00,TEMP90_26027,FG,26027,BINDING,-208.3409,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 03:00:00,01/25/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 03:00:00,01/25/2026 09:00:00,TEMP90_26027,FG,26027,BINDING,-621.3528,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 04:00:00,01/25/2026 10:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 04:00:00,01/25/2026 10:00:00,TEMP90_26027,FG,26027,BINDING,-909.9586,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 05:00:00,01/25/2026 11:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 06:00:00,01/25/2026 12:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 07:00:00,01/25/2026 13:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 07:00:00,01/25/2026 13:00:00,TEMP90_26027,FG,26027,BINDING,-244.0315,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 08:00:00,01/25/2026 14:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 08:00:00,01/25/2026 14:00:00,TEMP90_26027,FG,26027,BINDING,-493.3696,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 09:00:00,01/25/2026 15:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 09:00:00,01/25/2026 15:00:00,TEMP90_26027,FG,26027,BINDING,-1060.8145,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/25/2026 10:00:00,01/25/2026 16:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 11:00:00,01/25/2026 17:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 12:00:00,01/25/2026 18:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 13:00:00,01/25/2026 19:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 14:00:00,01/25/2026 20:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-43.8421,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 14:00:00,01/25/2026 20:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 15:00:00,01/25/2026 21:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-71.2416,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 15:00:00,01/25/2026 21:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 16:00:00,01/25/2026 22:00:00,GRACRONORCHA,FG,5751,BINDING,-311.3970,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 16:00:00,01/25/2026 22:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-55.1652,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 16:00:00,01/25/2026 22:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 17:00:00,01/25/2026 23:00:00,GRACRONORCHA,FG,5751,BINDING,-247.4121,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 17:00:00,01/25/2026 23:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 18:00:00,01/26/2026 00:00:00,819SOUTH_138_69_XF@ARSENAL<15713>,MA,,BINDING,-23.9430,XFMR ARSENAL - ARSENAL,CSWS:ARSENAL XF NORTH_138_69:138 6,15713
01/25/2026 18:00:00,01/26/2026 00:00:00,GRACRONORCHA,FG,5751,BINDING,-273.7962,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 18:00:00,01/26/2026 00:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-1.5951,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 18:00:00,01/26/2026 00:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 19:00:00,01/26/2026 01:00:00,FRAMIDCANCED,FG,5614,BINDING,-362.5748,LN MDWST - FRNKLN1,LNCANDN-CDRLNA138OKGE,CON470
01/25/2026 19:00:00,01/26/2026 01:00:00,GRACRONORCHA,FG,5751,BINDING,-399.4912,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 19:00:00,01/26/2026 01:00:00,MAUCARSIBOVE,FG,5756,BINDING,-276.6507,LN MAURERLK - CARROLTN,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/25/2026 19:00:00,01/26/2026 01:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-10.6244,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 19:00:00,01/26/2026 01:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 20:00:00,01/26/2026 02:00:00,819SOUTH_138_69_XF@ARSENAL<15713>,MA,,BINDING,-52.4204,XFMR ARSENAL - ARSENAL,CSWS:ARSENAL XF NORTH_138_69:138 6,15713
01/25/2026 20:00:00,01/26/2026 02:00:00,FRAMIDCANCED,FG,5614,BINDING,-430.0520,LN MDWST - FRNKLN1,LNCANDN-CDRLNA138OKGE,CON470
01/25/2026 20:00:00,01/26/2026 02:00:00,GRACRONORCHA,FG,5751,BINDING,-230.4662,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 20:00:00,01/26/2026 02:00:00,MAUCARSIBOVE,FG,5756,BREACHED,-1482.9800,LN MAURERLK - CARROLTN,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/25/2026 20:00:00,01/26/2026 02:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 21:00:00,01/26/2026 03:00:00,FRAMIDCANCED,FG,5614,BINDING,-289.5490,LN MDWST - FRNKLN1,LNCANDN-CDRLNA138OKGE,CON470
01/25/2026 21:00:00,01/26/2026 03:00:00,GRACRONORCHA,FG,5751,BINDING,-328.4057,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 21:00:00,01/26/2026 03:00:00,MAUCARSIBOVE,FG,5756,BINDING,-373.9766,LN MAURERLK - CARROLTN,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/25/2026 21:00:00,01/26/2026 03:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/25/2026 22:00:00,01/26/2026 04:00:00,FRAMIDCANCED,FG,5614,BINDING,-21.1320,LN MDWST - FRNKLN1,LNCANDN-CDRLNA138OKGE,CON470
01/25/2026 22:00:00,01/26/2026 04:00:00,GRACRONORCHA,FG,5751,BINDING,-266.6056,LN GA_WEST - CROSTOWN,KCPL:CHARLOT5 NRTHEAST:161 13.8:4:,24675
01/25/2026 22:00:00,01/26/2026 04:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-2.4541,XFMR OZRK_B - OZRK_B,BASE,BASE
01/25/2026 22:00:00,01/26/2026 04:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
