Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/14/2026 01:00:00,01/14/2026 07:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,32.3873,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/14/2026 01:00:00,01/14/2026 07:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-324.4291,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/14/2026 01:00:00,01/14/2026 07:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,-29.4379,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/14/2026 01:00:00,01/14/2026 07:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,13.8114,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/14/2026 01:00:00,01/14/2026 07:00:00,MPS_NMPS_O11_11_LN@MPS_NE<21687>,MA,,BINDING,386.3146,LN MPS_NE - MPS_OPP,WAUE:FARGO MOORHED:230:2:13,21687
01/14/2026 01:00:00,01/14/2026 07:00:00,NASXFRNASHAW,FG,5577,BINDING,-130.2878,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/14/2026 01:00:00,01/14/2026 07:00:00,OSAWEBCLESOO,FG,5147,BINDING,-27.4145,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/14/2026 01:00:00,01/14/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/14/2026 01:00:00,01/14/2026 07:00:00,SPPSPSTIES,FG,5247,BINDING,-9.0083,Multi-Element Constraint,BASE,BASE
01/14/2026 01:00:00,01/14/2026 07:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-2.9662,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/14/2026 01:00:00,01/14/2026 07:00:00,TEMP82_22539,FG,22539,BINDING,-4.8293,LN SHAYS - MULGRE2,WR MIDW:SUMM WR_SMKHL:230:1:5,625
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP116_25168,FG,25168,BINDING,-21.1995,LN COOPER - ST_JOE,MPS:SIBLEY KETCHEM:345:1:13,12676
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP118_30792,FG,30792,BINDING,-112.0597,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP122_26551,FG,26551,BINDING,-14.9892,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-18.5186,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP200_25341,FG,25341,BINDING,-18.2133,XFMR POTTER_S - POTTER_S,SPS:HITCH MOORE_CO:230:1:10,13134
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP221_28668,FG,28668,BINDING,-35.1753,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP226_32343,FG,32343,BINDING,-67.4417,LN RICHLND2 - FAIRVIWP,WAUE:JUDSON PATENT_G:345:1:11,11413
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP246_28141,FG,28141,BINDING,-594.9159,LN AUR1241 - RDSPG5,CSWS SPA:EUREKASP EURK_SPA BEAVER1,32502
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP447_31060,FG,31060,BINDING,-40.5636,LN CRESCENT - CTNWD1,OKGE:MATHWSN7 REDGNTN7:345:1:12,7077
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-111.7615,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/14/2026 01:00:00,01/14/2026 07:00:00,TMP758_28735,FG,28735,BINDING,-120.6416,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/14/2026 01:00:00,01/14/2026 07:00:00,TP1090_31933,FG,31933,BINDING,-65.4858,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/14/2026 01:00:00,01/14/2026 07:00:00,TP1100_31918,FG,31918,BINDING,-72.7485,XFMR FTSMTH - FTSMTH,OKGE:FTSMTH XF T5_T:345 161:3:13,14462
01/14/2026 01:00:00,01/14/2026 07:00:00,TP1214_32539,FG,32539,BINDING,-174.4481,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/14/2026 02:00:00,01/14/2026 08:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,93.8974,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/14/2026 02:00:00,01/14/2026 08:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-304.3630,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/14/2026 02:00:00,01/14/2026 08:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,-11.3353,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/14/2026 02:00:00,01/14/2026 08:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,35.4001,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/14/2026 02:00:00,01/14/2026 08:00:00,MPS_NMPS_O11_11_LN@MPS_NE<21687>,MA,,BINDING,340.7321,LN MPS_NE - MPS_OPP,WAUE:FARGO MOORHED:230:2:13,21687
01/14/2026 02:00:00,01/14/2026 08:00:00,NASXFRNASHAW,FG,5577,BINDING,-127.3226,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/14/2026 02:00:00,01/14/2026 08:00:00,OSAWEBCLESOO,FG,5147,BINDING,-6.2089,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/14/2026 02:00:00,01/14/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/14/2026 02:00:00,01/14/2026 08:00:00,SPPSPSTIES,FG,5247,BINDING,-12.4369,Multi-Element Constraint,BASE,BASE
01/14/2026 02:00:00,01/14/2026 08:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-28.1992,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP100_23510,FG,23510,BINDING,-16.0894,LN COOPER - ST_JOE,NPPD AECI MPS:COOPER FAIRPORT ST_J,2623
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP118_30792,FG,30792,BINDING,-123.7402,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP122_26551,FG,26551,BINDING,-10.2506,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP128_29363,FG,29363,BINDING,-59.3504,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP221_28668,FG,28668,BINDING,-27.7921,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP226_32343,FG,32343,BINDING,-54.9460,LN RICHLND2 - FAIRVIWP,WAUE:JUDSON PATENT_G:345:1:11,11413
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP246_28141,FG,28141,BINDING,-626.4214,LN AUR1241 - RDSPG5,CSWS SPA:EUREKASP EURK_SPA BEAVER1,32502
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP364_1068,FG,1068,BINDING,-98.3944,LN WILMSBRG - MONT_CTY,AMRN:BURN2 MTGY:345:1:8,14559
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP447_31060,FG,31060,BINDING,-34.7882,LN CRESCENT - CTNWD1,OKGE:MATHWSN7 REDGNTN7:345:1:12,7077
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP667_32554,FG,32554,BINDING,-93.7241,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/14/2026 02:00:00,01/14/2026 08:00:00,TMP758_28735,FG,28735,BINDING,-137.3615,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/14/2026 02:00:00,01/14/2026 08:00:00,TP1090_31933,FG,31933,BINDING,-41.3724,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/14/2026 02:00:00,01/14/2026 08:00:00,TP1100_31918,FG,31918,BINDING,-102.2084,XFMR FTSMTH - FTSMTH,OKGE:FTSMTH XF T5_T:345 161:3:13,14462
01/14/2026 02:00:00,01/14/2026 08:00:00,TP1214_32539,FG,32539,BINDING,-171.0480,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/14/2026 03:00:00,01/14/2026 09:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,99.7268,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/14/2026 03:00:00,01/14/2026 09:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-337.7332,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/14/2026 03:00:00,01/14/2026 09:00:00,HUBHUBMRGBRO,FG,1689,BINDING,-170.0978,XFMR HUBEN - HUBEN,AECI:MORGAN BROOK_LN:345:1:11,1505
01/14/2026 03:00:00,01/14/2026 09:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,-16.6637,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/14/2026 03:00:00,01/14/2026 09:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,6.5176,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/14/2026 03:00:00,01/14/2026 09:00:00,MPS_NMPS_O11_11_LN@MPS_NE<21687>,MA,,BINDING,537.6619,LN MPS_NE - MPS_OPP,WAUE:FARGO MOORHED:230:2:13,21687
01/14/2026 03:00:00,01/14/2026 09:00:00,NASXFRNASHAW,FG,5577,BINDING,-138.9553,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/14/2026 03:00:00,01/14/2026 09:00:00,NORTON_C_MARS_NORTON1_1_LN,MCE,,BINDING,-6.2025,LN NORTON - C_MARSHL,BASE,BASE
01/14/2026 03:00:00,01/14/2026 09:00:00,OSAWEBCLESOO,FG,5147,BINDING,-29.7731,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/14/2026 03:00:00,01/14/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/14/2026 03:00:00,01/14/2026 09:00:00,SPPSPSTIES,FG,5247,BINDING,-7.3108,Multi-Element Constraint,BASE,BASE
01/14/2026 03:00:00,01/14/2026 09:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-22.5520,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/14/2026 03:00:00,01/14/2026 09:00:00,TEMP70_29435,FG,29435,BINDING,-27.5307,LN CRESCENT - CTNWD1,WFEC OKGE:DOVERS1 HENSY:138:3:15,3020
01/14/2026 03:00:00,01/14/2026 09:00:00,TMP100_23510,FG,23510,BINDING,-32.9653,LN COOPER - ST_JOE,NPPD AECI MPS:COOPER FAIRPORT ST_J,2623
01/14/2026 03:00:00,01/14/2026 09:00:00,TMP118_30792,FG,30792,BINDING,-126.3196,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
