Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/05/2026 01:00:00,01/05/2026 07:00:00,120821_LN@SUB1280<10512>,MA,,BINDING,4.6522,LN SUB1280 - COOPER,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/05/2026 01:00:00,01/05/2026 07:00:00,COLHYDRO1,MA,,BINDING,-146.4317,XFMR COLHYDRO - COLHYDRO,BASE,BASE
01/05/2026 01:00:00,01/05/2026 07:00:00,EDERIV_XF,MA,,BINDING,-23.7598,XFMR RIV1671 - RIV1671,BASE,BASE
01/05/2026 01:00:00,01/05/2026 07:00:00,FPLWDWCLEMEN,FG,5767,BINDING,-19.4131,LN FPLSWTCH - WDWRD1,OKGE:CLEOC1 IMO:138:5:25,4688
01/05/2026 01:00:00,01/05/2026 07:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,24.9443,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/05/2026 01:00:00,01/05/2026 07:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-50.7062,XFMR OZRK_B - OZRK_B,BASE,BASE
01/05/2026 01:00:00,01/05/2026 07:00:00,PLYMOSIOUX16_11_LN@SIOUXCY<23698>,MA,,BINDING,14.6084,LN SIOUXCY - PLYMOTH,MEC WAUE:RAUN SIOUXCY2:345:1:8,23698
01/05/2026 01:00:00,01/05/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-1.1197,PS SOONER - SOONER,BASE,BASE
01/05/2026 01:00:00,01/05/2026 07:00:00,SUB993,MA,,BINDING,-4.3498,LN MGLN_TP - SUB993,BASE,BASE
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP118_30792,FG,30792,BINDING,-32.7277,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-226.4778,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP160_32568,FG,32568,BINDING,-55.1868,LN GRISLD1 - W_COLMBS,NPPD LES:COLMBS_E NW68HOL:345:1:11,13848
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP348_25258,FG,25258,BINDING,-92.4479,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP359_30963,FG,30963,BINDING,-91.5110,LN MCCOOK1 - CAMBRIG,NPPD:REDWLO1 G_GENT1:345:1:13,19660
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP370_23935,FG,23935,BINDING,-398.8711,LN BEAVER1 - EURK_SPA,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-4.6427,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP701_32243,FG,32243,BINDING,-12.7963,LN SUB1280 - SUB1263,NPPD OPPD:COOPER NEBRCTY:345:1:11,6600
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP730_32497,FG,32497,BINDING,-20.4341,LN LEWSCLRK - YKNTJCT,MEC WAUE:RAUN SIOUXCY2:345:1:8,23698
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP758_28735,FG,28735,BINDING,-26.1426,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP760_29357,FG,29357,BINDING,-161.9259,LN LEWSCLRK - YKNTJCT,WAUE:GAVINS SPIRITM:115:1:5,7213
01/05/2026 01:00:00,01/05/2026 07:00:00,TMP806_32152,FG,32152,BINDING,-22.4451,LN HARBINE - BEATRICE,NPPD:FAIRBURY HARBINE:115:1:8,22806
01/05/2026 01:00:00,01/05/2026 07:00:00,TP1063_32560,FG,32560,BINDING,-22.0494,LN BRULE - B_SPRGS,NPPD WAUE:KEYSTONE SIDNEYM:345:3:1,16208
01/05/2026 01:00:00,01/05/2026 07:00:00,TP1090_31933,FG,31933,BINDING,-120.7118,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/05/2026 01:00:00,01/05/2026 07:00:00,TP1214_32539,FG,32539,BINDING,-220.5286,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/05/2026 02:00:00,01/05/2026 08:00:00,12040A_LN@CAMBRIG<19660>,MA,,BINDING,-7.7392,LN CAMBRIG - GOSPER,NPPD:REDWLO1 G_GENT1:345:1:13,19660
01/05/2026 02:00:00,01/05/2026 08:00:00,COLHYDRO1,MA,,BINDING,-84.1514,XFMR COLHYDRO - COLHYDRO,BASE,BASE
01/05/2026 02:00:00,01/05/2026 08:00:00,EDERIV_XF,MA,,BINDING,-20.9994,XFMR RIV1671 - RIV1671,BASE,BASE
01/05/2026 02:00:00,01/05/2026 08:00:00,FPLWDWCLEMEN,FG,5767,BINDING,-26.1999,LN FPLSWTCH - WDWRD1,OKGE:CLEOC1 IMO:138:5:25,4688
01/05/2026 02:00:00,01/05/2026 08:00:00,FTTXFRFTTXFR,FG,5701,BINDING,-50.1208,XFMR FTTHOMP - FTTHOMP,XFFTTHOMPKU1A1345/1WAUE,CON1944
01/05/2026 02:00:00,01/05/2026 08:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,25.4088,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/05/2026 02:00:00,01/05/2026 08:00:00,NEBS56S40S55,FG,5508,BINDING,-42.3537,LN NEBRCTY - SUB3456,OPPD:SUB3740 SUB3455:345:1:9,32747
01/05/2026 02:00:00,01/05/2026 08:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-24.9492,XFMR OZRK_B - OZRK_B,BASE,BASE
01/05/2026 02:00:00,01/05/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,0.8645,PS SOONER - SOONER,BASE,BASE
01/05/2026 02:00:00,01/05/2026 08:00:00,SUB993,MA,,BINDING,-5.4663,LN MGLN_TP - SUB993,BASE,BASE
01/05/2026 02:00:00,01/05/2026 08:00:00,TMP128_29363,FG,29363,BINDING,-202.2049,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/05/2026 02:00:00,01/05/2026 08:00:00,TMP160_32568,FG,32568,BINDING,-117.6501,LN GRISLD1 - W_COLMBS,NPPD LES:COLMBS_E NW68HOL:345:1:11,13848
