Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/15/2026 05:00:00,01/15/2026 11:00:00,TP1072_31891,FG,31891,BINDING,-4.5063,LN WDWRD1 - FPLSWTCH,OKGE:DGRASSE7 XF DGRASSE31:345 138,14334
01/15/2026 05:00:00,01/15/2026 11:00:00,TP1116_32581,FG,32581,BINDING,-60.6068,LN SPERVI1 - MULGRE2,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 05:00:00,01/15/2026 11:00:00,TP1225_32595,FG,32595,BINDING,-24.3006,LN GRB_NIN3 - GRNBUR1,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 06:00:00,01/15/2026 12:00:00,70BS12WAGS34,FG,5749,BINDING,-117.6105,LN 70_BLUF - SUB1214,LES OPPD:WAGENER SUB3454:345:1:11,25296
01/15/2026 06:00:00,01/15/2026 12:00:00,NDEX,FG,6001,BINDING,-12.1490,Multi-Element Constraint,BASE,BASE
01/15/2026 06:00:00,01/15/2026 12:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/15/2026 06:00:00,01/15/2026 12:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-9.2072,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 06:00:00,01/15/2026 12:00:00,T2TUC_230XFMR_S_XF@TUCO<23134>,MA,,BINDING,26.0446,XFMR TUCO - TUCO,SPS:TUCO XF T1T:345 230 13:3:16,23134
01/15/2026 06:00:00,01/15/2026 12:00:00,TEMP76_32162,FG,32162,BINDING,-48.6111,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP117_32157,FG,32157,BINDING,-55.0600,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP122_26551,FG,26551,BINDING,-45.7088,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP128_29363,FG,29363,BINDING,-26.0204,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP221_28668,FG,28668,BINDING,-15.0137,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP752_32562,FG,32562,BINDING,-36.6127,LN SWEETWT6 - CHISHOLM,CSWS OKGE:CHISHOLM BECKHAMC:345:1:,19304
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP758_28735,FG,28735,BINDING,-67.7207,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 06:00:00,01/15/2026 12:00:00,TMP825_32499,FG,32499,BINDING,-47.1710,XFMR KELLY - KELLY,NPPD:KELLY SHELLCRK:230:1:5,7042
01/15/2026 06:00:00,01/15/2026 12:00:00,TP1116_32581,FG,32581,BINDING,-46.9701,LN SPERVI1 - MULGRE2,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 06:00:00,01/15/2026 12:00:00,TP1225_32595,FG,32595,BINDING,-40.1231,LN GRB_NIN3 - GRNBUR1,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 06:00:00,01/15/2026 12:00:00,VALLEJAMES11_11_LN@JAMESTN<19165>,MA,,BINDING,-3.8839,LN JAMESTN - VALLEYC,WAUE:FORMNWA ELLIOTTW:115:1:8,19165
01/15/2026 07:00:00,01/15/2026 13:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-57.3322,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/15/2026 07:00:00,01/15/2026 13:00:00,11583A_LN@JRPS5<21843>,MA,,BINDING,12.8845,LN JRPS5 - SWPS5,AECI SPRM:CLAY2 MENTOR5:161:1:8,21843
01/15/2026 07:00:00,01/15/2026 13:00:00,70BS12WAGS34,FG,5749,BINDING,-79.8180,LN 70_BLUF - SUB1214,LES OPPD:WAGENER SUB3454:345:1:11,25296
01/15/2026 07:00:00,01/15/2026 13:00:00,NASXFRNASHAW,FG,5577,BINDING,-98.1799,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/15/2026 07:00:00,01/15/2026 13:00:00,NDEX,FG,6001,BINDING,-8.3687,Multi-Element Constraint,BASE,BASE
01/15/2026 07:00:00,01/15/2026 13:00:00,NP_1151-AA_LN@SCHUYLER<27660>,MA,,BINDING,20.8124,LN SCHUYLER - COLHYDRO,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 07:00:00,01/15/2026 13:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/15/2026 07:00:00,01/15/2026 13:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-39.8075,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 07:00:00,01/15/2026 13:00:00,TEMP76_32162,FG,32162,BINDING,-179.0813,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP117_32157,FG,32157,BINDING,-48.1558,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP122_26551,FG,26551,BINDING,-49.8147,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP128_29363,FG,29363,BINDING,-60.8052,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP221_28668,FG,28668,BINDING,-9.8583,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP485_26149,FG,26149,BINDING,-11.1330,XFMR TURK_PP - TURK_PP,CSWS EES:LONGWOO SAREPT:345:1:10,27751
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP677_28355,FG,28355,BINDING,-20.3544,XFMR N345 - N345,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP706_32482,FG,32482,BINDING,-1.4509,LN CRAIG - LENEXA,KCPL:WOODLAN CRAIG:161:1:10,15934
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP752_32562,FG,32562,BINDING,-13.4970,LN SWEETWT6 - CHISHOLM,CSWS OKGE:CHISHOLM BECKHAMC:345:1:,19304
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP758_28735,FG,28735,BINDING,-96.6120,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP796_28794,FG,28794,BINDING,-4.2609,XFMR SUB975 - SUB975,OPPD:SUB1280 SUB1263:161:1:10,4870
01/15/2026 07:00:00,01/15/2026 13:00:00,TMP825_32499,FG,32499,BINDING,-42.0749,XFMR KELLY - KELLY,NPPD:KELLY SHELLCRK:230:1:5,7042
01/15/2026 07:00:00,01/15/2026 13:00:00,TP1090_31933,FG,31933,BINDING,-95.0712,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/15/2026 07:00:00,01/15/2026 13:00:00,TP1116_32581,FG,32581,BINDING,-56.9463,LN SPERVI1 - MULGRE2,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 07:00:00,01/15/2026 13:00:00,VALLEJAMES11_11_LN@JAMESTN<19165>,MA,,BINDING,-24.3388,LN JAMESTN - VALLEYC,WAUE:FORMNWA ELLIOTTW:115:1:8,19165
01/15/2026 08:00:00,01/15/2026 14:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-125.2099,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/15/2026 08:00:00,01/15/2026 14:00:00,11583A_LN@JRPS5<21843>,MA,,BINDING,2.4700,LN JRPS5 - SWPS5,AECI SPRM:CLAY2 MENTOR5:161:1:8,21843
01/15/2026 08:00:00,01/15/2026 14:00:00,11590A_LN@MAIN1<25650>,MA,,BINDING,23.0748,LN MAIN1 - BATFLD5,SPRM AECI:JUNCTN5 BROOK_LN:161:1:1,25650
01/15/2026 08:00:00,01/15/2026 14:00:00,70BS12WAGS34,FG,5749,BINDING,-21.0284,LN 70_BLUF - SUB1214,LES OPPD:WAGENER SUB3454:345:1:11,25296
01/15/2026 08:00:00,01/15/2026 14:00:00,CURRYROOSE11_11_LN@CURRY2<25580>,MA,,BINDING,53.3642,LN CURRY2 - ROOSEVE2,SPS:PLSNHIL6 XF A:230 115:1:11,25580
01/15/2026 08:00:00,01/15/2026 14:00:00,NASXFRNASHAW,FG,5577,BINDING,-169.3595,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/15/2026 08:00:00,01/15/2026 14:00:00,NDEX,FG,6001,BINDING,-4.1197,Multi-Element Constraint,BASE,BASE
01/15/2026 08:00:00,01/15/2026 14:00:00,NP_1151-AA_LN@SCHUYLER<27660>,MA,,BINDING,21.4024,LN SCHUYLER - COLHYDRO,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 08:00:00,01/15/2026 14:00:00,PLSNHIL_NORTON1_LN@PLSNHIL6<BASE>,MA,,BINDING,-0.6137,LN PLSNHIL6 - NORTONC,BASE,BASE
01/15/2026 08:00:00,01/15/2026 14:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/15/2026 08:00:00,01/15/2026 14:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-83.4552,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 08:00:00,01/15/2026 14:00:00,TEMP53_32291,FG,32291,BINDING,-5.6308,LN WEMP - VAUG,WR:BUTL OTTERCRK:138:1:7,5782
01/15/2026 08:00:00,01/15/2026 14:00:00,TEMP89_22229,FG,22229,BINDING,-20.3592,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP117_32157,FG,32157,BINDING,-49.0268,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP122_26551,FG,26551,BINDING,-37.0503,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP128_29363,FG,29363,BINDING,-121.5795,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP221_28668,FG,28668,BINDING,-12.5368,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP225_32214,FG,32214,BINDING,-92.5847,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP227_28272,FG,28272,BINDING,-4.9251,LN AUR1241 - RDSPG5,EDE SPA:RVS4385 TABLE_RK:161:1:4,35013
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP667_32554,FG,32554,BINDING,-25.0262,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP677_28355,FG,28355,BINDING,-25.5824,XFMR N345 - N345,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP714_32501,FG,32501,BINDING,-44.9400,XFMR KELLY - KELLY,NPPD:COLMBS_E SHELLCRK:345:1:11,5982
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP758_28735,FG,28735,BINDING,-136.4893,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP796_28794,FG,28794,BINDING,-5.1764,XFMR SUB975 - SUB975,OPPD:SUB1280 SUB1263:161:1:10,4870
01/15/2026 08:00:00,01/15/2026 14:00:00,TMP825_32499,FG,32499,BINDING,-0.8079,XFMR KELLY - KELLY,NPPD:KELLY SHELLCRK:230:1:5,7042
01/15/2026 08:00:00,01/15/2026 14:00:00,TP1005_31469,FG,31469,BINDING,-4.4790,LN BOYD - CDRLN,OKGE:PLVAL NORMHLL:138:1:8,4475
01/15/2026 08:00:00,01/15/2026 14:00:00,TP1090_31933,FG,31933,BINDING,-150.2567,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/15/2026 08:00:00,01/15/2026 14:00:00,TP1116_32581,FG,32581,BINDING,-31.5946,LN SPERVI1 - MULGRE2,SECI:CLARKCO SADDLE7:345:1:10,7250
01/15/2026 08:00:00,01/15/2026 14:00:00,TP1214_32539,FG,32539,BINDING,-261.1261,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/15/2026 08:00:00,01/15/2026 14:00:00,VALLEJAMES11_11_LN@JAMESTN<19165>,MA,,BINDING,-8.2590,LN JAMESTN - VALLEYC,WAUE:FORMNWA ELLIOTTW:115:1:8,19165
01/15/2026 09:00:00,01/15/2026 15:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-55.8456,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/15/2026 09:00:00,01/15/2026 15:00:00,2067A_LN@TULSA_NO<12918>,MA,,BINDING,61.1307,LN TULSA_NO - PP_TAP,CSWS:TULSA_NO XF 1:345 138:1:4,12918
01/15/2026 09:00:00,01/15/2026 15:00:00,CURRYROOSE11_11_LN@CURRY2<25580>,MA,,BINDING,54.4443,LN CURRY2 - ROOSEVE2,SPS:PLSNHIL6 XF A:230 115:1:11,25580
01/15/2026 09:00:00,01/15/2026 15:00:00,NASXFRNASHAW,FG,5577,BINDING,-117.0945,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/15/2026 09:00:00,01/15/2026 15:00:00,NDEX,FG,6001,BINDING,-1.4056,Multi-Element Constraint,BASE,BASE
01/15/2026 09:00:00,01/15/2026 15:00:00,NP_1151-AA_LN@SCHUYLER<27660>,MA,,BINDING,43.5116,LN SCHUYLER - COLHYDRO,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 09:00:00,01/15/2026 15:00:00,OSAWEBCLESOO,FG,5147,BINDING,-40.8507,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/15/2026 09:00:00,01/15/2026 15:00:00,SMOSUMMULCIR,FG,5528,BINDING,-24.3565,LN WR_SMKHL - SUMM,SECI WR:MULGRE2 CIRC:230:1:9,19149
01/15/2026 09:00:00,01/15/2026 15:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/15/2026 09:00:00,01/15/2026 15:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-70.9091,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 09:00:00,01/15/2026 15:00:00,TEMP89_22229,FG,22229,BINDING,-47.1082,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP117_32157,FG,32157,BINDING,-48.5160,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP221_28668,FG,28668,BINDING,-4.8691,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP225_32214,FG,32214,BINDING,-141.6772,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP227_28272,FG,28272,BINDING,-6.2180,LN AUR1241 - RDSPG5,EDE SPA:RVS4385 TABLE_RK:161:1:4,35013
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP595_32603,FG,32603,BINDING,-120.3361,LN CARTR2 - CKSAW1,OKGE:RKYPT1 SUNNYSDE:138:1:11,20029
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP667_32554,FG,32554,BINDING,-37.1623,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP758_28735,FG,28735,BINDING,-210.9313,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/15/2026 09:00:00,01/15/2026 15:00:00,TMP926_29347,FG,29347,BINDING,-100.3458,LN STONEWSW - TUPELO2,OKGE CSWS:CND_RIVR PITTSB9:345:1:1,5806
01/15/2026 09:00:00,01/15/2026 15:00:00,TP1214_32539,FG,32539,BINDING,-298.3278,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/15/2026 10:00:00,01/15/2026 16:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-162.2386,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/15/2026 10:00:00,01/15/2026 16:00:00,2067A_LN@TULSA_NO<12918>,MA,,BINDING,56.0072,LN TULSA_NO - PP_TAP,CSWS:TULSA_NO XF 1:345 138:1:4,12918
01/15/2026 10:00:00,01/15/2026 16:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-12.2501,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/15/2026 10:00:00,01/15/2026 16:00:00,NASXFRNASHAW,FG,5577,BINDING,-35.3529,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/15/2026 10:00:00,01/15/2026 16:00:00,NDEX,FG,6001,BINDING,-6.1858,Multi-Element Constraint,BASE,BASE
01/15/2026 10:00:00,01/15/2026 16:00:00,NP_1151-AA_LN@SCHUYLER<27660>,MA,,BINDING,44.2431,LN SCHUYLER - COLHYDRO,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 10:00:00,01/15/2026 16:00:00,OSAWEBCLESOO,FG,5147,BINDING,-72.2454,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/15/2026 10:00:00,01/15/2026 16:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/15/2026 10:00:00,01/15/2026 16:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-38.9370,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/15/2026 10:00:00,01/15/2026 16:00:00,TEMP89_22229,FG,22229,BINDING,-57.1180,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP117_32157,FG,32157,BINDING,-50.8250,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP122_26551,FG,26551,BINDING,-27.1452,LN WR_SMKHL - SUMM,SECI MIDW:MULGRE2 SHAYS:230:1:9,12487
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP128_29363,FG,29363,BINDING,-9.4532,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP221_28668,FG,28668,BINDING,-1.5675,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP225_32214,FG,32214,BINDING,-73.9312,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/15/2026 10:00:00,01/15/2026 16:00:00,TMP227_28272,FG,28272,BINDING,-15.3168,LN AUR1241 - RDSPG5,EDE SPA:RVS4385 TABLE_RK:161:1:4,35013
