Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/11/2026 01:00:00,01/11/2026 07:00:00,11335A_LN@AUR1241<CON1057>,MA,,BINDING,-190.2998,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/11/2026 01:00:00,01/11/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-4.7062,PS SOONER - SOONER,BASE,BASE
01/11/2026 01:00:00,01/11/2026 07:00:00,TEMP76_32162,FG,32162,BINDING,-316.4418,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/11/2026 01:00:00,01/11/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-46.9356,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/11/2026 01:00:00,01/11/2026 07:00:00,TMP187_32585,FG,32585,BINDING,-785.5761,LN CARGILL - PARMER_C,SPS:TOLKSUB ROOSEVE2:230:1:9:1X,14689
01/11/2026 01:00:00,01/11/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-48.7550,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/11/2026 01:00:00,01/11/2026 07:00:00,TMP758_28735,FG,28735,BINDING,-130.2547,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/11/2026 01:00:00,01/11/2026 07:00:00,TP1090_31933,FG,31933,BINDING,-209.3199,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/11/2026 02:00:00,01/11/2026 08:00:00,11335A_LN@AUR1241<CON1057>,MA,,BINDING,-220.5138,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/11/2026 02:00:00,01/11/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-4.1492,PS SOONER - SOONER,BASE,BASE
01/11/2026 02:00:00,01/11/2026 08:00:00,TEMP76_32162,FG,32162,BINDING,-202.3402,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/11/2026 02:00:00,01/11/2026 08:00:00,TMP128_29363,FG,29363,BINDING,-45.9539,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/11/2026 02:00:00,01/11/2026 08:00:00,TMP187_32585,FG,32585,BINDING,-727.9232,LN CARGILL - PARMER_C,SPS:TOLKSUB ROOSEVE2:230:1:9:1X,14689
01/11/2026 02:00:00,01/11/2026 08:00:00,TMP667_32554,FG,32554,BINDING,-24.5171,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/11/2026 02:00:00,01/11/2026 08:00:00,TMP758_28735,FG,28735,BINDING,-36.7534,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/11/2026 02:00:00,01/11/2026 08:00:00,TP1090_31933,FG,31933,BINDING,-151.4993,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/11/2026 02:00:00,01/11/2026 08:00:00,TP1214_32539,FG,32539,BINDING,-68.0556,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/11/2026 03:00:00,01/11/2026 09:00:00,11335A_LN@AUR1241<CON1057>,MA,,BINDING,-195.3010,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/11/2026 03:00:00,01/11/2026 09:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-5.0828,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/11/2026 03:00:00,01/11/2026 09:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,1.8958,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/11/2026 03:00:00,01/11/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-2.4836,PS SOONER - SOONER,BASE,BASE
01/11/2026 03:00:00,01/11/2026 09:00:00,TEMP76_32162,FG,32162,BINDING,-225.4736,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/11/2026 03:00:00,01/11/2026 09:00:00,TMP128_29363,FG,29363,BINDING,-57.8114,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/11/2026 03:00:00,01/11/2026 09:00:00,TMP187_32585,FG,32585,BINDING,-607.1553,LN CARGILL - PARMER_C,SPS:TOLKSUB ROOSEVE2:230:1:9:1X,14689
01/11/2026 03:00:00,01/11/2026 09:00:00,TMP667_32554,FG,32554,BINDING,-27.8690,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/11/2026 04:00:00,01/11/2026 10:00:00,DRIFTSAND_LINEA_LN@DRFTSND4<BASE>,MA,,BINDING,-8.4749,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/11/2026 04:00:00,01/11/2026 10:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-2.2305,PS SOONER - SOONER,BASE,BASE
01/11/2026 04:00:00,01/11/2026 10:00:00,TEMP76_32162,FG,32162,BINDING,-181.8449,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/11/2026 04:00:00,01/11/2026 10:00:00,TMP128_29363,FG,29363,BINDING,-23.7869,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/11/2026 04:00:00,01/11/2026 10:00:00,TMP187_32585,FG,32585,BINDING,-554.9554,LN CARGILL - PARMER_C,SPS:TOLKSUB ROOSEVE2:230:1:9:1X,14689
01/11/2026 04:00:00,01/11/2026 10:00:00,TMP227_28272,FG,28272,BINDING,-41.8597,LN AUR1241 - RDSPG5,EDE SPA:RVS4385 TABLE_RK:161:1:4,35013
01/11/2026 04:00:00,01/11/2026 10:00:00,TMP667_32554,FG,32554,BINDING,-11.3412,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
