Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/28/2026 01:00:00,01/28/2026 07:00:00,JECAUBHOYJEC,FG,5610,BINDING,-270.5434,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 01:00:00,01/28/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 01:00:00,01/28/2026 07:00:00,TMP157_31620,FG,31620,BINDING,-995.1847,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 01:00:00,01/28/2026 07:00:00,TMP419_25392,FG,25392,BINDING,-96.7445,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 01:00:00,01/28/2026 07:00:00,TMP838_30201,FG,30201,BINDING,-396.0690,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 02:00:00,01/28/2026 08:00:00,JECAUBHOYJEC,FG,5610,BINDING,-238.5499,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 02:00:00,01/28/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 02:00:00,01/28/2026 08:00:00,TMP157_31620,FG,31620,BINDING,-1120.7591,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 02:00:00,01/28/2026 08:00:00,TMP419_25392,FG,25392,BINDING,-95.2862,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 02:00:00,01/28/2026 08:00:00,TMP838_30201,FG,30201,BINDING,-538.1122,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 03:00:00,01/28/2026 09:00:00,JECAUBHOYJEC,FG,5610,BINDING,-217.6718,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 03:00:00,01/28/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 03:00:00,01/28/2026 09:00:00,TMP157_31620,FG,31620,BINDING,-1068.4355,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 03:00:00,01/28/2026 09:00:00,TMP419_25392,FG,25392,BINDING,-81.7101,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 03:00:00,01/28/2026 09:00:00,TMP838_30201,FG,30201,BINDING,-561.1999,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 04:00:00,01/28/2026 10:00:00,JECAUBHOYJEC,FG,5610,BINDING,-214.5240,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 04:00:00,01/28/2026 10:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 04:00:00,01/28/2026 10:00:00,TMP157_31620,FG,31620,BINDING,-1074.2012,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 04:00:00,01/28/2026 10:00:00,TMP419_25392,FG,25392,BINDING,-80.2913,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 04:00:00,01/28/2026 10:00:00,TMP838_30201,FG,30201,BINDING,-555.7891,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 05:00:00,01/28/2026 11:00:00,JECAUBHOYJEC,FG,5610,BINDING,-219.5955,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 05:00:00,01/28/2026 11:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 05:00:00,01/28/2026 11:00:00,TMP157_31620,FG,31620,BINDING,-1079.5074,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 05:00:00,01/28/2026 11:00:00,TMP419_25392,FG,25392,BINDING,-84.9621,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 05:00:00,01/28/2026 11:00:00,TMP838_30201,FG,30201,BINDING,-563.9191,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 06:00:00,01/28/2026 12:00:00,JECAUBHOYJEC,FG,5610,BINDING,-269.9968,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 06:00:00,01/28/2026 12:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 06:00:00,01/28/2026 12:00:00,TMP157_31620,FG,31620,BINDING,-1308.9562,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 06:00:00,01/28/2026 12:00:00,TMP419_25392,FG,25392,BINDING,-128.9485,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 06:00:00,01/28/2026 12:00:00,TMP838_30201,FG,30201,BINDING,-692.9598,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 07:00:00,01/28/2026 13:00:00,JECAUBHOYJEC,FG,5610,BINDING,-316.4373,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 07:00:00,01/28/2026 13:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 07:00:00,01/28/2026 13:00:00,TMP157_31620,FG,31620,BINDING,-1496.1888,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 07:00:00,01/28/2026 13:00:00,TMP419_25392,FG,25392,BINDING,-169.6231,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 07:00:00,01/28/2026 13:00:00,TMP838_30201,FG,30201,BINDING,-803.4886,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 08:00:00,01/28/2026 14:00:00,JECAUBHOYJEC,FG,5610,BINDING,-357.3093,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 08:00:00,01/28/2026 14:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 08:00:00,01/28/2026 14:00:00,TMP157_31620,FG,31620,BREACHED,-1194.1485,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 08:00:00,01/28/2026 14:00:00,TMP419_25392,FG,25392,BINDING,-205.1595,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 08:00:00,01/28/2026 14:00:00,TMP650_32637,FG,32637,BINDING,-677.5446,LN AXTELL1 - KEARNEY9,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 08:00:00,01/28/2026 14:00:00,TMP838_30201,FG,30201,BINDING,-902.1545,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 08:00:00,01/28/2026 14:00:00,TP1234_32652,FG,32652,BINDING,-482.6105,LN MCCOOK1 - CAMBRIG,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 09:00:00,01/28/2026 15:00:00,JECAUBHOYJEC,FG,5610,BINDING,-349.3055,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 09:00:00,01/28/2026 15:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 09:00:00,01/28/2026 15:00:00,TMP157_31620,FG,31620,BREACHED,-1472.3765,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 09:00:00,01/28/2026 15:00:00,TMP419_25392,FG,25392,BINDING,-181.9455,LN FULTON_C - PAT_WX,CSWS:HOPESWTC FULTON_C:115:1:3,34395
01/28/2026 09:00:00,01/28/2026 15:00:00,TMP838_30201,FG,30201,BINDING,-734.4518,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 09:00:00,01/28/2026 15:00:00,TMP993_32321,FG,32321,BINDING,-288.1733,LN RGREEN1 - HSNVLN,MPS:SHARPER5 ARCHIE:161:1:8,10517
01/28/2026 09:00:00,01/28/2026 15:00:00,TP1234_32652,FG,32652,BINDING,-107.2441,LN MCCOOK1 - CAMBRIG,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 09:00:00,01/28/2026 15:00:00,XMR1345_161_XF@PHILL<3450>,MA,,BINDING,123.2436,XFMR PHILL - PHILL,MPS:PHILL LKWINGB HOOKRD5:161:2:16,3450
01/28/2026 10:00:00,01/28/2026 16:00:00,JECAUBHOYJEC,FG,5610,BINDING,-83.4299,LN JEFF - AUBU,WR:HOYT JEFF:345:1:6,17670
01/28/2026 10:00:00,01/28/2026 16:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-86.4533,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 10:00:00,01/28/2026 16:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 10:00:00,01/28/2026 16:00:00,TMP157_31620,FG,31620,BINDING,-1297.5504,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 10:00:00,01/28/2026 16:00:00,TMP289_28265,FG,28265,BINDING,-79.5932,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 10:00:00,01/28/2026 16:00:00,TMP838_30201,FG,30201,BINDING,-659.1437,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 10:00:00,01/28/2026 16:00:00,TMP993_32321,FG,32321,BINDING,-143.3024,LN RGREEN1 - HSNVLN,MPS:SHARPER5 ARCHIE:161:1:8,10517
01/28/2026 10:00:00,01/28/2026 16:00:00,VINNHASHAPOS,FG,5142,BINDING,-114.8440,LN VINETAP3 - NHAYS,MIDW:POSTROCK SHAYS:230:1:7,5132
01/28/2026 10:00:00,01/28/2026 16:00:00,XMR1345_161_XF@PHILL<3450>,MA,,BINDING,119.7518,XFMR PHILL - PHILL,MPS:PHILL LKWINGB HOOKRD5:161:2:16,3450
01/28/2026 11:00:00,01/28/2026 17:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-125.1600,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 11:00:00,01/28/2026 17:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 11:00:00,01/28/2026 17:00:00,TMP157_31620,FG,31620,BINDING,-1066.8636,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 11:00:00,01/28/2026 17:00:00,TMP289_28265,FG,28265,BINDING,-68.5502,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 11:00:00,01/28/2026 17:00:00,TMP838_30201,FG,30201,BINDING,-553.0547,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 11:00:00,01/28/2026 17:00:00,VINNHASHAPOS,FG,5142,BINDING,-110.2499,LN VINETAP3 - NHAYS,MIDW:POSTROCK SHAYS:230:1:7,5132
01/28/2026 12:00:00,01/28/2026 18:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-109.4854,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 12:00:00,01/28/2026 18:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 12:00:00,01/28/2026 18:00:00,TMP157_31620,FG,31620,BINDING,-914.4105,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 12:00:00,01/28/2026 18:00:00,TMP289_28265,FG,28265,BINDING,-85.3583,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 12:00:00,01/28/2026 18:00:00,TMP838_30201,FG,30201,BINDING,-482.7573,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 13:00:00,01/28/2026 19:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-75.9903,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 13:00:00,01/28/2026 19:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 13:00:00,01/28/2026 19:00:00,TMP157_31620,FG,31620,BINDING,-793.0580,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 13:00:00,01/28/2026 19:00:00,TMP289_28265,FG,28265,BINDING,-53.4472,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 13:00:00,01/28/2026 19:00:00,TMP838_30201,FG,30201,BINDING,-459.5446,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 14:00:00,01/28/2026 20:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-60.2315,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 14:00:00,01/28/2026 20:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 14:00:00,01/28/2026 20:00:00,TMP157_31620,FG,31620,BINDING,-607.8637,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 14:00:00,01/28/2026 20:00:00,TMP289_28265,FG,28265,BINDING,-34.1082,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 14:00:00,01/28/2026 20:00:00,TMP838_30201,FG,30201,BINDING,-339.6543,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 15:00:00,01/28/2026 21:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-28.0350,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 15:00:00,01/28/2026 21:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 15:00:00,01/28/2026 21:00:00,TMP157_31620,FG,31620,BINDING,-569.1203,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 15:00:00,01/28/2026 21:00:00,TMP838_30201,FG,30201,BINDING,-382.9491,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/28/2026 16:00:00,01/28/2026 22:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-6.5143,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/28/2026 16:00:00,01/28/2026 22:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/28/2026 16:00:00,01/28/2026 22:00:00,TEMP91_32572,FG,32572,BINDING,-31.1051,LN MULGRE2 - SHAYS,SECI:SETAB1 MINGO1:345:2:13,10317
01/28/2026 16:00:00,01/28/2026 22:00:00,TMP157_31620,FG,31620,BINDING,-468.8620,XFMR AXTELL1 - AXTELL1,NPPD:SWEETW4 GRISLD1:345:1:10,634
01/28/2026 16:00:00,01/28/2026 22:00:00,TMP289_28265,FG,28265,BINDING,-13.1013,XFMR MIDJ - MIDJ,WR:LAWH XF LAWH_29:230 115:1:7,411
01/28/2026 16:00:00,01/28/2026 22:00:00,TMP790_32607,FG,32607,BINDING,-23.2329,XFMR TUCO - TUCO,SPS:TUCO XF T1T:345 230 13:3:16,23134
