Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/16/2026 04:00:00,01/16/2026 10:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,51.1930,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/16/2026 04:00:00,01/16/2026 10:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-277.3618,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/16/2026 04:00:00,01/16/2026 10:00:00,FPLWDWCLEMEN,FG,5767,BINDING,-6.0369,LN FPLSWTCH - WDWRD1,OKGE:CLEOC1 IMO:138:5:25,4688
01/16/2026 04:00:00,01/16/2026 10:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,-2.3079,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/16/2026 04:00:00,01/16/2026 10:00:00,NASXFRNASHAW,FG,5577,BINDING,-124.5365,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/16/2026 04:00:00,01/16/2026 10:00:00,OSAWEBCLESOO,FG,5147,BINDING,-302.6586,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/16/2026 04:00:00,01/16/2026 10:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-22.6947,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/16/2026 04:00:00,01/16/2026 10:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/16/2026 04:00:00,01/16/2026 10:00:00,TEMP76_32162,FG,32162,BINDING,-217.6259,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP109_22593,FG,22593,BINDING,-102.3545,LN STONEWSW - TUPELO2,OKGE CSWS:SEMINOLE PITTSB9:345:1:1,714
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP128_29363,FG,29363,BINDING,-41.5340,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP221_28668,FG,28668,BINDING,-24.3984,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP225_32214,FG,32214,BINDING,-94.5360,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP364_1068,FG,1068,BINDING,-381.9162,LN WILMSBRG - MONT_CTY,AMRN:BURN2 MTGY:345:1:8,14559
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP447_31060,FG,31060,BINDING,-32.8610,LN CRESCENT - CTNWD1,OKGE:MATHWSN7 REDGNTN7:345:1:12,7077
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP667_32554,FG,32554,BINDING,-109.2350,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP741_32587,FG,32587,BINDING,-487.5277,XFMR MCLEODN - MCLEODN,NSP:SCOTTCO HELENAMN:345:1:9,11769
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP758_28735,FG,28735,BINDING,-129.7148,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/16/2026 04:00:00,01/16/2026 10:00:00,TMP815_32602,FG,32602,BINDING,-687.8562,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/16/2026 05:00:00,01/16/2026 11:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,6.6181,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/16/2026 05:00:00,01/16/2026 11:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-263.6820,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/16/2026 05:00:00,01/16/2026 11:00:00,KNOB_MARSHAL3A_LN@KNOB<10512>,MA,,BINDING,-14.0646,LN KNOB - MARSHAL3,WR OPPD:KELL SUB1399 TECH:161:2:11,10512
01/16/2026 05:00:00,01/16/2026 11:00:00,NASXFRNASHAW,FG,5577,BINDING,-117.5794,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/16/2026 05:00:00,01/16/2026 11:00:00,OSAWEBCLESOO,FG,5147,BINDING,-398.8960,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/16/2026 05:00:00,01/16/2026 11:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-20.4002,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/16/2026 05:00:00,01/16/2026 11:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/16/2026 05:00:00,01/16/2026 11:00:00,TEMP70_29435,FG,29435,BINDING,-29.8109,LN CRESCENT - CTNWD1,WFEC OKGE:DOVERS1 HENSY:138:3:15,3020
01/16/2026 05:00:00,01/16/2026 11:00:00,TEMP89_22229,FG,22229,BINDING,-3.7289,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP109_22593,FG,22593,BINDING,-107.9788,LN STONEWSW - TUPELO2,OKGE CSWS:SEMINOLE PITTSB9:345:1:1,714
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP128_29363,FG,29363,BINDING,-83.1350,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP137_27588,FG,27588,BINDING,-25.0138,LN BIGSTON - BROWNSV,MDU OTP:ELLENDL2 TWINBRKS:345:2:17,6149
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP221_28668,FG,28668,BINDING,-24.5982,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP225_32214,FG,32214,BINDING,-112.3441,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP364_1068,FG,1068,BINDING,-228.5547,LN WILMSBRG - MONT_CTY,AMRN:BURN2 MTGY:345:1:8,14559
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP595_32603,FG,32603,BINDING,-23.3898,LN CARTR2 - CKSAW1,OKGE:RKYPT1 SUNNYSDE:138:1:11,20029
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP667_32554,FG,32554,BINDING,-107.8226,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP741_32587,FG,32587,BINDING,-472.2044,XFMR MCLEODN - MCLEODN,NSP:SCOTTCO HELENAMN:345:1:9,11769
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP758_28735,FG,28735,BINDING,-186.3483,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/16/2026 05:00:00,01/16/2026 11:00:00,TMP815_32602,FG,32602,BINDING,-839.4030,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/16/2026 05:00:00,01/16/2026 11:00:00,TP1100_31918,FG,31918,BINDING,-13.1866,XFMR FTSMTH - FTSMTH,OKGE:FTSMTH XF T5_T:345 161:3:13,14462
01/16/2026 05:00:00,01/16/2026 11:00:00,TP1134_32007,FG,32007,BINDING,-2.4049,LN WEAV - TALLGRAS,WR:BENT MIDI:138:1:5,25918
01/16/2026 05:00:00,01/16/2026 11:00:00,TP1214_32539,FG,32539,BINDING,-289.6877,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/16/2026 06:00:00,01/16/2026 12:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,92.2952,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/16/2026 06:00:00,01/16/2026 12:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-152.1611,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/16/2026 06:00:00,01/16/2026 12:00:00,11590A_LN@MAIN1<25650>,MA,,BINDING,10.7923,LN MAIN1 - BATFLD5,SPRM AECI:JUNCTN5 BROOK_LN:161:1:1,25650
01/16/2026 06:00:00,01/16/2026 12:00:00,2088A_LN@BART_COM<9236>,MA,,BINDING,-2.3722,LN BART_COM - BART_SE,CSWS WR:COFFEYT4 DEAR:138:1:7,9236
01/16/2026 06:00:00,01/16/2026 12:00:00,MAUCARSIBOVE,FG,5756,BINDING,-14.4434,LN MAURERLK - CARROLTN,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/16/2026 06:00:00,01/16/2026 12:00:00,NASXFRNASHAW,FG,5577,BINDING,-154.4361,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/16/2026 06:00:00,01/16/2026 12:00:00,OSAWEBCLESOO,FG,5147,BINDING,-446.4165,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/16/2026 06:00:00,01/16/2026 12:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-21.4266,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/16/2026 06:00:00,01/16/2026 12:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/16/2026 06:00:00,01/16/2026 12:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-16.4782,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/16/2026 06:00:00,01/16/2026 12:00:00,TEMP70_29435,FG,29435,BINDING,-39.2246,LN CRESCENT - CTNWD1,WFEC OKGE:DOVERS1 HENSY:138:3:15,3020
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP109_22593,FG,22593,BINDING,-81.7227,LN STONEWSW - TUPELO2,OKGE CSWS:SEMINOLE PITTSB9:345:1:1,714
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP128_29363,FG,29363,BINDING,-132.9985,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP137_27588,FG,27588,BINDING,-48.0821,LN BIGSTON - BROWNSV,MDU OTP:ELLENDL2 TWINBRKS:345:2:17,6149
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP221_28668,FG,28668,BINDING,-35.4585,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP225_32214,FG,32214,BINDING,-152.7087,LN JASPER7 - LAMAR,AECI:JASPER7 MORGAN:345:1:11,779
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP266_27514,FG,27514,BINDING,-24.0045,XFMR FRANKLN5 - FRANKLN5,WR:FRANKLN5 LITC:161:1:8,8767
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP364_1068,FG,1068,BINDING,-101.5171,LN WILMSBRG - MONT_CTY,AMRN:BURN2 MTGY:345:1:8,14559
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP595_32603,FG,32603,BINDING,-84.1067,LN CARTR2 - CKSAW1,OKGE:RKYPT1 SUNNYSDE:138:1:11,20029
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP625_31423,FG,31423,BINDING,-4.3563,LN CRESCENT - CTNWD1,OKGE:ARCAD7 NOWST1:345:1:11,1996
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP667_32554,FG,32554,BINDING,-77.0909,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP741_32587,FG,32587,BINDING,-533.7487,XFMR MCLEODN - MCLEODN,NSP:SCOTTCO HELENAMN:345:1:9,11769
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP758_28735,FG,28735,BINDING,-152.1593,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP815_32602,FG,32602,BINDING,-729.5361,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/16/2026 06:00:00,01/16/2026 12:00:00,TMP951_32303,FG,32303,BINDING,-27.6143,LN 59TH - ELPA,WR:WICH BENT:345:1:8,11777
01/16/2026 06:00:00,01/16/2026 12:00:00,TP1134_32007,FG,32007,BINDING,-14.4152,LN WEAV - TALLGRAS,WR:BENT MIDI:138:1:5,25918
01/16/2026 06:00:00,01/16/2026 12:00:00,TP1214_32539,FG,32539,BINDING,-303.3378,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/16/2026 07:00:00,01/16/2026 13:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,131.5555,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/16/2026 07:00:00,01/16/2026 13:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-53.0624,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/16/2026 07:00:00,01/16/2026 13:00:00,11590A_LN@MAIN1<25650>,MA,,BINDING,17.5554,LN MAIN1 - BATFLD5,SPRM AECI:JUNCTN5 BROOK_LN:161:1:1,25650
01/16/2026 07:00:00,01/16/2026 13:00:00,1368A_LN@PTRBRG_N<13856>,MA,,BINDING,-1.3791,LN PTRBRG_N - PETRSBG,NPPD:PTRBRG_N NELIGH:115:1:5,13856
01/16/2026 07:00:00,01/16/2026 13:00:00,CROFTON_BLMFLD_CROFTON_A_LN,MCE,,BINDING,-0.3372,LN CROFTON - BLMFLD,BASE,BASE
01/16/2026 07:00:00,01/16/2026 13:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-4.7181,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/16/2026 07:00:00,01/16/2026 13:00:00,GAVINBLMFL11_11_LN@GAVINS<CON4260>,MA,,BINDING,1.8494,LN GAVINS - BLMFLD,LNBLMFLD-CREITONA115NPPD,CON4260
01/16/2026 07:00:00,01/16/2026 13:00:00,NASXFRNASHAW,FG,5577,BINDING,-202.7164,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/16/2026 07:00:00,01/16/2026 13:00:00,OSAWEBCLESOO,FG,5147,BINDING,-413.5368,LN OSAGE_OG - WEBBTAP4,GRDA OKGE:CLEVLND7 WHTETAIL:345:1:,33380
01/16/2026 07:00:00,01/16/2026 13:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-28.5092,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/16/2026 07:00:00,01/16/2026 13:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/16/2026 07:00:00,01/16/2026 13:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-9.4978,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/16/2026 07:00:00,01/16/2026 13:00:00,TEMP70_29435,FG,29435,BINDING,-14.8779,LN CRESCENT - CTNWD1,WFEC OKGE:DOVERS1 HENSY:138:3:15,3020
01/16/2026 07:00:00,01/16/2026 13:00:00,TEMP89_22229,FG,22229,BINDING,-22.7596,LN GRACMONT - ANADARKO,WFEC CSWS:WASHIT1 SW_STA:138:1:8,27405
01/16/2026 07:00:00,01/16/2026 13:00:00,TMP109_22593,FG,22593,BINDING,-59.6527,LN STONEWSW - TUPELO2,OKGE CSWS:SEMINOLE PITTSB9:345:1:1,714
01/16/2026 07:00:00,01/16/2026 13:00:00,TMP128_29363,FG,29363,BINDING,-234.5796,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/16/2026 07:00:00,01/16/2026 13:00:00,TMP137_27588,FG,27588,BINDING,-90.4266,LN BIGSTON - BROWNSV,MDU OTP:ELLENDL2 TWINBRKS:345:2:17,6149
