Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/22/2026 01:00:00,01/22/2026 07:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-14.6649,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/22/2026 01:00:00,01/22/2026 07:00:00,CLDONCLDON11_11_LN@CLDONIA<14174>,MA,,BINDING,-18.3697,LN CLDONIA - CLDONIAW,WAUE:EGF_IND GRNDFKS:115:1:3,14174
01/22/2026 01:00:00,01/22/2026 07:00:00,EDGELEY_KY2A,MA,,BINDING,-677.5289,XFMR EDGELEY - EDGELEY,BASE,BASE
01/22/2026 01:00:00,01/22/2026 07:00:00,MART_MAJEA_LN@MARTIN<BASE>,MA,,BINDING,4.2211,LN MARTIN - MAJESTIC,BASE,BASE
01/22/2026 01:00:00,01/22/2026 07:00:00,NASXFRNASHAW,FG,5577,BINDING,-57.3120,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/22/2026 01:00:00,01/22/2026 07:00:00,Ozrk_B-xfmr_A2,MA,,BINDING,-39.9495,XFMR OZRK_B - OZRK_B,BASE,BASE
01/22/2026 01:00:00,01/22/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/22/2026 01:00:00,01/22/2026 07:00:00,TMP221_28668,FG,28668,BINDING,-5.5059,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/22/2026 01:00:00,01/22/2026 07:00:00,TMP452_32589,FG,32589,BINDING,-29.5024,LN WELSBGCB - MERS,LNFRANKLN-ACKLYACK1161MEC,CON1671
01/22/2026 01:00:00,01/22/2026 07:00:00,TMP601_28916,FG,28916,BINDING,-4.1541,XFMR ELK-CITY - ELK-CITY,CSWS OKGE:MATO GRACMONT:345:1:11,CON4276
01/22/2026 01:00:00,01/22/2026 07:00:00,TMP673_32311,FG,32311,BINDING,-7.5249,LN AUBU - SWIS,WR:HOYT JEFF:345:1:6,17670
01/22/2026 01:00:00,01/22/2026 07:00:00,TMP815_32602,FG,32602,BINDING,-332.6941,LN AUR1241 - RDSPG5,AECI SPA:5WASHBR BEAVER1:161:1:5,CON1057
01/22/2026 01:00:00,01/22/2026 07:00:00,VALLEJAMES11_11_LN@JAMESTN<19165>,MA,,BINDING,-23.1951,LN JAMESTN - VALLEYC,WAUE:FORMNWA ELLIOTTW:115:1:8,19165
01/22/2026 02:00:00,01/22/2026 08:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-21.8518,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
