Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/23/2026 01:00:00,01/23/2026 07:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-113.8866,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
01/23/2026 01:00:00,01/23/2026 07:00:00,NASXFRNASHAW,FG,5577,BINDING,-138.8992,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/23/2026 01:00:00,01/23/2026 07:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-114.6993,XFMR OZRK_B - OZRK_B,BASE,BASE
01/23/2026 01:00:00,01/23/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/23/2026 01:00:00,01/23/2026 07:00:00,SUB97FREMO69_21_LN@FREMONT<27660>,MA,,BINDING,-17.6316,LN FREMONT - SUB976,OPPD:SUB1226 SUB1291:161:1:8,27660
01/23/2026 01:00:00,01/23/2026 07:00:00,SUMMIT_ROBERTS1_LN@SUMMITW<CON4559>,MA,,BINDING,-35.3681,LN SUMMITW - BOBS_CO,WAUE:JAMESTN VALLEYC:115:1:4,CON4559
01/23/2026 01:00:00,01/23/2026 07:00:00,TEMP53_32291,FG,32291,BINDING,-118.6839,LN WEMP - VAUG,WR:BUTL OTTERCRK:138:1:7,5782
01/23/2026 01:00:00,01/23/2026 07:00:00,TEMP90_26027,FG,26027,BINDING,-142.9708,LN MONETT - AUR1241,AECI:JASPER7 BLACKBRY:345:1:12,17569
01/23/2026 01:00:00,01/23/2026 07:00:00,TMP118_30792,FG,30792,BINDING,-69.9781,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/23/2026 01:00:00,01/23/2026 07:00:00,TMP348_25258,FG,25258,BINDING,-10.5661,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/23/2026 01:00:00,01/23/2026 07:00:00,TMP706_32482,FG,32482,BINDING,-32.7480,LN CRAIG - LENEXA,KCPL:WOODLAN CRAIG:161:1:10,15934
01/23/2026 01:00:00,01/23/2026 07:00:00,TMP853_32401,FG,32401,BINDING,-272.5127,LN CARR_S - TOYNE_CB,MEC:CARROLL DRAGER:161:1:8,67
01/23/2026 01:00:00,01/23/2026 07:00:00,TMP907_29565,FG,29565,BINDING,-15.7834,LN OASIS - SAN_JUAN,SPS:CROSSRDS EDDY_CO:345:1:12,7545
01/23/2026 01:00:00,01/23/2026 07:00:00,TP1063_32560,FG,32560,BINDING,-87.1930,LN BRULE - B_SPRGS,NPPD WAUE:KEYSTONE SIDNEYM:345:3:1,16208
01/23/2026 02:00:00,01/23/2026 08:00:00,1104T1_161/69_XF@LEX1611<27815>,MA,,BINDING,-125.4452,XFMR LEX1611 - LEX1611,MPS:ODESSA1 LEX1611:161:1:9,27815
