Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/20/2026 01:00:00,01/20/2026 07:00:00,BOXBUALIAN11_11_LN@BOXBUTE<4543>,MA,,BINDING,832.8436,LN BOXBUTE - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/20/2026 01:00:00,01/20/2026 07:00:00,EXIRAWA_TRG1_XF,MA,,BINDING,-17.9937,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/20/2026 01:00:00,01/20/2026 07:00:00,EXIRAWA_TRG2_XF,MA,,BINDING,-13.9937,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/20/2026 01:00:00,01/20/2026 07:00:00,FRAMIDCANCED,FG,5614,BINDING,-10.8471,LN MDWST - FRNKLN1,LNCANDN-CDRLNA138OKGE,CON470
01/20/2026 01:00:00,01/20/2026 07:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-40.2529,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/20/2026 01:00:00,01/20/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/20/2026 01:00:00,01/20/2026 07:00:00,SUB34SUB3434_21_LN@SUB3459<32747>,MA,,BINDING,217.4020,LN SUB3459 - SUB3456,OPPD:SUB3740 SUB3455:345:1:9,32747
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP200_25341,FG,25341,BINDING,-26.4496,XFMR POTTER_S - POTTER_S,SPS:HITCH MOORE_CO:230:1:10,13134
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP278_25759,FG,25759,BINDING,-70.3890,XFMR OVER - OVER,AECI AMRN:MCC2 OVER:345:1:8,17093
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP329_32123,FG,32123,BINDING,-9.2051,LN REDWLO1 - MCCOOK1,NPPD:MCCOOK1 REDWLO1:115:1:5,33010
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP348_25258,FG,25258,BINDING,-867.9262,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP359_30963,FG,30963,BINDING,-136.7536,LN MCCOOK1 - CAMBRIG,NPPD:REDWLO1 G_GENT1:345:1:13,19660
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP530_32597,FG,32597,BINDING,-241.5497,XFMR SUB3456 - SUB3456,OPPD:SUB3456 SUB3459:345:1:9,31860
01/20/2026 01:00:00,01/20/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-34.5546,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
