Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/24/2026 01:00:00,01/24/2026 07:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-103.1123,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/24/2026 01:00:00,01/24/2026 07:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-67.3011,XFMR OZRK_B - OZRK_B,BASE,BASE
01/24/2026 01:00:00,01/24/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/24/2026 01:00:00,01/24/2026 07:00:00,TMP348_25258,FG,25258,BINDING,-29.2298,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/24/2026 01:00:00,01/24/2026 07:00:00,TMP838_30201,FG,30201,BINDING,-334.6901,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
01/24/2026 01:00:00,01/24/2026 07:00:00,TP1063_32560,FG,32560,BINDING,-295.9887,LN BRULE - B_SPRGS,NPPD WAUE:KEYSTONE SIDNEYM:345:3:1,16208
01/24/2026 02:00:00,01/24/2026 08:00:00,EASXFREASSTJ,FG,5496,BINDING,-53.6111,XFMR EASTTOWN - EASTTOWN,MPS:ST_JOE EASTTOWN:345:1:11,4707
01/24/2026 02:00:00,01/24/2026 08:00:00,JEFHOYAUBJEF,FG,5642,BINDING,-103.2088,LN JEFF - HOYT,WR:AUBU JEFF:230:1:8,9107
01/24/2026 02:00:00,01/24/2026 08:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-85.0565,XFMR OZRK_B - OZRK_B,BASE,BASE
01/24/2026 02:00:00,01/24/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/24/2026 02:00:00,01/24/2026 08:00:00,SUB97FREMO69_21_LN@FREMONT<27660>,MA,,BINDING,-41.4515,LN FREMONT - SUB976,OPPD:SUB1226 SUB1291:161:1:8,27660
01/24/2026 02:00:00,01/24/2026 08:00:00,TMP348_25258,FG,25258,BINDING,-199.7089,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/24/2026 02:00:00,01/24/2026 08:00:00,TMP665_29664,FG,29664,BINDING,-7.6932,LN DENVER_C - HIGGEAST,SPS:YOAKUM HOBBS:345:2:13,5142
01/24/2026 02:00:00,01/24/2026 08:00:00,TMP838_30201,FG,30201,BINDING,-310.5218,LN IATAN - EASTTOWN,KCPL:NASHUA IATAN:345:1:11,11456
