Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/07/2026 01:00:00,01/07/2026 07:00:00,3638N3638_XF@JERICHO_<8775>,MA,,BINDING,-5.8660,XFMR JERICHO_ - JERICHO_,CSWS SPS:SHAM KIRBY_SU:115:4:13,8775
01/07/2026 01:00:00,01/07/2026 07:00:00,CROFTON_BLMFLD_CROFTON_A_LN,MCE,,BINDING,-9.6234,LN CROFTON - BLMFLD,BASE,BASE
01/07/2026 01:00:00,01/07/2026 07:00:00,LWCKTYKNTJ11_1A_LN@LEWSCLRK<33653>,MA,,BINDING,-12.6828,LN LEWSCLRK - YKNTJCT,WAUE NPPD:GAVINS HARTNGTN:115:1:4,33653
01/07/2026 01:00:00,01/07/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,1.7618,PS SOONER - SOONER,BASE,BASE
01/07/2026 01:00:00,01/07/2026 07:00:00,TEMP11_29497,FG,29497,BINDING,-60.6236,LN WR_SMKHL - SUMM,SECI:CLARKCO SADDLE7:345:1:10,7250
01/07/2026 01:00:00,01/07/2026 07:00:00,TEMP53_32291,FG,32291,BINDING,-209.6939,LN WEMP - VAUG,WR:BUTL OTTERCRK:138:1:7,5782
01/07/2026 01:00:00,01/07/2026 07:00:00,TEMP76_32162,FG,32162,BINDING,-95.7621,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/07/2026 01:00:00,01/07/2026 07:00:00,TMP117_32157,FG,32157,BINDING,-17.7526,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/07/2026 01:00:00,01/07/2026 07:00:00,TMP148_31662,FG,31662,BINDING,-7.0143,LN AUBU - SWIS,WR:HOYT STRA:345:1:7,14110
01/07/2026 01:00:00,01/07/2026 07:00:00,TMP246_28141,FG,28141,BINDING,-29.2281,LN AUR1241 - RDSPG5,CSWS SPA:EUREKASP EURK_SPA BEAVER1,32502
01/07/2026 01:00:00,01/07/2026 07:00:00,TMP601_28916,FG,28916,BINDING,-54.3154,XFMR ELK-CITY - ELK-CITY,CSWS OKGE:MATO GRACMONT:345:1:11,CON4276
01/07/2026 01:00:00,01/07/2026 07:00:00,TMP951_32303,FG,32303,BINDING,-28.3119,LN 59TH - ELPA,WR:WICH BENT:345:1:8,11777
01/07/2026 02:00:00,01/07/2026 08:00:00,1368A_LN@PTRBRG_N<26241>,MA,,BINDING,-18.1333,LN PTRBRG_N - PETRSBG,NPPD:BATTLCR NORFK_N ANTELOP3:115:,26241
01/07/2026 02:00:00,01/07/2026 08:00:00,3638N3638_XF@JERICHO_<8775>,MA,,BINDING,-10.2188,XFMR JERICHO_ - JERICHO_,CSWS SPS:SHAM KIRBY_SU:115:4:13,8775
01/07/2026 02:00:00,01/07/2026 08:00:00,CROFTON_BLMFLD_CROFTON_A_LN,MCE,,BINDING,-1.1037,LN CROFTON - BLMFLD,BASE,BASE
01/07/2026 02:00:00,01/07/2026 08:00:00,GAVINBLMFL11_11_LN@GAVINS<26241>,MA,,BINDING,6.0373,LN GAVINS - BLMFLD,NPPD:BATTLCR NORFK_N ANTELOP3:115:,26241
01/07/2026 02:00:00,01/07/2026 08:00:00,LWCKTYKNTJ11_1A_LN@LEWSCLRK<33653>,MA,,BINDING,-15.3886,LN LEWSCLRK - YKNTJCT,WAUE NPPD:GAVINS HARTNGTN:115:1:4,33653
01/07/2026 02:00:00,01/07/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,2.9765,PS SOONER - SOONER,BASE,BASE
01/07/2026 02:00:00,01/07/2026 08:00:00,TEMP11_29497,FG,29497,BINDING,-54.6073,LN WR_SMKHL - SUMM,SECI:CLARKCO SADDLE7:345:1:10,7250
01/07/2026 02:00:00,01/07/2026 08:00:00,TEMP53_32291,FG,32291,BINDING,-94.5108,LN WEMP - VAUG,WR:BUTL OTTERCRK:138:1:7,5782
01/07/2026 02:00:00,01/07/2026 08:00:00,TEMP76_32162,FG,32162,BINDING,-84.5741,XFMR DUNCAN - DUNCAN,WFEC:PAYNE_WF PAOLI2:138:1:9,19871
01/07/2026 02:00:00,01/07/2026 08:00:00,TMP117_32157,FG,32157,BINDING,-17.5914,XFMR GRNDFKS - GRNDFKS,OTP:PRAIRIE2 LKARDOCH DRAYTON:230:,17261
01/07/2026 02:00:00,01/07/2026 08:00:00,TMP221_28668,FG,28668,BINDING,-7.4375,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/07/2026 02:00:00,01/07/2026 08:00:00,TMP246_28141,FG,28141,BINDING,-2.0465,LN AUR1241 - RDSPG5,CSWS SPA:EUREKASP EURK_SPA BEAVER1,32502
01/07/2026 02:00:00,01/07/2026 08:00:00,TMP601_28916,FG,28916,BINDING,-24.5038,XFMR ELK-CITY - ELK-CITY,CSWS OKGE:MATO GRACMONT:345:1:11,CON4276
01/07/2026 02:00:00,01/07/2026 08:00:00,TMP951_32303,FG,32303,BINDING,-214.4338,LN 59TH - ELPA,WR:WICH BENT:345:1:8,11777
01/07/2026 03:00:00,01/07/2026 09:00:00,1368A_LN@PTRBRG_N<26241>,MA,,BINDING,-15.7996,LN PTRBRG_N - PETRSBG,NPPD:BATTLCR NORFK_N ANTELOP3:115:,26241
01/07/2026 03:00:00,01/07/2026 09:00:00,CROFTON_BLMFLD_CROFTON_A_LN,MCE,,BINDING,-1.5833,LN CROFTON - BLMFLD,BASE,BASE
01/07/2026 03:00:00,01/07/2026 09:00:00,GAVINBLMFL11_11_LN@GAVINS<26241>,MA,,BINDING,0.6453,LN GAVINS - BLMFLD,NPPD:BATTLCR NORFK_N ANTELOP3:115:,26241
01/07/2026 03:00:00,01/07/2026 09:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,30.3792,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/07/2026 03:00:00,01/07/2026 09:00:00,LWCKTYKNTJ11_1A_LN@LEWSCLRK<33653>,MA,,BINDING,-19.6832,LN LEWSCLRK - YKNTJCT,WAUE NPPD:GAVINS HARTNGTN:115:1:4,33653
01/07/2026 03:00:00,01/07/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,3.5285,PS SOONER - SOONER,BASE,BASE
01/07/2026 03:00:00,01/07/2026 09:00:00,TEMP11_29497,FG,29497,BINDING,-52.3613,LN WR_SMKHL - SUMM,SECI:CLARKCO SADDLE7:345:1:10,7250
01/07/2026 03:00:00,01/07/2026 09:00:00,TMP758_28735,FG,28735,BINDING,-119.6855,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/07/2026 03:00:00,01/07/2026 09:00:00,TMP951_32303,FG,32303,BINDING,-251.3043,LN 59TH - ELPA,WR:WICH BENT:345:1:8,11777
