Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/06/2026 01:00:00,01/06/2026 07:00:00,1168AA_LN@PTRBRG_N<12954>,MA,,BINDING,-7.5793,LN PTRBRG_N - NELIGH,NPPD:PTRBRG_N ALBION2:115:2:9,12954
01/06/2026 01:00:00,01/06/2026 07:00:00,70BS12WAGS34,FG,5749,BINDING,-2.7470,LN 70_BLUF - SUB1214,LES OPPD:WAGENER SUB3454:345:1:11,25296
01/06/2026 01:00:00,01/06/2026 07:00:00,EXIRAWA_TRG1_XF,MA,,BINDING,-13.8599,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 01:00:00,01/06/2026 07:00:00,EXIRAWA_TRG2_XF,MA,,BINDING,-3.8599,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 01:00:00,01/06/2026 07:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,18.3982,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/06/2026 01:00:00,01/06/2026 07:00:00,MARY-MARY_SJA_LN@MRYVL_SJ<11143>,MA,,BINDING,-23.0285,LN MRYVL_SJ - MARYVIL,MEC:BRADDCTR CLARNDA:161:1:8,11143
01/06/2026 01:00:00,01/06/2026 07:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-23.5763,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/06/2026 01:00:00,01/06/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,-0.8778,PS SOONER - SOONER,BASE,BASE
01/06/2026 01:00:00,01/06/2026 07:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-9.4675,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP118_30792,FG,30792,BINDING,-54.1758,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-134.5777,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP308_28444,FG,28444,BINDING,-14.7408,LN SWEETWT6 - CHISHOLM,CSWS:OKLAUNIO LAW_ES:345:1:9,20409
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP348_25258,FG,25258,BINDING,-36.7982,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP706_32482,FG,32482,BINDING,-15.8529,LN CRAIG - LENEXA,KCPL:WOODLAN CRAIG:161:1:10,15934
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP738_29160,FG,29160,BINDING,-74.0411,XFMR FTTHOMP - FTTHOMP,WAUE:CHAPELLE LELANDO2:345:1:17,CON9924
01/06/2026 01:00:00,01/06/2026 07:00:00,TMP760_29357,FG,29357,BINDING,-155.3590,LN LEWSCLRK - YKNTJCT,WAUE:GAVINS SPIRITM:115:1:5,7213
01/06/2026 01:00:00,01/06/2026 07:00:00,TP1090_31933,FG,31933,BINDING,-39.2325,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/06/2026 01:00:00,01/06/2026 07:00:00,TP1214_32539,FG,32539,BINDING,-62.2457,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/06/2026 02:00:00,01/06/2026 08:00:00,10884BA_LN@KISMET<7950>,MA,,BINDING,7.5666,LN KISMET - CUDAHY1,SECI:JUD-LR1 CRKCREEK:115:1:8,7950
01/06/2026 02:00:00,01/06/2026 08:00:00,1168AA_LN@PTRBRG_N<13805>,MA,,BINDING,-8.4980,LN PTRBRG_N - NELIGH,NPPD:GENOA ALBION2:115:1:4,13805
01/06/2026 02:00:00,01/06/2026 08:00:00,70BS12WAGS34,FG,5749,BINDING,-14.2902,LN 70_BLUF - SUB1214,LES OPPD:WAGENER SUB3454:345:1:11,25296
01/06/2026 02:00:00,01/06/2026 08:00:00,BEVYTA_FTSMT_1A_LN@BEVYTAP5<30231>,MA,,BINDING,0.5516,LN BEVYTAP5 - FTSMTH,OKGE SPA:SHAD-PT5 RSKERR1:161:2:4,30231
01/06/2026 02:00:00,01/06/2026 08:00:00,CRESTMAXBU16_11_LN@CRESTONW<23059>,MA,,BINDING,-154.6802,LN CRESTONW - MAXBURG,WAUE ALTW:CRESTONW ANITA EXIRAWA:1,23059
01/06/2026 02:00:00,01/06/2026 08:00:00,EXIRAWA_TRG1_XF,MA,,BINDING,-15.0488,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 02:00:00,01/06/2026 08:00:00,EXIRAWA_TRG2_XF,MA,,BINDING,-4.0788,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 02:00:00,01/06/2026 08:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,13.8047,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/06/2026 02:00:00,01/06/2026 08:00:00,Ozrk_B-xfmr_A2,MA,,BINDING,6.4015,XFMR OZRK_B - OZRK_B,BASE,BASE
01/06/2026 02:00:00,01/06/2026 08:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-31.2207,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/06/2026 02:00:00,01/06/2026 08:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,0.4203,PS SOONER - SOONER,BASE,BASE
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP118_30792,FG,30792,BINDING,-26.2074,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP128_29363,FG,29363,BINDING,-113.8661,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP308_28444,FG,28444,BINDING,-10.9633,LN SWEETWT6 - CHISHOLM,CSWS:OKLAUNIO LAW_ES:345:1:9,20409
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP348_25258,FG,25258,BINDING,-34.8582,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP359_30963,FG,30963,BINDING,-41.3376,LN MCCOOK1 - CAMBRIG,NPPD:REDWLO1 G_GENT1:345:1:13,19660
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP706_32482,FG,32482,BINDING,-54.8113,LN CRAIG - LENEXA,KCPL:WOODLAN CRAIG:161:1:10,15934
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP738_29160,FG,29160,BINDING,-51.7839,XFMR FTTHOMP - FTTHOMP,WAUE:CHAPELLE LELANDO2:345:1:17,CON9924
01/06/2026 02:00:00,01/06/2026 08:00:00,TMP760_29357,FG,29357,BINDING,-145.7140,LN LEWSCLRK - YKNTJCT,WAUE:GAVINS SPIRITM:115:1:5,7213
01/06/2026 02:00:00,01/06/2026 08:00:00,TP1214_32539,FG,32539,BINDING,-57.4036,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/06/2026 02:00:00,01/06/2026 08:00:00,VINNHASHAPOS,FG,5142,BINDING,-20.5706,LN VINETAP3 - NHAYS,MIDW:POSTROCK SHAYS:230:1:7,5132
01/06/2026 03:00:00,01/06/2026 09:00:00,10884BA_LN@KISMET<7950>,MA,,BINDING,6.1385,LN KISMET - CUDAHY1,SECI:JUD-LR1 CRKCREEK:115:1:8,7950
01/06/2026 03:00:00,01/06/2026 09:00:00,1168AA_LN@PTRBRG_N<13805>,MA,,BINDING,-2.1395,LN PTRBRG_N - NELIGH,NPPD:GENOA ALBION2:115:1:4,13805
01/06/2026 03:00:00,01/06/2026 09:00:00,BEVYTA_FTSMT_1A_LN@BEVYTAP5<30231>,MA,,BINDING,6.0677,LN BEVYTAP5 - FTSMTH,OKGE SPA:SHAD-PT5 RSKERR1:161:2:4,30231
01/06/2026 03:00:00,01/06/2026 09:00:00,CRESTMAXBU16_11_LN@CRESTONW<23059>,MA,,BINDING,-103.8653,LN CRESTONW - MAXBURG,WAUE ALTW:CRESTONW ANITA EXIRAWA:1,23059
01/06/2026 03:00:00,01/06/2026 09:00:00,EXIRAWA_TRG1_XF,MA,,BINDING,-17.5614,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 03:00:00,01/06/2026 09:00:00,EXIRAWA_TRG2_XF,MA,,BINDING,-7.5614,XFMR EXIRAWA - EXIRAWA,BASE,BASE
01/06/2026 03:00:00,01/06/2026 09:00:00,KY2BKY2B_XF@GRNDFKS<24739>,MA,,BINDING,23.7663,XFMR GRNDFKS - GRNDFKS,WAUE:GRNDFKS XF KV1A3:230 115 12.5,24739
01/06/2026 03:00:00,01/06/2026 09:00:00,Ozrk_B-xfmr_A,MA,,BINDING,-7.9862,XFMR OZRK_B - OZRK_B,BASE,BASE
01/06/2026 03:00:00,01/06/2026 09:00:00,SMKSUMPOSAXT,FG,5695,BINDING,-26.4854,LN WR_SMKHL - SUMM,NPPD:MACON345 AXTELL1:345:1:13,6145
01/06/2026 03:00:00,01/06/2026 09:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BINDING,0.9395,PS SOONER - SOONER,BASE,BASE
01/06/2026 03:00:00,01/06/2026 09:00:00,T1T1A_XF@SUB1214<27660>,MA,,BINDING,-11.6446,XFMR SUB1214 - SUB1214,OPPD:SUB1226 SUB1291:161:1:8,27660
01/06/2026 03:00:00,01/06/2026 09:00:00,TAHH59MUSFTS,FG,5223,BINDING,-6.2454,LN TAHLQH5 - HWY59TP,OKGE:FTSMTH MUSKOGEE:345:1:12,17806
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP118_30792,FG,30792,BINDING,-76.5540,LN WATERTN - SUMMITW,WAUE:CROCKERW GROTON:345:1:10,CON2597
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP128_29363,FG,29363,BINDING,-127.8296,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP348_25258,FG,25258,BINDING,-40.2508,LN SNAKECK - ALIANCE,WAUE:WAYSID_W STEGALL:230:2:8,4543
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP359_30963,FG,30963,BINDING,-45.6833,LN MCCOOK1 - CAMBRIG,NPPD:REDWLO1 G_GENT1:345:1:13,19660
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP706_32482,FG,32482,BINDING,-65.2637,LN CRAIG - LENEXA,KCPL:WOODLAN CRAIG:161:1:10,15934
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP738_29160,FG,29160,BINDING,-55.9533,XFMR FTTHOMP - FTTHOMP,WAUE:CHAPELLE LELANDO2:345:1:17,CON9924
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP752_32562,FG,32562,BINDING,-3.0371,LN SWEETWT6 - CHISHOLM,CSWS OKGE:CHISHOLM BECKHAMC:345:1:,19304
01/06/2026 03:00:00,01/06/2026 09:00:00,TMP760_29357,FG,29357,BINDING,-148.8800,LN LEWSCLRK - YKNTJCT,WAUE:GAVINS SPIRITM:115:1:5,7213
01/06/2026 03:00:00,01/06/2026 09:00:00,TP1214_32539,FG,32539,BINDING,-53.5737,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/06/2026 03:00:00,01/06/2026 09:00:00,VINNHASHAPOS,FG,5142,BINDING,-32.1053,LN VINETAP3 - NHAYS,MIDW:POSTROCK SHAYS:230:1:7,5132
01/06/2026 04:00:00,01/06/2026 10:00:00,10884BA_LN@KISMET<7950>,MA,,BINDING,4.4228,LN KISMET - CUDAHY1,SECI:JUD-LR1 CRKCREEK:115:1:8,7950
01/06/2026 04:00:00,01/06/2026 10:00:00,BEVYTA_FTSMT_1A_LN@BEVYTAP5<30231>,MA,,BINDING,4.1742,LN BEVYTAP5 - FTSMTH,OKGE SPA:SHAD-PT5 RSKERR1:161:2:4,30231
