Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility, Contingency Name
01/13/2026 01:00:00,01/13/2026 07:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,37.8411,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/13/2026 01:00:00,01/13/2026 07:00:00,DRIFTSAND_LINEA_LN@DRFTSND4<BASE>,MA,,BINDING,-5.6897,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/13/2026 01:00:00,01/13/2026 07:00:00,KETCHEM_KETCH_OSBORN_A_LN,MCE,,BINDING,5.3498,LN KETCHEM - OSBORNWF,BASE,BASE
01/13/2026 01:00:00,01/13/2026 07:00:00,NASXFRNASHAW,FG,5577,BINDING,-123.7914,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
01/13/2026 01:00:00,01/13/2026 07:00:00,SOONER_SONR_SONR_PHSHFT_PS,MCE,,BREACHED,0.0000,PS SOONER - SOONER,BASE,BASE
01/13/2026 01:00:00,01/13/2026 07:00:00,SPPSPSTIES,FG,5247,BINDING,-0.0578,Multi-Element Constraint,BASE,BASE
01/13/2026 01:00:00,01/13/2026 07:00:00,TEMP82_22539,FG,22539,BINDING,-56.0130,LN SHAYS - MULGRE2,WR MIDW:SUMM WR_SMKHL:230:1:5,625
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP116_25168,FG,25168,BINDING,-25.9472,LN COOPER - ST_JOE,MPS:SIBLEY KETCHEM:345:1:13,12676
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP128_29363,FG,29363,BINDING,-109.0400,LN RUSSETT - SBROWN,OKGE:BROWN2 BODLE CANEY1:138:7:34,333
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP200_25341,FG,25341,BINDING,-17.0992,XFMR POTTER_S - POTTER_S,SPS:HITCH MOORE_CO:230:1:10,13134
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP221_28668,FG,28668,BINDING,-22.5974,XFMR BELFELD - BELFELD,WAUE:BELFELD XF KU1A3:345 230 13.8,22236
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP246_28141,FG,28141,BINDING,-444.2879,LN AUR1241 - RDSPG5,CSWS SPA:EUREKASP EURK_SPA BEAVER1,32502
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP266_27514,FG,27514,BINDING,-66.1500,XFMR FRANKLN5 - FRANKLN5,WR:FRANKLN5 LITC:161:1:8,8767
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP667_32554,FG,32554,BINDING,-74.6271,LN LITC - ASB3491,EDE WR:RAM452 NSES:161:1:5,7054
01/13/2026 01:00:00,01/13/2026 07:00:00,TMP758_28735,FG,28735,BINDING,-103.0185,XFMR NSES - NSES,WR:N345 NSES:345 161 13.8:4:11,11820
01/13/2026 01:00:00,01/13/2026 07:00:00,TP1090_31933,FG,31933,BINDING,-114.2999,XFMR FTSMTH - FTSMTH,EES:ARK_NU XF T2:500:2:8,BB8089
01/13/2026 01:00:00,01/13/2026 07:00:00,TP1214_32539,FG,32539,BINDING,-236.1228,XFMR DUNCAN - DUNCAN,OKGE CSWS:SUNNYSDE TERRY_RD:345:2:,2909
01/13/2026 02:00:00,01/13/2026 08:00:00,11043A_LN@LEX1611<12128>,MA,,BINDING,62.8715,LN LEX1611 - RICHMN2,MPS AMRN:SIBLEY OVER:345:2:9,12128
01/13/2026 02:00:00,01/13/2026 08:00:00,DRIFTSAND_LINEA_LN@DRFTSND4<BASE>,MA,,BINDING,-5.4231,LN DRFTSND4 - SANTAFE4,BASE,BASE
01/13/2026 02:00:00,01/13/2026 08:00:00,KETCHEM_KETCH_OSBORN_A_LN,MCE,,BINDING,0.8834,LN KETCHEM - OSBORNWF,BASE,BASE
01/13/2026 02:00:00,01/13/2026 08:00:00,NASXFRNASHAW,FG,5577,BINDING,-141.3156,XFMR NASHUA - NASHUA,KCPL:NASHUA SHALE:345:1:11,25948
